,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
0,0.55120385,0.99813384,4.843176,0.6089884,3.224571,1.0423635,0.8867053,0.726101
1,0.51278573,1.0149684,6.2342267,0.3867144,2.9215333,1.0038866,0.8663597,0.9214503
2,0.48739144,0.9943868,5.3074684,0.5110019,2.4178429,1.2684631,0.99043417,0.9271657
3,0.45248806,1.0657922,5.1575236,0.5436518,3.2618022,1.0616692,0.7404192,0.96695554
4,0.39442047,1.0717369,5.799327,0.51245296,2.8388944,1.034646,0.921206,0.990937
5,0.6071884,0.9030461,6.032089,0.4358972,2.411836,1.0612321,0.8726061,0.99138665
6,0.5553495,0.980651,5.281829,0.7586882,2.6436987,1.198453,0.7315967,0.7374841
7,0.49660808,1.0218023,6.030095,0.53564984,2.6564724,0.913265,1.0372155,1.0940487
8,0.4225215,1.040802,6.16396,0.55851823,2.5271125,1.0084267,0.93371624,0.9917801
9,0.41113517,1.0702001,5.085404,0.5088999,2.7963052,1.1856582,0.7501398,0.92569125
10,0.55193096,0.98061025,4.886878,0.545293,2.6284108,1.3472158,0.8493105,0.793357
11,0.40324008,1.0865804,4.9947753,0.6377273,2.5749097,1.2780926,0.9874387,0.90475786
12,0.65001065,0.8977975,6.521041,0.30481565,2.6692257,1.0275002,1.002604,0.9684542
13,0.49776974,1.0077937,5.989211,0.41356257,2.7302494,1.1806802,0.8428239,1.0333711
14,0.46375307,1.0449297,5.725995,0.3009756,3.181838,1.073121,0.77916557,0.8322143
15,0.46076503,1.0243074,5.4849873,0.40454397,2.7916026,1.057456,0.9123086,0.9709479
16,0.5097843,1.0055494,5.158224,0.6358263,3.1049087,1.0241022,0.8818785,0.80008304
17,0.4596235,1.0730754,6.003697,0.36819795,2.8651578,1.2146839,0.9684737,0.8113435
18,0.6327938,0.8392318,5.085428,0.6068805,2.3872256,0.98140234,0.9347852,0.8468304
19,0.56172,0.97425616,6.6265087,0.31635553,2.7105138,1.0710406,1.0232978,1.0441215
20,0.5076752,1.0208739,6.855769,0.41865566,2.880898,1.0977902,0.7490334,1.0895299
21,0.4626431,1.069542,4.7753844,0.7711147,2.6136532,1.3056551,0.88917977,0.8824586
22,0.6546135,0.8445849,6.6350417,0.37210947,2.3330424,1.2301152,0.9668523,0.7534512
23,0.45597747,1.0299433,6.2537746,0.43268448,2.5463364,1.1655146,0.9541445,0.9487598
24,0.5534761,0.9834679,5.01436,0.7294931,2.8825033,1.2335154,0.92876637,0.7997089
25,0.40856192,1.0624847,5.659159,0.44259793,3.0546129,1.014628,0.92330706,0.7529871
26,0.3600278,1.0984241,5.6610675,0.38754472,2.8986406,1.0579486,1.0528532,0.7966817
27,0.5731268,0.9573776,4.8841968,0.6956361,2.6492548,1.217521,0.86676484,0.8470748
28,0.5409018,1.0070084,5.0889363,0.61429685,2.9233007,1.0744125,1.1538825,0.8500829
29,0.53585994,0.97651327,5.929112,0.52127683,2.6312525,1.0825821,0.99796504,0.84606534
30,0.37609524,1.0784446,6.569691,0.32424593,2.8560898,1.039348,0.8140933,0.7785245
31,0.46543336,1.0898564,6.131592,0.37625578,3.1634402,1.0573951,0.8853202,0.83699
32,0.46024656,1.065536,6.960621,0.49748194,3.1030052,1.1156024,0.8402969,0.8375386
33,0.5258602,0.99834085,5.1359267,0.77124274,2.4755468,1.0791558,1.1100405,0.94512147
34,0.40245658,1.079021,6.566113,0.27967662,2.7968924,1.0878166,1.0330157,0.89764434
35,0.54270583,0.9785361,7.231385,0.56783533,2.5864043,1.068791,0.8666249,0.93212914
36,0.39973912,1.097264,5.9099483,0.31398723,2.868067,0.99984825,0.9194493,0.8453802
37,0.5531563,0.9759425,4.703515,0.44498527,2.8498807,1.0613569,0.68599755,0.7403516
38,0.46490595,1.0477638,7.2291574,0.2688166,2.9529338,1.1217424,0.96181613,0.9287055
39,0.46774942,1.0370492,5.613745,0.55050164,3.06325,1.1603442,0.7911706,0.8348561
40,0.44086382,1.0411739,5.539871,0.49445927,2.688236,1.018677,0.83569384,0.98950505
41,0.30366048,1.0955266,5.1930575,0.6161894,2.7190971,1.0601732,0.9310189,0.7655723
42,0.39307588,1.0922947,4.4771504,0.7044966,2.8699386,1.1135889,0.90660465,0.9152033
43,0.46357897,1.0486585,5.422975,0.7883029,2.571961,1.0405844,1.1443669,0.9471283
44,0.5441508,1.0017943,5.2687635,0.47838202,2.5705066,1.0053562,1.0904474,0.9106125
45,0.50740594,1.0242577,6.098276,0.4730544,2.9826252,0.9776311,0.89162034,0.82543874
46,0.48632228,1.0146152,5.707641,0.38677627,2.5677965,1.0268251,1.0389628,0.9820832
47,0.4597794,1.0718579,4.155877,0.85974604,2.9397604,1.1529912,1.0423921,0.7813318
48,0.47143215,1.0472829,8.011725,0.21790357,2.7140622,1.0673993,1.0540712,0.891549
49,0.46996883,1.0778908,4.947529,0.7794886,3.0034919,1.192906,0.8485036,0.75304997
50,0.51557165,1.0148493,5.1262474,0.6058902,3.0742633,0.97609013,0.798921,0.8132441
51,0.46534184,1.0452203,4.7641163,0.7347743,2.789356,1.1891633,1.0942003,0.7848399
52,0.5079459,1.0060751,6.7092423,0.64990544,2.5309522,1.1304739,0.97369474,1.0328101
53,0.4428351,1.0512754,6.3286405,0.3838963,2.66381,1.0658221,1.0713449,0.8161515
54,0.5462644,0.99430025,5.3994265,0.6712822,2.8956606,0.95402384,0.8759903,1.217484
55,0.45032656,1.0539814,5.8618474,0.66409445,2.6989572,1.0729254,0.8790166,1.2278895
56,0.5532252,0.98415637,5.7815123,0.3486924,3.2176392,1.0610414,0.86149925,0.79926074
57,0.4774215,1.0328867,5.2133923,0.4559598,3.061554,1.0029234,0.93287235,0.90494746
58,0.52968353,0.9902165,6.5058465,0.68080217,2.5431347,0.9739677,0.80131274,1.1002957
59,0.40442178,1.0811869,6.3084464,0.49899969,2.686357,1.1015407,0.96743035,0.9736486
60,0.42879874,1.0510308,5.460312,0.80480385,2.6532066,1.1220496,0.89899415,0.9924008
