,Absolute Bias,Standard Error,95% CI Length
posterior_phi,0.5077615692280233,0.004508025050163269,1.5727015063166616
posterior_sigma,0.0510326623916626,0.0015627822279930114,0.5804453536868096
posterior_beta3,3.5282535552978516,0.037590816020965576,12.410802477598189
posterior_rho,0.002185255289077759,0.0029151397943496704,0.9560465182643383
posterior_g1,0.10917862563922087,0.0010818943381309509,0.42156909704208356
posterior_g2,0.10599493980407715,0.0007153692096471786,0.2838949546217917
posterior_g3,0.11328524351119995,0.000714820995926857,0.2857791736721993
posterior_g4,0.09770810604095459,0.0008155132830142975,0.3207035571336745
