,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
0,0.5969762,0.9180459,5.0265827,0.964007,2.7532885,0.8740757,0.97065514,1.3917108
1,0.5545495,0.90169,7.0164194,0.4319422,2.3907,0.9769143,1.0141948,1.4554706
2,0.36020598,1.0224943,8.196932,0.48770124,2.4026623,1.0471803,0.8435715,1.3945808
3,0.38536748,1.1061996,3.7010713,0.734526,2.9304702,0.93440676,0.9688405,1.4386051
4,0.3839851,1.0578892,5.8995543,0.4705428,2.5667245,1.1151584,0.8504201,1.2972254
5,0.6530521,0.92853606,3.902448,0.6308123,2.747915,1.1218297,1.0463145,1.5520276
6,0.63887364,0.8777354,5.7806067,0.62385,2.6114318,0.9115578,0.95575374,1.473117
7,0.5156877,0.99527377,4.161694,0.6378776,2.898506,0.950086,0.9447621,1.4162937
8,0.4565187,1.0033574,5.924767,0.6876238,2.6286156,1.0596507,0.9113985,1.1030185
9,0.52028805,1.0294502,3.8927116,0.9316857,3.0156426,0.88799477,0.9467945,1.3616307
10,0.47234058,1.042278,3.4341953,0.68252975,3.1018298,1.03944,0.87415946,1.2746143
11,0.43389225,1.004329,6.4770026,0.4738573,2.5936658,1.1080868,1.1032937,1.1000888
12,0.5362133,0.9573386,6.6339607,0.55801266,2.8458881,0.93292797,0.9867354,0.95551056
13,0.56673914,0.9957838,4.5828586,0.6894795,2.9917529,1.164528,0.8828535,1.0188781
14,0.5364244,0.95347446,5.757518,0.48101312,2.5837283,1.0265312,1.0899671,1.2806523
15,0.5122861,1.0010968,5.3703446,0.77599496,2.7199564,0.982563,0.8621509,1.4620261
16,0.38752857,1.0401982,6.4028196,0.43173403,2.690639,0.89672095,0.95846784,1.2337981
17,0.46124375,1.0636053,3.983915,0.7807686,2.9106684,0.84827507,0.89743745,1.482964
18,0.47581917,0.9774422,7.296139,0.3146861,2.462777,1.0231271,0.8917013,1.2075765
19,0.4728827,1.0464405,5.51245,0.7842798,2.8240669,0.8896189,0.9173248,1.3399717
20,0.48435488,1.0277153,3.9940898,0.7113697,2.8310544,1.0009452,0.98799956,1.2887633
21,0.6028099,0.93003726,4.2289443,0.8720117,2.7840285,0.91713285,1.0422239,1.6352142
22,0.5128671,1.0375499,4.115386,0.90633774,2.9619472,0.96073127,0.9182025,1.1347551
23,0.40966722,1.0695305,6.061973,0.6267954,2.6567771,1.0542241,0.9618136,1.3795979
24,0.6106428,0.95438904,3.1193504,0.55450225,3.3284316,0.7048209,0.83091396,1.4682455
25,0.4375888,1.0474892,5.7615128,0.81303996,2.7230809,1.0348499,1.0597042,1.1067708
26,0.6270126,0.9625003,3.5299325,0.64157873,3.0665107,0.8558919,0.93264574,1.4256723
27,0.49057826,0.99702084,6.4235,0.5106089,2.6155527,0.9957159,0.9489574,1.218012
28,0.54360217,0.9852023,4.92275,0.5659032,2.950091,0.9935474,0.7785454,1.3517016
29,0.5355836,0.9706057,4.6159577,0.42259017,2.7742465,0.8430586,1.0315591,1.2359905
30,0.4881981,1.0268358,4.9911795,0.59360355,2.826728,0.8786715,1.0865018,1.2615279
31,0.4785586,1.024792,4.3425846,0.78992105,2.7666774,1.0286704,1.1585989,1.4885217
32,0.53892887,0.97878075,4.267842,0.7286632,2.8714006,1.0669847,0.9505988,1.2053204
33,0.5426939,0.98674595,5.181026,0.48181874,2.7581112,0.93858296,0.76592535,1.3380994
34,0.5052389,1.0049508,5.2819695,0.78471935,2.890446,0.9119746,1.0579392,0.9396429
35,0.49820334,1.0617986,2.9164994,0.68694264,3.4244616,0.8734711,0.79501206,1.3024453
36,0.64161605,0.919317,3.4984927,0.9195127,3.184712,0.9543796,0.93032193,1.2154938
37,0.61441773,0.92635196,4.008605,0.6025636,2.914253,1.0053825,0.90635914,1.3885131
38,0.42211732,1.0235113,6.125852,0.5065217,2.6063788,0.8074092,0.80182433,1.3649565
39,0.48401478,0.97846717,6.7729344,0.49245098,2.6631336,0.97649604,0.90528136,1.2411371
40,0.49344194,0.9873368,6.5885167,0.34937263,2.7186723,0.96374243,0.8520973,1.1229576
41,0.5062156,0.94850785,7.1948643,0.7248901,2.4786823,1.1064665,1.0959502,1.0775673
42,0.44121403,1.0302802,5.5734677,0.47446382,2.7478507,1.0606046,0.75315577,1.1275849
43,0.57008,0.9170859,5.9025354,0.42212304,2.5407481,1.0071968,0.8851178,1.4361341
44,0.36946863,1.0022618,7.6451526,0.3556771,2.3448894,1.0754232,1.0678469,1.1702659
45,0.46719456,1.0038977,6.245666,0.43406233,2.7840703,0.88507956,0.93585306,0.99210036
46,0.53028405,1.0242107,4.46276,0.55576915,2.9546056,1.0138271,0.9678758,1.2431166
47,0.59495896,0.9556132,5.4462805,0.72366184,2.6774971,1.125945,0.98955894,1.5025254
48,0.57319534,0.9860578,4.81542,0.8901323,2.6792588,1.0809741,0.9147806,1.4719254
49,0.42450267,1.024558,6.195183,0.49233946,2.6007276,0.97225505,1.0156262,1.2738968
50,0.47163287,1.039444,3.971908,0.6597063,2.9075408,1.001319,0.8661526,1.2872722
51,0.58716327,0.95743006,6.2037344,0.5775236,2.8303196,1.1393539,0.9469324,1.006646
52,0.55125153,0.98483896,4.324718,0.76197696,2.8594754,0.93671757,0.95143515,1.3552843
53,0.4739934,1.0118256,5.129132,0.53781694,2.672338,0.89678943,1.1444705,1.2891245
54,0.5673919,0.94859904,4.5114946,0.5632827,2.7621627,1.0899578,1.0131482,1.3220215
55,0.55205935,0.95651877,4.4384117,0.6714724,2.7601109,1.0207031,0.9809298,1.4135747
56,0.5114842,0.9849385,5.5707293,0.5643976,2.7256403,1.0483141,0.8870131,1.2982577
57,0.46548983,1.0297264,5.5014067,0.7207407,2.7812274,0.9751107,0.9064443,1.2300918
58,0.44725186,1.0219411,7.220134,0.40414128,2.4195871,1.0863131,1.0535995,1.3301624
59,0.5263511,1.0006943,5.4716425,0.7994073,2.974103,0.8491211,0.62615335,1.2836004
60,0.46509802,1.0053353,5.2100306,0.6749976,2.7444339,0.9374513,0.99358046,1.3472096
61,0.5343195,0.99541664,3.7374856,0.57387984,2.9975266,1.0646209,0.9888937,1.1884812
62,0.44276935,1.0527488,5.89695,0.7416709,2.8323774,0.9973827,0.9951703,1.0879532
63,0.48769343,1.016411,4.2975693,0.5601534,2.804633,1.0899498,1.0969102,1.0370333
64,0.4773427,1.027961,4.6791587,0.712268,2.771798,1.0113742,0.9070698,1.2157308
65,0.51096046,0.995629,5.133168,0.39164826,2.8252661,0.9264735,0.88880527,1.3517903
66,0.5366337,0.9895056,2.9890144,0.5288695,3.108763,0.9503895,1.0198259,1.2071325
67,0.4895126,1.0265514,4.442141,0.78614414,2.987763,0.9240907,0.8917052,1.2332672
68,0.47418353,0.9837401,6.3325915,0.43400267,2.4167774,0.92276883,1.0389252,1.3222563
69,0.58975047,0.93581754,4.7227716,0.9372199,2.7106476,1.0174878,0.9676997,1.5198815
70,0.5227183,1.0057129,3.1373463,0.7638899,3.2392697,0.7320093,0.86027783,1.3466048
71,0.5107806,1.0089104,3.483307,0.9044737,3.0505059,0.82233727,0.8534026,1.4610766
72,0.5406421,0.99162847,4.4476852,0.7511382,2.937707,0.9683608,0.89879584,1.288995
73,0.42680725,1.0591407,5.5964785,0.6023224,2.673442,1.0445548,1.0553586,1.1742978
74,0.5117061,1.0014268,6.027094,0.5504133,2.6920407,0.98282516,0.7800271,1.452779
75,0.5072713,1.000962,6.484445,0.62266165,2.6293983,1.0072285,1.052969,1.1775727
76,0.50278324,0.9765367,6.905651,0.48682633,2.7090104,0.8218263,0.9685045,1.1867214
77,0.6170955,0.905807,4.8718143,0.640756,3.0173645,1.0052991,0.91353196,0.84917086
78,0.61576766,0.9515094,4.787262,0.5681978,2.9510567,1.0592626,0.9243191,1.0523674
79,0.57757294,0.9780849,3.8134613,0.7383064,2.9230602,0.98606503,1.0736969,1.4616259
80,0.57218,0.97900265,3.7949383,0.5467124,3.1181622,1.0265234,0.73615086,1.1811591
81,0.5431551,0.9845226,4.3287835,0.5279534,2.7715902,0.94141006,1.2163671,1.4786383
82,0.55867577,1.0001507,4.916007,0.7122769,2.9425979,0.7960485,0.9009641,1.3945901
83,0.5620208,0.9686144,4.6758733,0.5352193,2.7557087,1.0296193,0.9662654,1.3067555
84,0.4171148,1.0497391,6.7293034,0.4368285,2.775097,0.87036055,0.9304517,1.1760721
85,0.3804779,1.0885104,4.9421496,0.5360347,2.9891946,0.9733681,0.81685835,1.2411778
86,0.5124092,0.9945141,4.528994,0.5754011,2.9357593,0.86342335,0.8151301,1.397882
87,0.5223269,0.9790241,6.8995376,0.66178524,2.5852416,1.0322154,0.92811304,1.2935675
88,0.52196467,1.0787913,2.6081374,0.7574371,3.4118335,0.80391574,0.7932372,1.3342575
89,0.5046569,0.9806848,6.590511,0.4716936,2.3937893,1.0475651,1.1185019,1.3825446
90,0.5446212,0.97177005,3.9133468,0.63541234,3.0111396,0.8843955,0.9561422,1.307743
91,0.5895036,0.9711129,4.696121,0.64513147,3.1098292,0.8175882,0.7557261,1.2483345
92,0.44845027,1.0287278,5.0565085,0.6014678,2.9206474,0.84876496,0.9215398,1.1733512
93,0.44792494,1.0878662,3.2381108,0.84603786,3.1513114,0.93816626,1.0139824,1.211572
94,0.5762021,0.96403426,4.2813325,0.50030994,3.05573,0.87300324,0.90780467,1.0442256
95,0.52825856,0.9255907,6.6521378,0.40945116,2.5228312,1.1686523,0.9255981,1.2782043
96,0.3927721,1.0465822,6.429667,0.44151947,2.645806,0.8881109,1.0216984,1.3461891
97,0.40789035,1.0971763,4.389677,0.7707688,3.0778894,0.9954287,0.7697261,1.2468717
98,0.6685099,0.8419373,4.065073,0.6682544,2.508825,1.2101845,1.0480672,1.4872031
99,0.5441912,0.9706828,5.1392627,0.60032344,2.8758,0.9915541,1.0137104,0.99308264
100,0.46993402,1.0765315,3.7369733,0.6148909,3.0381587,0.82025486,1.0147877,1.2815874
101,0.48629236,1.0316108,4.0893598,0.71376514,3.03975,0.90414304,0.8326329,1.1641092
102,0.62050354,0.9179185,4.7196937,0.6527562,2.7490265,0.95533675,0.93151844,1.3775777
103,0.5932894,0.90485173,6.0447416,0.52398187,2.5533783,0.90017784,0.9749616,1.3671046
104,0.6008253,0.95006627,4.158499,0.60112596,2.9644904,0.797475,0.8725639,1.4377222
105,0.5004269,1.0063059,5.3318048,0.78254426,2.6130257,1.017933,0.8741649,1.5565258
106,0.5415653,0.9918024,5.2031474,0.7842623,2.8150136,0.93842274,0.87586933,1.3540947
107,0.566424,0.97994214,3.3124726,0.54719365,3.0537958,1.0997391,0.94940954,1.4033288
108,0.52998847,0.9904331,5.2715383,0.6253264,2.860922,0.9662236,0.8240392,1.2162044
109,0.62608993,0.9460426,3.987057,0.67169726,3.0073078,0.9268611,0.70627487,1.4816521
110,0.50894636,0.99095213,6.281275,0.55771583,2.593024,1.0478688,1.1178256,1.1807251
111,0.496958,1.0423603,3.4901671,0.76533717,2.8961813,1.1406424,0.96099013,1.2679076
112,0.4253913,0.9915528,6.823332,0.35643837,2.2362866,1.0353165,0.9658257,1.4198343
113,0.55180335,0.9789126,5.8376584,0.6618077,2.7570581,0.93993783,0.9541337,1.4345905
114,0.6296351,0.87521887,5.8298454,0.6343559,2.9744189,1.0898206,0.9063497,0.813058
115,0.39634633,1.0585775,5.7322874,0.52107275,2.5656424,1.0138863,1.108205,1.4135121
116,0.59878063,0.9275787,3.7297354,0.81273466,2.9847608,0.83574283,1.0962752,1.2843331
117,0.50661695,1.0094457,4.96268,0.36030194,2.8420024,0.82083136,0.8937447,1.432492
118,0.51545537,0.99204373,5.855047,0.45930243,2.5478747,0.9795133,1.0197904,1.4224831
119,0.49609527,0.98942477,6.722695,0.58549887,2.5769703,0.93238455,0.9990421,1.3713917
120,0.48479846,1.0634052,4.216153,0.5408298,2.9551208,1.1579157,0.86492723,1.3286321
121,0.53398734,0.99910206,5.0384645,0.8519655,2.634781,1.0149035,1.1277051,1.3140246
122,0.5592177,0.9996138,4.277587,0.6596168,3.0826797,1.051104,0.82770413,1.3037912
123,0.41955814,1.0712099,4.0015774,0.82238203,2.978213,1.0292664,0.8132837,1.2785853
124,0.5102766,1.0269119,4.3281126,0.58747965,3.1498919,0.8825971,0.9243301,1.1317663
125,0.48897842,0.97312474,6.56407,0.5898636,2.4951715,1.0724378,0.9959522,1.4244736
126,0.5768782,0.92842007,5.0779977,0.40715128,2.610521,0.9527734,1.0511173,1.4975407
127,0.6001828,0.92258996,3.638642,0.6524564,3.0491924,0.9403388,1.0551617,1.2284501
128,0.5216399,0.9954847,3.8339164,0.58848196,2.9817293,0.941091,0.8886255,1.322165
129,0.4713976,1.0550908,3.1946268,0.79199785,3.1029243,0.93725634,0.8164729,1.3827908
130,0.4737183,1.0168816,5.149192,0.52349776,2.7956347,0.8667628,0.96392286,1.2106221
131,0.42394587,1.0174915,8.820559,0.62121505,2.5019538,0.97785103,0.7037493,1.3431422
132,0.47228625,0.9978994,6.7532024,0.51800764,2.555584,0.9549722,0.9974054,1.1371539
