,Absolute Bias,Standard Error,95% CI Length
posterior_phi,0.01913672685623169,0.0005375337973237038,0.20824400708079333
posterior_sigma,0.013940095901489258,0.00038442760705947876,0.15482487678527834
posterior_beta3,0.891024112701416,0.013614176511764527,4.7771696627140035
posterior_rho,0.022392988204956055,0.0009533187001943589,0.40433383285999286
posterior_g1,0.06744393020465056,0.002238468527793884,0.8763163685798645
posterior_g2,0.03524923324584961,0.0008703412860631942,0.34218360185623165
posterior_g3,0.05497443675994873,0.0007783187925815582,0.30858140736818307
posterior_g4,0.27040016651153564,0.0012071672827005386,0.47233237028121944
