,Absolute Bias,Standard Error,95% CI Length
posterior_phi,0.0007406473159790039,0.0006442416459321975,0.25373665764927855
posterior_sigma,0.006083488464355469,0.00045950226485729216,0.18259308785200123
posterior_beta3,0.5688414573669434,0.010624972581863403,4.181536638736724
posterior_rho,0.0006652474403381348,0.001747988611459732,0.6749109633266924
posterior_g1,0.15485135406658967,0.0023220472037792208,0.9141504168510437
posterior_g2,0.09962320327758789,0.0009979328513145447,0.39038892388343804
posterior_g3,0.07135188579559326,0.0010782044380903244,0.4199503526091575
posterior_g4,0.1394367218017578,0.0010868855565786362,0.42758866250514993
