,posterior_phi,posterior_sigma,posterior_g1
84,0.6181418,0.91781974,2.2700257
85,0.64441806,0.94521815,2.4052413
86,0.7672314,0.84799355,2.2052689
87,0.7288349,0.8083048,1.8404155
88,0.7266438,0.91429,2.2597797
89,0.6605978,0.8995097,2.0416858
90,0.7091111,0.90222764,2.004668
91,0.70503366,0.8195927,2.016998
92,0.6655083,0.9586076,2.1940668
93,0.6247821,1.0453957,2.3507235
94,0.78646797,0.88978815,2.1647258
95,0.6715788,0.9029363,2.0297692
96,0.64871156,1.019181,2.2093341
97,0.6943371,0.9166008,2.1227896
98,0.79057556,0.9648101,2.2172244
99,0.7224513,0.8500051,2.2385135
100,0.6867809,0.9551731,1.9915332
101,0.80018413,1.0277449,2.3860865
102,0.7345934,0.7975384,2.1618123
103,0.7358921,0.90325636,2.125577
104,0.74852765,0.91002625,2.2398887
105,0.6795966,0.81906587,2.0892813
106,0.8077753,0.8603782,2.1057725
107,0.7319424,1.0233521,2.3390312
108,0.58113956,0.75037783,2.006482
109,0.6675977,0.94300693,2.379504
110,0.6880193,1.0178291,2.1706045
111,0.7105476,0.8929688,1.9588352
112,0.8143566,0.95722634,2.4040442
113,0.61181337,1.041904,2.2138183
114,0.5245161,0.94621736,2.2320316
115,0.75376654,0.957049,2.120826
116,0.7269604,0.95274484,2.324951
117,0.66750073,1.0216584,2.4438972
118,0.6571053,0.8954633,2.4460235
119,0.64327425,0.87218505,2.2210884
120,0.6625442,0.9211608,2.3104093
121,0.71734446,0.9036943,2.3350415
122,0.77349806,0.93481296,2.4211276
123,0.69146925,0.91200554,2.0896955
124,0.6205651,0.92510265,1.9235176
125,0.6346426,1.0799305,2.0639768
126,0.6932718,0.91491306,2.2371724
127,0.65524006,0.86423695,2.0076609
128,0.6487187,0.9038645,2.5268736
129,0.6332164,0.84488,2.0922742
130,0.64692956,0.89960533,2.2671928
131,0.6969525,0.9794268,2.2482738
132,0.5937054,0.81302077,2.0487018
133,0.6785437,0.93129444,2.062618
134,0.68136394,0.9573292,2.1632693
135,0.7527845,0.86106074,1.9341531
136,0.7235014,0.90458536,2.141058
137,0.7214459,0.921119,2.3122377
138,0.65431315,0.8851445,1.9593389
139,0.7009059,0.8803493,2.0435948
140,0.7027027,0.8502094,1.8536005
141,0.64431024,0.8840503,2.4226818
142,0.73787975,1.1049873,2.3438246
143,0.76300955,0.8820169,2.039545
144,0.7627471,0.8870692,2.2186353
145,0.68675524,0.9375605,2.2453954
146,0.7154198,0.85153854,1.9559569
147,0.74607104,0.91663235,2.0496771
148,0.69029003,0.7949271,2.378909
149,0.6231477,1.0812883,1.974979
150,0.7260759,0.8565086,2.047806
151,0.6478162,1.0170606,2.3658025
152,0.71665615,0.8622949,1.9788225
153,0.68924165,0.96662986,2.4585187
154,0.7336116,0.9514579,2.1202025
155,0.680741,0.82136714,2.0454953
156,0.6380778,0.86052567,2.0733366
157,0.7003603,0.92049867,2.0284534
158,0.7480791,0.9019392,2.1820629
159,0.66202986,1.1071916,2.1597393
160,0.723693,0.88448405,2.0594811
161,0.6872765,1.0442483,1.9085133
162,0.69800526,0.95289886,2.2326972
163,0.70683014,0.83107996,2.161326
164,0.7063251,0.93727446,2.0654383
165,0.6424201,0.98400295,2.2902896
166,0.65117097,0.94978154,2.0931623
167,0.6703786,0.91965437,2.1711714
168,0.6442922,0.85913366,2.275227
169,0.64481866,0.9437833,1.9678265
170,0.6051409,0.9624069,2.3321972
171,0.6542698,0.98960155,2.2572732
172,0.65064603,0.95798856,2.0751903
173,0.69824314,0.9981266,2.2575233
174,0.75211114,0.9315071,2.28442
175,0.6596668,0.93835676,2.1135278
176,0.7295426,0.8071878,2.1963046
177,0.6861158,0.8533315,2.2077148
178,0.73702186,0.9311169,2.0170047
179,0.8102918,0.8839253,2.1423287
180,0.7263825,0.86024785,2.369952
181,0.66754293,0.9148499,2.0506635
182,0.6872355,0.9002731,2.355896
183,0.70336574,0.92405176,2.166023
184,0.68950486,0.946561,2.281179
185,0.72996587,0.883351,2.1578782
186,0.74040973,0.95847315,2.2839146
187,0.6385073,0.86563814,2.0635598
188,0.6670462,0.8545819,1.8676383
189,0.68113977,0.9121849,2.0848134
190,0.62272114,1.0837579,2.262556
191,0.814386,1.0083627,2.4595568
192,0.7670104,0.8874167,2.3698566
193,0.68176985,0.88431096,2.2891147
194,0.6199797,0.8245593,1.9266685
195,0.7438208,0.9485774,2.1108792
196,0.6763194,0.8759348,2.193249
197,0.7395946,0.9576252,2.157678
198,0.6592311,0.86593235,2.3426583
199,0.75586283,0.96020895,2.4737954
200,0.70627993,1.0092529,2.1577413
201,0.8050216,0.9187831,2.26191
202,0.66271174,0.8377595,2.0586085
203,0.7133165,0.89055175,2.1360745
204,0.64870155,0.8753814,2.2735505
205,0.6284465,0.9236665,1.8637089
206,0.6157524,0.9946753,2.1241798
207,0.68476933,0.8480437,2.0520442
208,0.75343335,0.8650976,1.9834391
209,0.72032297,0.8677419,2.0778306
210,0.6864594,0.9133032,2.2681649
211,0.74605656,0.8776219,2.0228367
212,0.6850802,0.8048777,2.1741228
213,0.6847654,0.9150082,2.0266726
214,0.6526486,0.9161021,1.9765166
215,0.80408126,0.9257495,1.9495583
216,0.6935942,0.9117707,2.1444464
217,0.7017098,0.87833846,2.2304642
218,0.7630376,0.8587878,2.201791
219,0.5959412,0.9035086,2.127986
220,0.74617374,0.90220505,2.0195863
221,0.64498705,0.9642662,2.20811
222,0.6824146,0.92644745,2.2291703
223,0.63664967,1.0170687,2.123296
224,0.7221032,0.86672574,2.0442226
225,0.74533063,1.124271,2.4843457
226,0.6954019,0.8988454,2.1188834
227,0.71365625,0.85040224,2.0809538
228,0.6898939,0.91270524,2.3460681
229,0.6740431,1.0109599,2.6611316
230,0.70174956,0.9259351,2.1527517
231,0.64109755,0.89169145,2.0833938
232,0.7618717,0.9095054,2.3356137
233,0.7247339,0.9610339,2.2776825
234,0.7040995,0.91273576,2.0614126
235,0.7755765,0.95681065,2.310621
236,0.7077172,0.91712415,2.1952817
237,0.6304749,0.7700873,1.9693553
238,0.73364574,0.8732043,2.1554945
239,0.61675286,0.9793083,2.3276486
240,0.65094393,0.8680209,2.0922403
241,0.55934054,0.838876,2.1873045
242,0.6561552,1.0039545,2.3626666
243,0.7283924,0.9409594,2.311295
244,0.6743586,0.89412177,2.038962
245,0.72474784,0.9204754,2.257302
246,0.68167067,1.0741336,2.4889548
247,0.65135944,0.8952458,1.993103
248,0.7261654,0.9651922,2.3299541
249,0.59513444,0.8235541,2.1479564
250,0.71495056,0.9046156,2.0996406
251,0.6485822,0.89392924,2.2197568
252,0.77131784,0.8718355,2.240776
253,0.68116444,0.92590773,1.9712563
254,0.6977981,0.9204033,1.995466
255,0.8015356,1.0808868,2.7297628
256,0.7595104,0.95002115,2.3691127
257,0.8051781,0.9848836,2.39224
258,0.6695494,0.934354,2.0539756
259,0.74111325,0.93122196,1.9573526
260,0.7029577,0.94769,2.1334455
261,0.6930652,0.89692175,2.2647035
262,0.6638236,0.97307026,2.2848992
263,0.5959612,0.8273219,1.9049195
264,0.6974062,0.91224927,2.3224535
265,0.7278257,0.92879105,2.3578126
266,0.63995326,0.8049028,1.9561772
267,0.73594874,0.95914453,2.061593
268,0.65458554,0.90029997,2.199732
269,0.64512086,0.83996695,2.017006
270,0.6774294,0.9634314,2.177137
271,0.73932046,0.97362256,2.0758455
272,0.6811887,0.8563915,2.0855906
273,0.6381891,0.86156064,2.0742204
274,0.65970707,0.82439685,1.9345583
275,0.69095665,0.87508404,1.9701388
276,0.71611756,0.85760784,1.9226359
277,0.6470468,0.859584,1.9660388
278,0.6482894,0.9536882,2.2060328
279,0.6139631,0.9194339,2.1665013
280,0.67760885,0.9251905,2.125858
281,0.76614165,0.8501031,2.1101804
282,0.69945985,0.7567865,1.8533022
283,0.6849967,0.9158108,2.302418
284,0.76625323,1.0020185,1.8690926
285,0.75818664,0.8844335,2.0846167
286,0.67207134,0.81617296,2.2649183
287,0.69283754,0.81533796,2.1891534
288,0.7022195,0.95867246,2.0056756
289,0.6810967,0.86443114,2.1135886
290,0.6284618,0.9305436,2.1192617
291,0.7366242,0.8110471,1.8881985
292,0.6443953,0.8982968,2.2479808
293,0.70621055,0.99417806,1.815552
294,0.6452947,0.84419286,2.0454085
295,0.70213896,0.83789814,2.0572155
296,0.56378686,0.8688551,2.2039447
297,0.6976098,1.0486431,2.187682
298,0.6186259,0.9792114,2.1733677
299,0.7350413,1.0240272,2.1191604
300,0.7248993,0.7884136,2.3017952
301,0.6445974,0.8215146,1.9737996
302,0.77456105,0.9592823,2.0208874
303,0.7497585,1.0440361,2.3123207
304,0.792043,0.8890888,2.3844612
305,0.6701497,0.9271459,2.4349194
306,0.70435685,0.97920924,1.9268847
307,0.6895844,0.93149513,2.1616032
308,0.7112726,0.9391062,2.0411077
309,0.7618599,0.92396563,2.0157104
310,0.64673245,0.86108226,1.9867567
311,0.6072556,0.85152376,2.0915763
312,0.56348556,0.831604,2.1136303
313,0.5716575,0.9403372,1.9984359
314,0.66234475,0.85727286,2.2012215
315,0.59104747,0.8878846,2.1614757
316,0.69158417,0.8554257,1.9753106
317,0.6564629,0.9326647,2.1838691
318,0.69338685,0.88182026,2.0200899
319,0.82753444,0.9386464,2.1793633
320,0.60500664,0.9901004,2.1067002
321,0.68236905,0.9476011,2.2787924
322,0.7466421,1.0038841,2.1357086
323,0.659091,0.89248025,2.1879227
324,0.68524265,0.81489336,2.1640358
325,0.6451135,0.9941681,2.3347397
326,0.6972624,0.91538924,2.1435685
327,0.6852973,0.86701393,2.0985396
328,0.5723031,0.9288096,2.1175811
329,0.5821065,0.815241,2.1347358
330,0.65517205,0.74595135,1.996913
331,0.67563826,0.950036,2.2661972
332,0.5246365,0.82091415,2.2200682
333,0.7281868,0.8772131,1.9185611
334,0.64404696,0.88286173,2.102409
335,0.6931722,0.84431064,2.10702
336,0.7206715,0.9473767,2.066684
337,0.747464,1.0410904,2.1463697
338,0.72899145,1.0004269,2.1394224
339,0.6527673,0.86389285,2.2279048
340,0.82692045,0.93175054,2.201413
341,0.66517967,0.95296234,2.307263
342,0.6523261,0.94077957,2.2781441
343,0.74125004,0.8811031,2.286047
344,0.7237106,0.9824643,2.2197123
345,0.7549479,0.9120264,2.1924057
346,0.66671884,0.8671023,2.0788703
347,0.6798884,0.8656667,2.2337658
348,0.6479393,0.90231633,2.008169
349,0.7254917,0.9736703,2.3418677
350,0.73246926,1.1350642,2.2764685
351,0.68090785,0.91271496,2.1146586
352,0.6074797,0.93702745,1.8583199
353,0.7527478,0.94668067,2.2714508
354,0.7459403,0.8195312,2.2542424
355,0.680089,0.9072646,2.1843915
356,0.6197319,1.0132114,2.2273972
357,0.6776887,0.83759594,2.1976743
358,0.61158764,1.0554392,2.39278
359,0.701209,0.93261147,2.0832644
360,0.69238126,0.96515965,2.3090127
361,0.6219672,0.94658995,2.1102436
362,0.7623936,0.9410258,2.2509236
363,0.6295094,0.8220615,2.0388026
364,0.7604232,1.0163561,2.2518451
365,0.7138821,0.90876406,2.1799579
366,0.5994812,1.0179853,2.1011226
367,0.80195296,0.8344352,2.3149092
368,0.71105516,0.8878823,2.0579522
369,0.69915956,0.86718917,2.136429
370,0.6273921,0.988405,2.1354024
371,0.74344563,0.99500054,2.206771
372,0.75055414,0.9936066,2.1832054
373,0.74518543,0.9142952,2.1938465
374,0.6098856,0.8911112,2.0151951
375,0.7287863,0.94828814,2.0595322
376,0.5551035,0.91907036,2.0618985
377,0.7148703,0.9441821,2.416443
378,0.76185465,0.94035697,2.2328594
379,0.71535945,1.0080204,2.2055082
380,0.6410651,0.9610948,1.9298744
381,0.6425579,0.9081605,2.1988266
382,0.7452588,0.9855364,2.2882655
383,0.69633555,0.8963947,2.0387826
384,0.75951827,0.9595357,1.9832997
385,0.60386515,1.0501008,2.3128529
386,0.64203465,0.93205875,2.158269
387,0.7050753,0.88083875,2.2421832
388,0.61755687,0.909785,2.0047486
389,0.7258605,0.8983967,1.9634414
390,0.6085441,0.95217395,2.106239
391,0.7030514,0.93720955,2.2937684
392,0.6365051,1.1000065,2.3686037
393,0.56972766,0.8489824,2.1964955
394,0.5817132,0.90849394,1.9741976
395,0.65734494,0.94011074,2.1053135
396,0.6522776,0.96645623,2.2544234
397,0.67805505,0.9104366,2.264204
398,0.72248495,0.9682246,2.4064786
399,0.73408663,0.9907226,2.137601
400,0.6090517,0.8549145,2.1761057
401,0.58801985,0.9374403,2.1885726
402,0.7425685,0.87431425,2.220896
403,0.6405932,0.93692327,2.4518964
404,0.78260154,0.9698495,2.2751112
405,0.65715206,0.95816004,2.1746118
406,0.6698569,1.009663,2.382529
407,0.7535981,0.95608413,2.053905
408,0.67386836,0.9211861,2.1115134
409,0.65619516,0.85792714,2.1614141
410,0.7186684,1.0436531,2.1730206
411,0.7435563,0.8773336,2.100863
412,0.686132,0.96956795,2.1268249
413,0.6350334,0.8774499,1.9094994
414,0.6807138,0.88919044,2.1067796
415,0.81339943,0.9776402,2.5724967
416,0.7088833,0.79948133,2.0248387
417,0.66845167,0.8855805,2.1012394
418,0.75227493,0.90138584,2.0530562
419,0.72369,0.92206764,2.202812
420,0.6854006,0.8433181,2.071199
421,0.6322563,0.8936773,1.977578
422,0.6992626,0.83345914,2.2132654
423,0.68199974,0.84321237,1.9445364
424,0.6231603,1.1272781,2.0760608
425,0.7570273,0.9340855,2.2671666
426,0.67171,0.88921446,1.9580574
427,0.70239186,0.849178,1.9547585
428,0.6511489,0.8742263,2.154003
429,0.65828335,0.9670518,2.290126
430,0.76915616,0.93688565,2.07539
431,0.5732862,0.92364925,2.431882
432,0.695075,0.85080653,2.4251215
433,0.6917583,0.850013,2.1447263
434,0.65150994,0.91325563,1.9774107
435,0.78208464,0.91470903,2.4816093
436,0.7750215,0.811062,1.8455431
437,0.67185926,1.0389684,2.1161873
438,0.65859973,0.96788365,2.2455144
439,0.7351435,0.92485243,1.941429
440,0.77050656,0.88024664,2.3375788
441,0.7743095,0.8378773,2.098691
442,0.79034376,0.906285,2.5828662
443,0.6746806,0.765395,2.0569131
444,0.6204864,0.82904726,2.0653214
445,0.54766804,0.8673636,2.1537075
446,0.6884667,0.98043466,2.1671135
447,0.73519576,0.9031038,2.2726147
448,0.5760898,0.90794927,2.3794262
449,0.76461697,0.86743194,2.042368
450,0.6590988,0.9349822,2.2745779
451,0.69823587,0.892607,2.3380446
452,0.80838674,1.059266,2.6012805
453,0.6705078,0.90859866,2.2915106
454,0.5529968,0.98082423,2.2803745
455,0.7754657,0.9148506,2.3449602
456,0.6705613,0.9442442,2.3688002
457,0.68137336,0.8738326,2.2349658
458,0.7279866,0.81817764,1.7412598
459,0.72639894,0.9091183,2.324385
460,0.68924874,0.994163,2.3112535
461,0.590111,0.826515,2.1799479
462,0.6200827,0.89523095,2.0236409
463,0.7317649,0.9820755,2.1236055
464,0.69767743,1.0018343,2.0349538
465,0.6931004,0.94523185,2.2254057
466,0.7434875,0.88932776,2.206794
467,0.58027655,1.0571812,2.315579
468,0.7337885,0.96335196,2.058837
469,0.7265386,0.9719168,2.4272377
470,0.70967436,0.8413069,2.0268228
471,0.75579554,0.94417924,2.3589377
472,0.65160316,0.9676278,1.9812294
473,0.76532984,0.9232603,2.5874903
474,0.6988345,0.90954113,2.178125
475,0.51802987,0.8325499,2.1038346
476,0.7521421,0.9138075,2.0433705
477,0.7057962,0.9930881,2.3168862
478,0.68889034,0.90380085,1.827413
479,0.7210397,0.99482405,2.0552676
480,0.7859006,0.9113785,2.275613
481,0.68352866,0.901206,2.2958772
482,0.6694717,0.8709222,2.1119545
483,0.60642093,0.8897973,2.1448648
484,0.67846656,0.8631255,2.0135236
485,0.7536009,0.8919994,2.1438544
486,0.7983778,0.9696003,2.1479642
487,0.74892527,1.0542216,2.4108627
488,0.75195014,0.8160738,2.3182049
489,0.827022,0.9083718,2.390577
490,0.51474583,0.92420125,2.3220713
491,0.6088578,0.94626075,2.2601519
492,0.643171,0.91458905,1.9263881
493,0.69538033,0.9666054,2.2997408
494,0.735346,0.91992354,2.4012926
495,0.77055466,0.90489346,2.1786237
496,0.6434431,0.9822422,2.345937
497,0.6672649,0.83579475,2.1735806
498,0.7030447,0.840043,2.1159253
499,0.6287663,0.78793097,2.160792
500,0.7134307,0.92069775,1.903867
501,0.6941866,0.7994907,2.215717
502,0.6903273,0.8937095,2.199092
503,0.60135686,0.8956231,2.0062695
504,0.670114,0.88401794,2.2235806
505,0.6676615,0.84462976,2.009405
506,0.73838913,0.99272317,2.502117
507,0.757962,0.9507347,2.2571917
508,0.7444867,0.94435155,1.9861808
509,0.68993276,0.9006649,1.9952942
510,0.64455307,0.9159949,1.9622433
511,0.6375478,0.827687,2.0244572
512,0.6351418,0.93297434,2.1541698
513,0.72956264,0.9210773,2.1907418
514,0.72118527,0.9907232,2.267191
515,0.7656493,0.84688085,2.2678466
516,0.78025764,1.0014555,2.500356
517,0.73780864,0.9979273,2.3476653
518,0.7200391,0.9293714,2.0508144
519,0.6755727,1.034771,2.1089585
520,0.5631359,1.0231178,2.1659448
521,0.6423319,0.8807911,2.0296578
522,0.70115626,0.96503896,2.3828754
523,0.6160626,0.8084418,2.1834376
524,0.6836559,0.84286493,1.8423877
525,0.6334003,0.99249107,2.210144
526,0.6865761,1.1156881,2.2049122
527,0.6596717,0.8937576,1.7499284
528,0.7690572,0.98390794,2.34285
529,0.66853386,0.9798029,2.1779456
530,0.7368032,0.8037063,1.6516159
531,0.5208145,1.0184298,2.4109416
532,0.6375566,0.82576275,2.191122
533,0.74247795,0.9103009,1.7771138
534,0.72301584,0.99053997,2.12371
535,0.7245575,0.8628544,2.0082896
536,0.75969565,0.8850821,2.11783
537,0.68164283,0.8928481,2.0669537
538,0.6656615,0.95871854,2.2405002
539,0.7550702,0.8735451,2.0792375
540,0.68323576,0.9289904,2.2139735
541,0.7449252,0.95050734,2.191585
542,0.7513383,1.037908,2.215658
543,0.66117007,0.8810602,2.2049627
544,0.7747288,0.9665939,2.1802623
545,0.7156593,0.868629,2.3120034
546,0.5816223,0.9621848,2.2535815
547,0.7163384,0.96478415,2.0198998
548,0.8384318,0.894307,2.3032131
549,0.68207574,1.0233381,2.2634354
550,0.67546296,0.9483358,2.13739
551,0.75736386,0.8763143,1.7963592
552,0.59095454,0.8530417,2.2202206
553,0.73823035,0.91221,2.2415187
554,0.72581095,0.8555079,1.9151284
555,0.70088464,0.9047689,2.1425576
556,0.75817484,0.8935105,2.3983884
557,0.69726,0.80194074,2.156216
558,0.7060916,0.97204983,2.3727264
559,0.79564375,0.8662322,2.0733864
560,0.6516646,0.9329716,1.9561912
561,0.6733813,0.86631,2.2800124
562,0.62929535,0.88218075,1.9334588
563,0.60048777,0.81895274,1.9766206
564,0.69732153,0.96905845,2.1477165
565,0.7795194,0.94551337,2.2649715
566,0.74835336,0.88161504,2.0562963
567,0.5943261,1.0029583,2.234415
568,0.72987604,0.8843501,2.1477504
569,0.7224281,0.9410712,2.0859737
570,0.7367299,0.7984405,2.2809618
571,0.75030476,1.0008062,2.6105967
572,0.7248793,1.0306135,2.3050048
573,0.65636116,0.8246538,2.2084725
574,0.637792,0.8649995,2.1224701
575,0.6334477,0.9439705,2.3099625
576,0.62820673,0.9192388,2.0824463
577,0.6681968,0.92782384,2.0885737
578,0.706996,0.83372855,2.116617
579,0.68825066,0.939098,2.2142453
580,0.6707079,0.9014139,2.101461
581,0.716508,0.8489877,2.0713043
582,0.73154,0.91237617,2.4300377
583,0.7263492,0.821356,2.2031024
584,0.762525,0.8365092,2.2011306
585,0.5427157,0.91084224,2.1233444
586,0.67153466,0.9350159,2.00936
587,0.73400325,0.9552722,2.1721025
588,0.69833153,0.8944553,2.3076608
589,0.68640006,0.8786439,2.014453
590,0.63723713,0.860402,2.1672566
591,0.67426723,0.8998413,2.1852474
592,0.66194296,0.9251229,1.916796
593,0.7509761,0.9176057,2.4043806
594,0.78994787,0.9479501,2.292804
595,0.6290394,0.97002935,2.0609546
596,0.75244,0.9986046,2.1704035
597,0.8734367,0.83597404,2.536497
598,0.65268797,0.98685133,2.085214
599,0.5279873,0.96434486,2.0657122
600,0.5937644,0.9458649,1.8466061
601,0.63425547,0.9606321,2.2241414
602,0.6874439,1.00641,2.4287493
603,0.6205876,0.9586355,2.0800817
604,0.58585715,0.9161474,2.2762341
605,0.7305995,0.8483001,2.323866
606,0.5756476,1.0491563,2.1741488
607,0.6829459,0.88736814,1.981586
608,0.65678525,1.0525671,2.2365615
609,0.64187163,0.83343714,1.9325694
610,0.6476973,0.94394666,2.065092
611,0.7499254,0.8086557,2.1139994
612,0.68858886,0.89298123,2.3062165
613,0.6558824,0.88029015,2.1626651
614,0.7146154,0.8438435,2.1733346
615,0.6437229,0.85261166,2.132099
616,0.63696134,0.98683494,2.3055265
617,0.6372698,1.0251744,1.9679352
618,0.7152636,0.9825349,2.049852
619,0.836247,0.96864206,2.3804479
620,0.71322197,0.89143705,1.9535671
621,0.69743437,0.9934971,2.1924624
622,0.5869774,0.86300004,2.2119071
623,0.77960503,0.89710116,2.283835
624,0.75660473,1.0432901,2.4622526
625,0.68611395,0.93768287,2.1616826
626,0.7342735,0.94587,2.4111679
627,0.76912266,0.80221665,2.0812976
628,0.71371907,0.8602308,2.122322
629,0.65516484,0.96585286,2.2382462
630,0.6870896,0.8558171,2.3236835
631,0.6165352,0.8698583,2.066952
632,0.6132163,0.9278917,1.8573885
633,0.78349406,0.90380126,2.1421342
634,0.7005816,0.8894363,2.250648
635,0.67325324,0.85573786,1.9268202
636,0.783322,0.864121,1.9958271
637,0.69328916,0.89851856,2.348868
638,0.59910685,0.8838606,2.174016
639,0.7653277,0.9014342,2.1683629
640,0.75319326,0.9395261,1.8685812
641,0.7521831,0.8953941,2.267228
642,0.7699348,0.9237237,2.02498
643,0.68965787,0.86690825,2.2349856
644,0.6746142,0.80160415,2.226483
645,0.77626115,0.91363776,2.3190532
646,0.7437307,0.99763703,2.417541
647,0.6957461,0.8726844,2.136304
648,0.7772217,1.0080962,2.3278708
649,0.70089394,0.834655,1.9833732
650,0.7117028,0.869608,2.2675962
651,0.67744786,0.95816094,2.0981326
652,0.6124839,0.91344434,2.0793035
653,0.6942131,0.9907805,2.271862
654,0.68394196,0.87880206,1.8839185
655,0.6370266,0.82068413,2.0007288
656,0.7328375,0.96798223,2.0923903
657,0.6132365,0.88188344,2.1106865
658,0.734349,0.87547547,2.2947063
659,0.74749684,0.83749974,2.0434275
660,0.6984825,0.8579438,2.182887
661,0.6868009,0.97005254,1.9838648
662,0.7366597,0.9210348,2.2700572
663,0.7636787,0.9169136,2.123057
664,0.6724598,0.9012018,2.2598631
665,0.73771185,0.8431293,2.2143931
666,0.6725065,0.8309533,2.2702408
667,0.7159638,0.91062915,2.1893137
668,0.73437953,0.8776441,1.927071
669,0.73371816,0.8884479,2.1226575
670,0.64781004,0.8659649,2.1174417
671,0.72282976,0.9644989,1.956096
672,0.6743191,0.9358158,2.496703
673,0.7283005,0.88657767,1.9758791
674,0.64383453,0.91843116,2.0013936
675,0.6139535,0.96922714,2.1127224
676,0.65727997,0.8407576,2.1714368
677,0.5750555,1.0042796,2.061125
678,0.6757156,0.99566376,2.274612
679,0.71144825,0.78343576,2.2636375
680,0.71067643,0.8289139,2.085547
681,0.69186103,0.8277154,1.9735866
682,0.62730163,0.85016084,2.0961761
683,0.7423894,0.92254233,1.9854084
684,0.76025563,1.0354742,2.387976
685,0.6934057,1.0277466,2.5408072
686,0.80190426,1.0397304,2.4316008
687,0.63498795,0.90078604,2.015408
688,0.70915514,0.9152662,2.1904795
689,0.7108827,0.91766226,2.0536382
690,0.6731133,0.9491668,2.350023
691,0.79362583,0.8506956,2.490313
692,0.7873725,0.95890445,2.1043718
693,0.7775358,1.0076238,2.1836145
694,0.71275866,0.8569047,2.0042663
695,0.7873999,0.9207426,1.9630607
696,0.7184805,0.92636657,2.3221648
697,0.5856025,0.84961337,2.2761948
698,0.7298489,0.90448993,2.0846412
699,0.6781382,0.8051426,2.084802
700,0.740849,0.8231336,2.1165843
701,0.6623361,0.8788413,2.4086974
702,0.6078463,0.8378093,2.0414095
703,0.6489238,0.9489567,2.1327584
704,0.7765816,0.9174945,1.7904518
705,0.70102334,0.9789171,2.1785567
706,0.5422492,0.94303656,2.2911255
707,0.66367364,0.8674597,2.0810962
708,0.73077786,0.96976054,2.277206
