,posterior_g1,posterior_g2,posterior_g3,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,2.244969,-0.012027487,0.08514899,-0.22653642296791077,0.09418918192386627,2.200672,1.0397879
1,2.012581,0.029219024,0.12262639,0.7469680309295654,0.03484165295958519,2.5918384,0.736383
2,2.0365534,0.079500645,0.079207435,0.26663628220558167,0.1259240061044693,2.5561244,0.8373896
3,2.1087475,-0.026973087,0.049938656,-0.3126199543476105,0.020985916256904602,3.0398033,0.5871598
4,2.214902,-0.01513165,-0.05845195,0.4192573130130768,0.1208297610282898,2.4909408,0.8761779
5,2.1584918,0.04719964,0.06887001,-0.3517304062843323,0.13098593056201935,2.4774175,0.949267
6,2.1073744,0.038554,0.14340548,0.1921561062335968,0.08075090497732162,2.4538908,0.8785518
7,2.0935254,0.0887441,0.102725014,0.8168615698814392,0.014912007376551628,2.463302,0.75808525
8,2.2399628,0.005648894,0.16431622,-0.31141796708106995,0.015321312472224236,2.126498,0.90895414
9,1.9796766,0.041414082,0.115618005,-0.3433064818382263,0.14041019976139069,3.1416414,0.6780725
10,2.0694754,0.06128635,0.07494702,0.5735968351364136,0.11090745776891708,2.9484005,0.7624294
11,2.2149048,0.01064205,0.031138869,-0.18896494805812836,0.1643502414226532,2.2406876,1.2812732
12,2.3198786,0.016832076,-0.06461618,0.46117866039276123,0.11496119946241379,2.1745865,1.0107342
13,2.307948,0.016950352,-0.03960796,-0.26808005571365356,0.10646308958530426,2.0177138,1.1167392
14,2.0492961,0.10462575,0.024950791,-0.23107673227787018,0.12163246423006058,2.9504297,0.77333486
15,2.2910807,-0.03304568,0.010476691,0.28705522418022156,0.1414778083562851,2.3216264,0.97879666
16,1.9832867,0.104001895,0.12941857,0.5924664735794067,0.10515065491199493,2.940547,0.74730104
17,2.2078574,0.015325586,0.03177691,0.26133254170417786,0.16013382375240326,2.237231,1.0105749
18,1.9234407,0.11169544,0.13015793,0.6572110652923584,0.039800941944122314,2.8668978,0.60702276
19,2.2275262,-0.02094911,0.0032436599,0.4237198829650879,0.09048904478549957,2.3826327,0.9291075
20,2.199604,0.047812674,0.08491149,-0.5050835013389587,0.10254086554050446,2.233813,1.0027686
21,2.1112256,0.029586485,0.08580544,0.7813817858695984,0.05,2.7492833,0.7059965
22,2.2200036,0.045142695,0.039759003,-0.024420753121376038,0.16125202178955078,2.246725,1.2085537
23,1.9925427,-0.053628832,0.097962774,0.5921751260757446,0.16013339161872864,3.250923,0.6330415
24,1.984921,0.018350817,0.027422838,0.5238255262374878,0.15694032609462738,3.108879,0.67358434
25,2.1127448,0.033583567,0.13481262,0.13134413957595825,0.11134334653615952,2.5446296,0.8522748
26,2.1370957,0.016550284,0.033452917,0.04121413081884384,0.13154731690883636,2.6410487,0.88248986
