,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6
61,0.49363333,0.9060799,4.357083,-2.1287074,-0.62773263,0.20788305,-2.2256641,0.4878173
62,0.38864288,0.7622029,3.0722322,-1.1756521,0.5530318,0.2750192,-1.1477762,-0.7433314
63,0.47387445,0.84935254,2.1463888,-0.09053324,-0.66697764,0.2728227,-0.10054763,0.578594
64,0.49560598,0.8546765,-0.8115878,2.8805795,-0.4057947,0.21985298,2.8543406,0.31069306
65,0.39561504,0.8638632,2.9232647,-0.66013044,1.3065213,0.30886605,-0.6983331,-1.535927
66,0.4392406,0.87511986,2.7050695,-0.67373675,2.480884,0.25530738,-0.6138632,-2.4986792
67,0.43490812,0.7897422,-0.15777591,2.0735495,-2.5710514,0.24198246,2.0353718,2.3388474
68,0.60316026,0.8831863,3.1743526,-0.6945446,-0.039493717,0.30600452,-0.70428556,-0.1771142
69,0.46533573,0.86311483,1.6707754,0.31553507,-1.4339406,0.3043092,0.32298252,1.2358377
70,0.28277454,0.897189,4.341686,-2.2287304,-0.1671946,0.22461967,-2.2521684,0.04308983
71,0.6687135,0.8076565,1.472179,1.0034705,0.665266,0.32325092,1.0168728,-0.91506237
72,0.38757178,0.7562091,0.7339833,1.4267197,-1.155802,0.22770774,1.4374387,1.0756644
73,0.2583467,0.89075816,2.8660808,-0.78036976,-0.7575631,0.292875,-0.79207647,0.5752066
74,0.51903313,0.73748285,-0.6525037,2.912083,-1.0247998,0.25781158,2.9067707,0.9826588
75,0.52550626,0.89988005,2.7724652,-0.8124131,1.141448,0.27825356,-0.8656339,-1.3503033
76,0.4772072,0.9134482,3.1445074,-1.291032,1.1169465,0.25514907,-1.286998,-1.3005619
77,0.4871965,0.86809033,3.0993023,-1.1559762,-1.4982486,0.28680938,-1.1456751,1.2741251
78,0.59855735,0.871777,1.6532178,0.44165075,-2.2182035,0.31232786,0.4188485,2.2502666
79,0.5689964,0.7204842,2.5653253,-0.54830796,-1.323837,0.16364844,-0.5396421,1.120604
80,0.47167736,0.8166686,-1.4480166,3.3389196,1.0164298,0.27518174,3.3045738,-1.2098933
81,0.42367905,0.8282042,4.329994,-1.9390935,1.5970904,0.24633233,-1.9406543,-1.6578287
82,0.31029183,0.81931597,3.5661025,-1.565682,-0.9574368,0.30635393,-1.5357826,0.80221206
83,0.57972485,0.8448114,2.5649264,-0.40358418,1.6207724,0.28818208,-0.424102,-1.7657944
84,0.51866627,0.8911115,0.5438634,1.7666627,-1.1797844,0.24050668,1.7625446,1.0090927
85,0.5135935,0.84794056,1.2982793,0.96395427,1.9145949,0.32720694,0.99541086,-2.1307826
86,0.3574739,0.7685331,1.8460176,0.12564053,-1.2667264,0.26156685,0.13697329,0.9869037
87,0.24927443,0.8440223,1.9494727,0.20335333,-0.68408245,0.27330714,0.19363494,0.5909828
88,0.5178094,0.8668083,2.6657016,-0.5567816,1.3754106,0.30146426,-0.5943728,-1.6188084
89,0.42307884,0.7794947,-1.9365551,3.7246735,0.55509007,0.24236506,3.673657,-0.6754959
90,0.46145302,0.82525146,1.803732,0.3344717,-0.3922483,0.26139888,0.30289218,0.16490623
91,0.56209993,0.8425748,1.0368625,1.1299902,1.3676851,0.34719563,1.1267713,-1.5653704
92,0.3671002,0.8129759,1.6283326,0.71870434,-0.43377137,0.30503532,0.7373953,0.24097049
