,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
61,0.7573648,1.348268,-1.098403,1.8650945,1.4246697,0.8287899,-1.7226391,0.99,0.0011845610570162535,3.2132783,1.6455168
62,0.5875289,1.5513096,1.7001127,0.597109,1.58952,-1.7775025,-0.1863536,0.5581249594688416,0.05,2.7287939,1.6382498
63,1.032297,1.3936304,1.5832423,-3.81743,1.434177,-0.96254927,3.723244,-0.7666955590248108,0.49445417523384094,4.7616253,0.21551798
64,0.70174414,1.3970631,0.056198217,3.6673896,1.3917733,-0.7161821,-3.082891,0.99,0.18833255767822266,4.645121,1.2633791
65,1.9663429,-0.04249785,-1.5769022,3.5959766,0.08799189,1.0489365,-2.8748815,0.8908405900001526,0.27667903900146484,5.312917,2.770791
66,0.67147696,1.330899,1.9731756,1.7252499,1.3603354,-2.3887186,-1.3788577,0.919680655002594,0.05777546763420105,4.3174267,1.774494
67,2.234842,0.0809883,-0.2105651,0.6985621,0.038644873,0.053890564,-0.5434659,0.5844109058380127,0.05,2.1904595,2.0293288
68,0.6488604,1.4679049,-0.17135109,0.26720124,1.4311516,0.074487984,-0.1017077,0.578636109828949,0.05,3.7385163,2.3335292
69,-0.011661018,1.997401,-0.14499302,1.8885968,2.1091917,-0.18418328,-1.722444,0.9820075631141663,0.05218670889735222,4.062468,1.312153
70,0.7275686,1.4561118,0.3401179,0.062044628,1.4359896,-0.4460722,0.111051716,0.99,0.05,2.8973262,2.287177
71,1.3028393,0.8293884,-0.19385098,-0.04341355,0.9475136,0.34877172,-0.050724838,-0.46763333678245544,0.05,2.8482232,1.7343559
72,0.09681513,2.0234857,0.414516,-1.1227933,2.2629206,-0.34557027,1.1310136,0.7383518815040588,0.0768694132566452,3.5165434,0.889831
73,5.1006613,-2.844923,-0.5239356,0.68771815,-2.8472984,0.43957347,-0.53875554,-0.6997714638710022,0.05,2.5483427,1.8120813
74,-0.05001172,2.2490497,-0.35945868,-0.8913068,2.3035343,0.38853663,1.0537512,0.48501771688461304,0.05,3.1550388,2.5252938
75,0.35074037,1.6384966,-1.0908421,2.191508,1.8430964,0.6378084,-1.7119112,0.9570767879486084,0.08336056768894196,3.8294656,2.0271432
76,0.7314477,1.4823614,0.60932106,0.16591272,1.374623,-0.7088235,-0.017922588,0.7005910873413086,0.05,3.141865,2.0085452
77,3.590432,-1.3128186,1.296962,0.82234997,-1.3519309,-1.4708362,-0.44582105,0.99,0.05,2.340148,1.7960871
78,0.7180135,1.6603895,1.1124165,-1.1882485,1.6777751,-0.9486507,1.0762203,0.12217260152101517,0.05,2.3583343,1.9172691
79,2.9232147,-0.3707971,1.4706243,-3.0956328,-0.67266244,-0.9571599,2.900089,-0.9476871490478516,0.049376796931028366,3.142896,0.16256832
80,2.0756927,0.05981299,-0.5291963,2.0411305,0.12351489,0.14329024,-1.7314283,0.9734828472137451,0.07361890375614166,3.1926334,1.7238513
81,1.4292455,0.8021105,-1.0527921,1.0988648,1.0027035,0.6920046,-0.7516095,-0.99,0.05,2.5166714,1.9744564
82,0.14922106,1.7831262,-0.5303021,4.245691,2.1454406,-0.401755,-3.5417664,0.8706949949264526,0.39009249210357666,5.2037396,2.733684
83,1.1190329,1.1605306,1.1417617,-0.32658982,1.0996485,-1.199437,0.6085322,0.6754744648933411,0.05,2.7129152,2.2136304
84,2.3950694,-0.13597551,0.4900115,-0.31232864,-0.12660278,-0.42724288,0.43867305,0.5568938851356506,0.05,2.4365804,2.327242
85,1.9530317,0.25744578,2.0723162,0.60816884,0.23597813,-2.1950586,-0.64793146,0.9466676712036133,0.05,2.8128295,1.7364628
86,3.1941848,-1.0797653,-0.06401029,0.23275822,-1.0361768,0.068986475,-0.21383183,0.6709020137786865,0.05,3.025618,2.0361497
87,0.5660657,1.6866173,0.3932476,-0.010176016,1.7415344,-0.4328265,0.23725598,-0.9121527671813965,0.05,2.412451,2.2440724
88,1.5783954,0.84066504,-0.41363898,-1.6804452,0.8028933,0.69181645,1.7116454,0.19709846377372742,0.03438965603709221,2.1436613,1.2061367
89,1.7094934,0.6340797,-0.0041143843,-1.1943206,0.7159957,0.049725156,1.1737344,0.7354078888893127,0.05,2.6281857,1.7625496
90,3.257301,-0.8634278,-0.039429896,-1.6027995,-0.9022805,0.050473068,1.8700209,0.5949032306671143,0.03536492958664894,3.180355,1.0476956
91,2.302859,-0.17655626,-1.1848172,2.137937,-0.08987613,0.97744495,-2.0178516,0.99,0.05,2.9832015,1.3422306
92,0.6463504,1.4302511,0.35055766,1.2671888,1.6311513,-0.6087302,-1.1189878,0.99,0.05,3.1344714,1.6626751
93,2.0262046,0.47445905,1.358188,-1.8675463,0.56955695,-0.98159766,1.628169,-0.9084205031394958,0.05,2.0145528,0.69892937
94,0.8566502,1.4076568,-0.109914936,-0.02554444,1.3094451,0.072672166,0.17654458,0.99,0.05,2.851525,1.9487488
95,0.9148718,1.2500209,-1.9360458,-0.40382126,1.3934132,2.1479504,0.65419656,-0.5931025743484497,0.05,2.4075472,1.590648
96,0.21779718,1.8759891,-0.1919776,2.4143317,1.972741,-0.16087002,-2.195442,0.9670091867446899,0.11481131613254547,3.7456825,1.9728341
97,0.6574376,1.56901,1.2611387,-0.41505396,1.5903921,-1.2789862,0.43660638,0.5024857521057129,0.05,2.8544793,2.0546935
98,1.3121619,1.0395374,0.52763706,-0.91041344,1.134488,-0.5068677,0.9386619,0.4712914824485779,0.05,2.471208,1.983815
99,1.2027131,0.956543,-0.34216827,-0.33278942,1.1301932,0.35042575,0.63862896,-0.5230082869529724,0.05,2.5580947,2.170225
100,3.174213,-1.105466,1.9072238,1.5221931,-1.0896828,-2.138639,-1.2500825,-0.9097133874893188,0.05,2.9608676,2.1863897
101,1.4069558,0.94767207,-0.44079712,0.92415184,0.91697735,0.15173987,-0.6929921,0.7624434232711792,0.05,2.3745997,1.8607906
102,1.4463563,0.7484885,0.04781833,1.1766503,0.62107104,-0.21512258,-0.95325965,0.99,0.05,3.0937443,1.8636669
103,0.9615412,1.0787125,-1.0346644,2.2636871,1.0872705,0.8310521,-1.877545,0.9652228951454163,0.0630950927734375,4.268833,1.8709043
104,0.40103355,2.0905473,-0.62475854,-0.9547181,1.978444,0.7658833,0.9570382,0.99,0.05,2.3063643,1.8592654
105,0.09964276,1.9736123,0.66859525,2.8725286,1.8686687,-1.0725749,-2.5671353,0.922617495059967,0.1844436079263687,5.9949985,2.4180076
106,1.0109304,1.5048265,2.0427473,-0.7927712,1.4069575,-2.0951715,1.0488386,0.5047398805618286,0.05,2.1981008,2.1351323
107,0.83411896,1.2676504,0.27056456,1.5307381,1.4239445,-0.47026077,-1.3030207,0.8242571353912354,0.05,2.7088304,1.7990787
108,3.7461169,-1.2638314,-0.84619015,-1.0299162,-1.3392551,0.9482376,1.0136833,0.99,0.05,2.2842395,2.1568518
109,0.39657652,2.1106617,-0.24323286,-1.7941976,2.1647036,0.50165373,1.8889611,0.6110658645629883,0.05,2.0226605,1.2066624
110,3.220348,-0.9608369,-0.38466737,-0.9185294,-0.79883075,0.4540114,1.2100883,0.7244638204574585,0.05,2.3254046,2.1416588
