,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5
185,0.32909977,0.9621664,1.4087303,0.6911656,-0.18535921,0.27873132,0.58969474
186,0.41068828,0.8438198,2.5574832,-0.34830445,-0.20385316,0.2722626,-0.36972958
187,0.4858141,1.082838,0.013282066,2.349786,-0.15447156,0.22636253,2.252078
188,0.059150934,0.83368367,-1.133658,3.1122766,-0.16404371,0.22538419,2.9177797
189,0.637003,1.010896,1.5050473,0.7921052,-0.21593635,0.34781882,0.85240716
190,0.0028398498,0.7786488,2.9105463,-0.8876872,-0.23142903,0.34753656,-0.8559137
191,0.24819247,0.9207162,1.5715244,0.49495724,-0.15431502,0.26560086,0.25908196
192,0.5347266,1.0297481,-0.5042188,2.7161596,-0.18733992,0.24232757,2.6519861
193,0.14375436,0.7300157,3.0308545,-0.8017337,-0.19289668,0.28783298,-0.6823631
194,0.29697543,0.9000777,-1.0359548,3.194776,-0.18899943,0.24758601,3.2387547
195,0.39754155,0.8635021,2.5442197,-0.45163473,-0.22301483,0.33506295,-0.4766962
196,0.30564895,0.8979375,2.5650384,-0.4984485,-0.20088433,0.30760306,-0.55154806
197,0.40874404,1.0025262,2.5056317,-0.37546638,-0.23613884,0.27044025,-0.31439772
198,0.19443403,0.8395461,1.5946766,0.5903269,-0.23989221,0.2814275,0.4806705
199,0.46431965,0.9615439,0.7430372,1.5532666,-0.22651176,0.32514557,1.5360314
200,0.43120104,0.8322874,2.5548341,-0.57510036,-0.20351946,0.2376513,-0.7318343
201,0.46482113,0.86814564,1.0210086,1.0929558,-0.20254941,0.2693979,1.0380858
202,0.45038795,0.884837,0.39861536,1.858328,-0.23748253,0.29165575,1.9770228
203,0.44621578,0.9429758,0.046303935,2.0399942,-0.15643314,0.2338305,1.9999841
204,0.24016719,0.9749295,2.3591666,-0.06306405,-0.16439947,0.23036471,-0.14444362
205,0.26881114,0.8990078,1.4961338,0.7184445,-0.15475444,0.2454085,0.71069735
206,0.19417943,0.8520778,1.7543786,0.31601968,-0.20248888,0.2777276,0.25252724
207,0.40190828,0.923558,0.75368404,1.3707758,-0.21653941,0.243964,1.4710563
208,0.5466655,0.91971636,0.67423576,1.4473534,-0.21813157,0.2635541,1.4239849
209,0.18711261,0.8726453,3.056811,-1.0682048,-0.20884109,0.22708988,-1.0859411
210,0.43518677,0.9106721,2.4432764,-0.18690602,-0.19637635,0.25047806,-0.10186638
211,0.19671533,0.74960566,1.0893455,0.9484138,-0.1925634,0.28530994,0.8976413
212,0.21298186,0.9557666,1.5972624,0.39081317,-0.18773475,0.21144103,0.41090083
213,0.2561152,0.9583208,3.0854442,-0.9476597,-0.18533978,0.23842232,-0.96200514
214,0.2212818,0.91727734,1.7158408,0.19347452,-0.18252969,0.2548294,0.22268315
215,0.5802207,0.9734219,3.03561,-0.7983074,-0.2106477,0.28322846,-0.83300936
216,0.2704465,0.8746969,-0.322131,2.3943374,-0.21050298,0.26583338,2.4232132
217,0.39228913,0.991771,2.0760324,0.1772882,-0.18509212,0.3132654,0.27308565
218,0.28310344,0.91701245,3.3535423,-1.235534,-0.22940606,0.2844518,-1.3780717
219,0.09773236,0.89896816,1.2337856,0.9217259,-0.14906082,0.21826574,1.0082648
220,0.32723638,0.82227004,2.3500812,-0.17442277,-0.1819519,0.20938337,-0.25695893
221,0.5090371,0.83461624,1.5235413,0.55875945,-0.24215014,0.32685396,0.61127114
222,0.06988054,0.81625044,-0.5250725,2.6101527,-0.24036166,0.3140029,2.4642756
223,0.030905444,0.79528624,2.0761037,0.0016264573,-0.20909655,0.25501862,0.08864627
224,0.28718257,0.9365058,0.8491313,1.357367,-0.15575503,0.24572809,1.3350886
225,0.28626508,0.8646732,3.195384,-0.9566464,-0.26865166,0.3210431,-0.8924463
226,0.3239126,0.8937572,2.7889535,-0.64082813,-0.25582212,0.29153994,-0.5846644
227,0.3618292,0.91722625,-0.27830574,2.29931,-0.22828116,0.37262413,2.4310596
228,0.4904274,0.84774965,2.8037486,-0.73649913,-0.2257746,0.32364073,-0.81423026
229,0.18959533,0.9277352,3.4101374,-1.2588762,-0.22237304,0.28137246,-1.3334191
230,0.45497492,0.92200506,0.35498348,1.8818724,-0.2232685,0.30940616,1.8048975
231,0.44934368,0.88768935,3.8159325,-1.7045671,-0.14754067,0.223839,-1.6148599
232,0.5976522,0.95967627,-0.26522407,2.429958,-0.22258954,0.27917576,2.3727984
233,0.48777205,0.9908646,1.0356702,1.2007424,-0.20393753,0.29348755,1.2958778
234,0.6371691,0.9331423,2.3553057,-0.13261719,-0.18822663,0.19191542,-0.1869772
235,0.19961923,0.9642705,2.0406914,0.11086795,-0.1601323,0.21610148,0.108151
236,0.42840064,0.8946018,0.100939825,1.9744763,-0.22717579,0.34781563,1.9976288
237,0.33173043,0.96211386,3.0206847,-0.8315426,-0.23625092,0.28752184,-0.80356145
238,0.50506103,0.8808692,0.8649789,1.2690349,-0.19702066,0.28152013,1.3105226
239,0.3461111,0.8417418,2.9237835,-0.8476294,-0.1872943,0.24137053,-0.82655823
240,0.272747,0.8122256,2.4987571,-0.2891755,-0.19197972,0.26467413,-0.28902653
241,0.4492961,0.9108102,3.3251565,-1.2974697,-0.13044101,0.23867151,-1.2921396
242,0.33641925,0.9633511,-0.29048672,2.5360706,-0.19443476,0.22490142,2.4694104
243,0.4569996,0.9036792,0.716599,1.4798397,-0.23395799,0.28882164,1.4342105
244,0.25662604,0.87569106,2.5969472,-0.37109888,-0.21693692,0.2230995,-0.1877795
245,-0.103536524,0.8843533,1.8404326,0.17632876,-0.19049941,0.26154894,-0.0048531205
246,0.38725686,0.79199106,1.9433211,0.38091907,-0.20123762,0.26963443,0.27423388
247,0.45174706,0.85695267,2.2471116,-0.029335562,-0.15351085,0.24692234,-0.10008054
248,0.7088508,0.8917433,0.80708665,1.4365007,-0.26095542,0.31991357,1.4085685
249,0.3844753,0.9599616,0.4974325,1.6609282,-0.19299343,0.28142157,1.6784315
250,0.41004556,0.8509144,1.5583689,0.4735374,-0.1587219,0.19555494,0.43910563
251,0.23119931,0.91294026,2.3809588,-0.2596504,-0.22972871,0.26875418,-0.22705919
252,0.20095864,0.9097586,1.1272244,1.0209122,-0.17673379,0.22224624,0.9874592
253,0.3444291,0.9854097,1.8040916,0.5239542,-0.22218187,0.27582857,0.5399975
254,0.30208272,0.86690927,-0.23232983,2.4384992,-0.20635284,0.2522822,2.2853951
255,0.31675702,0.8109703,0.14016642,1.8878796,-0.2446055,0.25318682,1.7667353
256,0.5296418,1.0334635,0.29251018,1.9213556,-0.21285678,0.27546972,1.8738708
