,posterior_g1,posterior_g2,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,1.8763486,0.12301276,0.5284959673881531,0.1297292858362198,3.7232149,0.58022356
1,1.9964992,0.14103338,0.4063258171081543,0.05166904628276825,2.7950778,0.72339505
2,1.9712642,0.036604818,0.7251588702201843,0.025527354329824448,3.6093574,0.3818411
3,2.1549134,0.040422045,-0.2898141145706177,0.16057023406028748,2.7402172,0.8366087
4,1.9702605,0.058395904,0.44872185587882996,0.13666903972625732,3.394751,0.55051965
5,2.1882896,0.055442173,-0.22176286578178406,0.12937110662460327,2.3557458,1.0358129
6,2.1541812,0.064503856,0.004206439480185509,0.14809566736221313,2.4070199,1.0406972
7,2.0948856,0.07126958,0.07339388132095337,0.13763178884983063,2.7328682,0.9384316
8,2.0700116,0.012393685,0.17408978939056396,0.15598715841770172,2.675527,0.8875354
9,2.1299155,0.063133776,0.2708306312561035,0.17105671763420105,2.6577156,0.9395279
10,1.9609233,0.14675507,0.5905624628067017,0.12402502447366714,2.883455,0.73713666
11,2.11109,0.050080385,0.18267092108726501,0.16372227668762207,2.9448938,0.7714079
12,2.1142018,0.068801925,0.3921816349029541,0.1512012630701065,2.568608,0.9587276
13,2.274428,0.074344076,-0.05989149585366249,0.1264587938785553,2.1470535,1.2203492
14,2.0870214,0.02911891,-0.3309665620326996,0.18010535836219788,2.8010533,0.92912275
15,1.8247156,0.043029383,-0.478300005197525,0.12694613635540009,4.496443,0.7131502
16,2.0091577,0.09281973,0.5798386335372925,0.15079881250858307,3.2446315,0.65967834
17,1.960531,0.04032952,0.4324532151222229,0.14659669995307922,3.5135703,0.46972838
18,2.0379019,0.09729532,0.3815397620201111,0.08872855454683304,3.160761,0.5022512
19,1.8868659,0.11260154,0.41764897108078003,0.1570415198802948,3.6801114,0.5480673
20,1.8918067,0.16797085,0.22762243449687958,0.17240813374519348,3.167769,0.74146193
21,2.0964727,0.016157912,0.31375956535339355,0.1662963628768921,2.6750338,0.95433855
22,2.0496926,0.06805912,0.19131068885326385,0.19520273804664612,2.848474,0.83241063
23,1.9454795,0.069780506,0.21762429177761078,0.16870397329330444,3.9626925,0.49675882
24,2.045579,0.033011153,0.39296409487724304,0.1383160948753357,2.9004107,0.7662402
25,1.6943686,0.15958406,-0.90886390209198,0.04081355407834053,4.8133025,2.0891855
26,2.06479,0.04164394,0.3542797863483429,0.13522028923034668,2.5440304,1.0463587
27,2.074142,0.07959041,0.2364126592874527,0.1793733686208725,2.875023,0.7463394
28,2.0506833,0.122464314,0.7215262651443481,0.0683780163526535,2.7952125,0.71599334
29,2.2421284,-0.012387409,0.08450961112976074,0.09223434329032898,2.6786516,0.7105353
30,1.9305301,0.12447559,0.7153142094612122,0.12044688314199448,3.4151683,0.5595221
31,1.7356642,0.11665498,-0.99,0.018713802099227905,4.1939173,1.2616582
32,1.7725743,0.1159905,-0.8241625428199768,0.08929889649152756,4.244029,0.9868453
33,1.9569577,0.016745316,0.5271788239479065,0.18457509577274323,3.7347572,0.616231
34,1.9215996,0.04354919,0.25889772176742554,0.14008067548274994,3.9383216,0.5295724
35,2.0174797,0.04725638,0.6741806864738464,0.14078569412231445,2.89789,0.88993484
36,2.0416942,0.12184159,0.42983999848365784,0.11867839843034744,2.7782867,0.7513131
