,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4
264,-0.5213219,0.38226435,2.1727479,-0.021836076,-0.16196404,0.27448153
265,-0.70321226,0.31285825,2.1884205,0.021410875,-0.12946491,0.25342315
266,-0.77604276,0.3164603,2.2049055,0.0145014515,-0.12550946,0.27238354
267,-0.734295,0.33121076,1.9529071,0.091662645,-0.18866757,0.3730144
268,-0.49630326,0.42928103,1.9851682,0.06646418,-0.1550049,0.35228336
269,-0.9795806,0.26016733,2.0833397,-0.0018268058,-0.10289933,0.28070772
270,-0.6601389,0.3268171,2.1031928,-0.02848838,-0.21879993,0.43564183
271,-0.7627513,0.32665598,2.222817,-0.032129724,-0.13125476,0.2508743
272,-0.89195216,0.27827856,1.9488813,-0.011283725,-0.04024526,0.23979701
273,-0.7506823,0.29160503,2.0710359,0.04584017,-0.17132261,0.3521443
274,-0.7588728,0.29643688,2.1094522,0.0777067,-0.14636509,0.37924314
275,-0.75740373,0.31385612,2.3689759,-0.09370088,-0.21802989,0.36189806
276,-0.64107084,0.35345486,2.044257,0.053628147,-0.25413844,0.4613075
277,-0.6977607,0.350954,2.2253058,-0.030283129,-0.14350018,0.36295682
278,-0.7837825,0.30764973,2.3315163,-0.08506883,-0.21538574,0.4205805
279,-0.86107075,0.25508615,2.0653703,0.007920415,-0.12188575,0.31491902
280,-0.64860755,0.3555747,2.1187847,0.031242378,-0.14402428,0.28106925
281,-0.83896,0.24717018,2.2950099,-0.028531065,-0.19916777,0.37105575
282,-0.8065789,0.28393558,2.174646,0.0467512,-0.25322586,0.32281467
283,-0.6990918,0.30745646,2.0481296,-0.023236167,-0.19537847,0.35084894
284,-0.7722244,0.28118655,2.1118782,0.008291153,-0.18545347,0.32928017
285,-0.74336886,0.29461998,2.0603504,-0.020864537,-0.09956392,0.30205366
286,-0.673005,0.341856,2.3826363,-0.05044147,-0.24087061,0.42959324
287,-0.6471018,0.3444615,2.0638468,-0.008870787,-0.16688637,0.33129433
288,-0.762692,0.34808648,2.2511287,-0.05924838,-0.11408905,0.30922592
289,-0.7524739,0.33060846,2.0576544,0.011558935,-0.21259819,0.30922294
290,-0.93664074,0.23544832,2.148348,-0.063425004,-0.02696307,0.13841996
291,-0.6474304,0.38133976,2.379518,-0.1373083,-0.09497814,0.20728481
292,-0.75103754,0.29625607,2.2712293,-0.06281089,-0.12154376,0.22509073
293,-0.8011255,0.32325092,2.1800394,-0.024664558,-0.17100431,0.3097353
294,-0.58475095,0.42145255,2.2953758,-0.04819711,-0.0707247,0.16568463
295,-0.6600137,0.33943188,2.2482328,-0.033523362,-0.15071948,0.39582762
296,-0.5978487,0.33856165,2.2834294,-0.11932235,-0.0697182,0.20876263
297,-0.7077991,0.3460955,2.301344,-0.05048305,-0.10530099,0.2516661
298,-0.73360026,0.28813514,2.1967387,0.017159078,-0.07133443,0.20861346
299,-0.6047016,0.36170745,2.0243177,0.043227788,-0.00035229936,0.22445162
300,-0.78370327,0.31410667,2.1663833,-0.035407603,-0.13255216,0.3323294
301,-0.58145726,0.37039724,1.9339495,-0.028692799,-0.22758812,0.4524334
302,-0.65828675,0.32231125,2.1089966,0.010035509,-0.07344622,0.24947588
303,-0.6772664,0.32198307,2.0815961,0.01984624,-0.21042785,0.33956328
304,-0.67924887,0.30816567,2.20409,-0.019003078,-0.20562722,0.36915764
305,-0.8070067,0.281608,2.419991,-0.13264325,-0.09683905,0.23765801
306,-0.7847304,0.32027093,2.2203424,-0.09004713,-0.17187485,0.37949148
307,-0.7563247,0.31530276,2.0906577,-0.06354934,-0.1761715,0.3197702
308,-0.7878383,0.282299,2.1145432,0.009196577,-0.18112437,0.46977672
309,-0.74010116,0.32341087,2.370036,-0.023315124,-0.20984842,0.34995994
310,-0.59714913,0.3697505,2.2183323,-0.12160988,-0.1690498,0.32550862
311,-0.66851044,0.29152265,2.261793,-0.02979883,-0.18435152,0.403881
312,-0.6845301,0.33392125,2.2149148,-0.007111684,-0.23481546,0.47818685
313,-0.6972908,0.33568358,2.2966306,0.060775165,-0.2845521,0.39834264
314,-0.61197126,0.34188348,1.9948756,0.041390672,-0.14513189,0.31264398
315,-0.7557119,0.32855412,2.0885208,0.04677122,-0.15576933,0.29612386
316,-0.6973752,0.36028603,2.2618673,0.006977666,-0.15925269,0.30840626
317,-0.80443645,0.26989204,1.9301853,0.030435503,-0.1036495,0.30395398
318,-0.47107288,0.41868305,2.1798794,0.0030683528,-0.19658427,0.4432577
319,-0.60891986,0.37269813,2.1610012,0.01672958,-0.17829701,0.36055583
320,-0.8311476,0.2543816,2.0968986,-0.049176052,-0.103258334,0.26111078
321,-0.6707942,0.33857808,2.144422,-0.052437883,-0.059049234,0.29817045
322,-0.68170667,0.3129524,2.3924513,-0.04199151,-0.24211508,0.36398008
323,-0.9075153,0.2561134,2.1455967,0.002909495,-0.12582561,0.31969318
324,-0.75612974,0.30278924,1.89305,0.04608788,-0.09015774,0.27407613
325,-0.5957412,0.3637876,2.0181425,-0.017028006,-0.14344789,0.2855375
326,-0.4921941,0.39295766,2.036096,-0.0039907144,-0.16411777,0.28500375
327,-0.5833445,0.40943444,2.0385964,0.022106063,-0.24976817,0.455083
328,-0.6552578,0.35060295,1.9426061,0.002402589,-0.19284238,0.3867901
329,-0.76671755,0.31026968,2.209831,-0.014477073,-0.17122374,0.33198214
330,-0.71364677,0.3229495,2.0361187,-0.058116123,-0.28383258,0.43518612
331,-0.60626906,0.36589548,2.1506977,-0.017417124,-0.24466264,0.34296483
332,-0.59891933,0.381198,2.046897,-0.019607825,-0.14811336,0.29935774
333,-0.88569313,0.25926158,2.170011,-0.046407003,-0.18635295,0.27307114
334,-0.6432148,0.31535488,2.1246388,0.029219154,-0.14579837,0.3168526
335,-0.68413186,0.29895115,2.1200693,-0.011741109,-0.110839576,0.31054315
336,-0.7628038,0.28802726,2.205141,-0.047308482,-0.1503306,0.27293214
337,-0.7268996,0.30733374,2.197065,-0.042663474,-0.13067964,0.29545292
338,-0.656269,0.32777599,2.078553,0.07113148,-0.24520636,0.3506095
339,-0.74415326,0.3290393,2.1178322,-0.01843332,-0.042937268,0.20441234
340,-0.847621,0.28022718,2.269617,-0.09734583,-0.15011743,0.36369932
