,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
123,1.2895293,0.9014444,-1.28659,0.27797347,0.985025,0.96713376,0.8386213,0.23881261,4.2155175,0.2842854
124,1.2320098,0.5445361,1.6201911,0.32471716,0.61208117,-1.906428,0.18637894,0.60114175,6.4401083,0.1770531
125,1.5984443,0.4905291,-2.735508,0.31161076,0.49458864,2.7414894,0.8556849,0.24784398,3.8627684,0.33677286
126,0.8834481,1.0520982,-0.7668901,0.290959,1.1042831,0.58231103,0.56727165,0.4876894,5.3779926,0.22133717
127,2.0575733,-0.1265462,-3.3079705,0.30054343,-0.14906815,3.0268846,0.08438472,0.5299072,4.4707522,0.2855866
128,1.8778024,0.13265063,1.6032933,0.33116928,0.1633946,-1.8604181,0.7823245,0.3842736,4.5004306,0.27697212
129,1.0010386,1.2092525,-0.24539186,0.28557533,1.2777226,-0.059661265,0.8281387,0.30138218,3.3420465,0.41763753
130,0.46427137,1.4772943,0.682052,0.3391651,1.437194,-0.81221145,0.66687226,0.51129365,5.015165,0.2661457
131,2.0079436,0.10978353,-0.43914318,0.26715964,0.10508663,0.3911542,0.8443514,0.38400337,4.6318555,0.24821165
132,1.110559,1.0894608,-1.3183122,0.34192997,1.088797,1.117327,0.8293241,0.40904942,4.0342693,0.29216084
133,0.72543865,1.4572748,-2.25707,0.32856098,1.5172275,2.109606,0.8528078,0.31521323,4.457163,0.2676755
134,2.5965235,-0.52091795,0.089581385,0.26111096,-0.5358592,-0.19382979,0.75952375,0.4877443,4.1891418,0.30189297
135,1.2695823,0.72633415,0.7923705,0.34262437,0.7420682,-0.99666554,0.85147625,0.30941963,4.1323595,0.3327515
136,0.8404097,1.2135769,-1.2701943,0.43673927,1.2134895,1.0212924,0.7653253,0.41799787,4.1129994,0.2977321
137,0.45709413,1.7324555,0.96077186,0.3168743,1.6803919,-1.2734369,0.67426395,0.38399357,3.5464754,0.35578033
138,2.4107003,-0.27131265,-1.1633154,0.23362473,-0.31715998,0.84073186,0.7523939,0.2602763,3.9774797,0.31996605
139,0.14852227,1.9635477,1.6434473,0.31147328,2.0870974,-2.1048439,0.46424523,0.32410666,3.2406762,0.39629254
140,2.7041783,-0.42954215,-0.44198042,0.4447821,-0.42191747,0.192353,0.8376893,0.45618477,3.9716482,0.32860994
141,0.35148686,1.560497,-2.4271638,0.34432015,1.6127647,2.1973252,0.39532557,0.47060782,4.4624577,0.310772
142,-0.26339328,2.271486,-0.2574158,0.34613886,2.4047804,0.09244872,0.740272,0.37888288,4.421916,0.27702
143,2.280897,-0.47625077,-1.24062,0.2770659,-0.54917264,1.1317226,0.12142146,0.610494,5.960208,0.19596654
144,2.5544062,-0.41060075,0.27338582,0.3101955,-0.59051883,-0.46918067,0.65781,0.3722722,4.4191046,0.30796015
145,2.0777986,0.10365683,-0.4385382,0.3788301,-0.00037286218,0.21662942,0.81431884,0.39904934,3.498623,0.38129142
146,2.3708138,-0.43547106,-1.7162457,0.36290768,-0.45106214,1.3854427,0.4855765,0.54060936,4.7695866,0.28187555
147,2.8945985,-0.8598312,0.44922233,0.22498503,-0.8435217,-0.529084,0.75486463,0.429662,4.6160808,0.24993145
148,1.9555216,0.1389891,0.6190928,0.25784668,0.05661173,-0.63175064,0.8068422,0.41724074,4.138312,0.28326383
149,0.34478548,1.7106701,-1.9778733,0.40351963,1.8365775,1.7061129,0.8454306,0.3745365,4.287189,0.3039893
150,1.787702,0.22780637,-1.1833358,0.34541112,0.41745177,1.0161493,0.7591747,0.399605,3.9303823,0.31687188
151,1.4582658,0.5448788,2.561383,0.4317632,0.39121753,-2.6355925,0.6633303,0.36263126,4.2022834,0.29944617
152,1.4766943,0.48142052,3.2115777,0.39677268,0.621833,-3.4384403,0.7572647,0.3891394,3.6598575,0.36639994
153,2.5107875,-0.43629092,-1.7378572,0.27468044,-0.45616722,1.5689479,0.79888517,0.39571837,4.2310357,0.2893169
154,1.5190642,0.7366972,1.5949956,0.23061678,0.5938814,-1.6281437,0.80559003,0.40025258,3.784582,0.32843983
155,1.0253227,0.9277371,-0.250225,0.28356826,0.9344304,0.007522824,0.5102882,0.36559248,4.828201,0.26095292
156,1.6796379,0.3124488,-4.329354,0.24529871,0.1709385,4.336625,0.62946683,0.38858604,4.642168,0.2721547
157,-0.16848506,2.224989,1.6874174,0.31329307,2.1806655,-1.8613769,0.7758283,0.39892945,4.4654646,0.29119572
158,1.1838472,0.7772328,0.19872588,0.3665118,0.8387501,-0.35273036,0.7266932,0.5325119,4.3656693,0.28387028
