,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,-0.47985044,2.6454148,2.1275358,0.19468378,2.6934068,-2.074721,-0.7586217522621155,0.048661720007658005,2.4741874,0.81578577
1,1.5886161,0.6047833,0.082735054,0.39139965,0.5420663,-0.18522486,0.16442127525806427,0.09072817862033844,2.372581,1.029884
2,0.05169842,2.1888483,-1.1812943,0.05626682,2.2078645,1.0593193,-0.01089914608746767,0.14092104136943817,2.6355786,0.7441276
3,0.43920976,1.8333308,0.22461404,0.25710514,1.7887757,-0.4855274,0.1892879456281662,0.1550619751214981,2.7938275,0.8712949
4,1.2786562,0.90167403,0.43214157,0.15933913,0.9133333,-0.5435595,0.15488025546073914,0.19112496078014374,2.873751,1.0202736
5,1.4407336,0.69107395,2.9486873,0.53537744,0.7387488,-3.1929374,0.09169827401638031,0.1559835821390152,2.5902016,0.84694165
6,0.09396953,2.1356208,-0.4377547,0.22800763,2.0801296,0.3625954,-0.12780927121639252,0.14503298699855804,2.3636923,1.3568164
7,0.18157704,2.1013532,-0.024939213,0.22179642,2.050467,0.0002782017,-0.5701760053634644,0.10697392374277115,2.111308,1.2953638
8,1.4115387,0.7794891,1.6928043,0.45106182,0.8335805,-1.93338,-0.02655712701380253,0.14555904269218445,2.7181432,0.8629328
9,1.0965581,1.0388113,0.28326005,0.2903207,0.9616586,-0.36666378,0.06853602826595306,0.11364857852458954,3.0948796,0.72985995
10,-0.59542185,2.8728352,-1.1595612,0.29270166,2.855455,0.9687705,-0.15459950268268585,0.14655336737632751,2.4724824,1.0635103
11,3.245059,-1.0020556,-1.312943,0.3208583,-1.0693951,0.93421984,-0.09108351916074753,0.1163434386253357,2.784839,0.66775906
12,1.583323,0.7068471,-0.36182272,0.1566205,0.74717516,0.28705162,-0.5121784210205078,0.15421801805496216,2.174525,1.3821222
13,-0.5255201,2.5915778,-0.76090455,0.22346292,2.6177871,0.7825967,-0.3744353652000427,0.12446838617324829,2.6555715,1.0095469
14,2.7903304,-0.5216426,1.3409406,0.12760228,-0.5566375,-1.4484712,-0.48365896940231323,0.13272914290428162,2.2906177,1.2520899
15,1.4092156,0.744903,-0.58469814,0.18136881,0.7324791,0.7235442,0.02090546302497387,0.0550222247838974,2.1833026,0.92339885
16,3.0371332,-0.95138884,0.9749249,0.034546383,-1.0107303,-0.7609287,0.8256000280380249,0.05,2.537048,0.6521051
17,3.0035992,-0.9855434,0.98462284,0.25982493,-1.0105611,-0.960176,-0.4075261354446411,0.1274244785308838,2.9429393,0.81654614
18,0.5650097,1.6120136,-0.3907911,0.42910844,1.5938859,0.1837625,-0.06373687833547592,0.1828174889087677,2.8544977,0.9326283
19,0.24144489,1.8291873,0.24823228,0.3090936,1.6950444,-0.27182284,0.6398048996925354,0.05231950059533119,2.9844613,0.65243953
20,1.2894804,0.9995818,3.4956615,0.21566585,0.8688124,-3.3879883,0.7809253931045532,0.013900547288358212,2.087211,0.93068796
21,4.0287786,-1.8274477,-0.335831,0.2771825,-1.7986472,0.36129737,0.2716130018234253,0.07395324110984802,2.1969857,1.0004845
22,-0.4655382,2.7157006,1.232343,0.4073172,2.824282,-1.5954762,-0.16325759887695312,0.12857015430927277,2.3324375,0.9578567
23,-0.009195539,2.229122,0.87038493,0.2864997,2.2017722,-0.8683522,-0.6008860468864441,0.09706351906061172,2.0951877,1.2605815
24,1.5278239,0.72939295,0.20468327,0.3903849,0.72102547,-0.3206308,0.1992463916540146,0.14368218183517456,2.3168533,1.0916249
25,1.2383287,0.76972246,-0.08541604,0.08174505,0.6308186,0.13414438,0.7300740480422974,0.1104351058602333,3.4317458,0.58911264
26,2.2505424,0.0976952,-0.35578465,0.44098663,0.10361797,0.18457091,-0.36534610390663147,0.09247877448797226,1.9967026,1.1485759
27,0.6597026,1.5111353,0.30336505,0.38691336,1.4547577,-0.4699897,-0.5406659841537476,0.06561945378780365,2.4130538,0.8857253
28,1.0586796,1.134171,1.020301,0.31381136,1.1590418,-0.86860126,0.4732022285461426,0.05,2.1485217,0.7225004
29,1.0226943,1.0784118,1.9103092,0.2840267,1.1594996,-1.8176094,-0.40966007113456726,0.013389203697443008,2.34238,0.91505414
30,1.9875346,0.27384275,-1.3543503,0.039245166,0.13096659,1.2146285,0.23831279575824738,0.13991720974445343,2.713605,0.80841833
31,0.0060489266,2.2598846,-1.2932718,0.34143537,2.2514303,1.0805465,-0.2963443994522095,0.16559480130672455,2.3132308,1.2701269
32,-0.38140726,2.4917915,-2.1164489,0.19114552,2.51695,2.1030452,-0.16288770735263824,0.13226185739040375,2.5468657,1.0801399
33,2.3394547,-0.09069727,-0.30213895,0.29634282,-0.11368844,0.05298096,-0.16096405684947968,0.18054279685020447,2.3368816,1.1628885
34,2.8602114,-0.7032153,-0.2724124,0.14481828,-0.8286736,0.29281455,-0.040365446358919144,0.09476875513792038,2.8956714,0.6620719
35,0.5167615,1.7300884,-0.32884008,0.11710263,1.74687,0.34925717,-0.5957558751106262,0.07612670212984085,2.3146112,0.949297
36,0.6309084,1.3265983,-1.9579144,0.31144112,1.3672655,1.9098002,0.3358471393585205,0.13077209889888763,2.9590788,0.82646924
37,1.1441463,1.0992475,1.2131308,0.30169818,0.97957987,-1.3280971,0.31404557824134827,0.07483236491680145,2.60115,0.78743106
38,0.31773093,1.7865067,-0.13872536,0.2169245,1.733907,0.009962683,-0.021735336631536484,0.20039904117584229,2.9828224,0.9300949
39,0.54761684,1.5540676,0.016354812,0.5372059,1.7175074,-0.30171865,0.18327702581882477,0.16048084199428558,2.7497692,0.795434
40,0.6693279,1.5190512,-0.9613693,0.42119655,1.4819841,0.84536844,-0.017081189900636673,0.15144431591033936,2.6670456,0.9119663
41,-0.740853,2.859075,-0.028280815,0.16072257,2.9602337,0.1536165,0.45886608958244324,0.05,2.2762072,0.92026454
42,1.1542767,1.0741085,0.5525097,0.3412958,1.0508007,-0.59994316,-0.4694812595844269,0.1233372613787651,2.275005,1.1118126
43,-0.66330254,2.8561199,0.18971077,0.48777613,2.9366858,-0.43325716,-0.07586643099784851,0.22195842862129211,2.5893872,1.0870017
44,0.15778892,2.0943234,-0.89808524,0.3575072,2.0355926,0.73420316,-0.2955961227416992,0.10459836572408676,2.387881,1.0958252
