,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,2.2408047,0.09274482,-0.071432956,0.37992743,0.82339126,0.06973616778850555,2.0515449047088623,1.3376262
1,2.2234645,-0.0123824105,-0.18961914,0.48895168,0.85072595,0.11205028742551804,2.0499584674835205,1.8640509
2,2.1381335,0.03760362,-0.30520526,0.5408807,0.8154391,0.11030800640583038,2.338972330093384,1.3096764
3,2.4365869,-0.014852308,-0.18867871,0.44509265,0.82123154,0.04182104393839836,2.0059382915496826,1.3092965
4,2.297718,-0.05917762,-0.14706837,0.41603112,0.6461372,0.1326499730348587,2.073453426361084,1.7110448
5,2.3010597,-0.11049479,-0.25215626,0.57447803,0.82578063,0.13954229652881622,2.262866735458374,1.446306
6,2.2228668,-0.058918074,-0.10136467,0.21720843,0.6628288,0.15726278722286224,2.3048291206359863,1.6490346
7,2.2581134,-0.16052975,-0.21302687,0.51627463,0.66197324,0.16867132484912872,2.0488059520721436,1.7918798
8,2.2460272,-0.08185421,-0.10803984,0.32847407,0.6444151,0.1739959865808487,2.220085620880127,1.9691324
9,2.4025807,-0.052045275,-0.16874942,0.36523136,0.0036223703,0.23592807352542877,2.029728889465332,2.1768548
10,2.3444417,0.04588787,-0.27090234,0.39873582,0.65522635,0.1540224403142929,2.0595808029174805,1.7095569
11,2.2294152,0.027571205,-0.1681661,0.3732257,0.73275894,0.13321436941623688,2.242405652999878,1.4784752
12,2.1583736,-0.018431077,-0.1440393,0.42469856,0.83565795,0.1286202222108841,2.1035091876983643,1.5379035
13,2.2652233,-0.09259466,-0.24001479,0.583578,0.6758957,0.2021276205778122,2.1123745441436768,2.3984625
14,2.144185,-0.030105608,-0.12652475,0.3494436,0.73227996,0.16823871433734894,2.138253688812256,2.2250693
15,2.4891202,0.00047233823,-0.18619731,0.4748426,0.75223243,0.029923493042588234,2.009446144104004,1.3518047
16,2.3346043,-0.1152735,-0.22034891,0.37928548,0.7224851,0.17037434875965118,2.06205153465271,2.3145518
17,2.0085433,-0.0010972393,0.02557915,0.2700664,0.6175853,0.13948604464530945,2.5778627395629883,1.4063547
18,2.3489413,-0.11418602,-0.13454,0.16178885,0.79915744,0.08113253116607666,2.1776208877563477,1.3887831
19,2.3387935,-0.14318343,-0.2470878,0.51048386,0.7718996,0.13509035110473633,2.1090087890625,1.6421589
20,2.2060444,-0.02534394,0.13570388,0.10593725,0.6554602,0.1512557864189148,2.190889596939087,1.4143617
21,2.1838176,-0.06362008,-0.016216226,0.2908331,0.5901504,0.1616288423538208,2.3084497451782227,1.5516044
22,2.2876656,-0.07468576,-0.2366806,0.5494381,0.67817676,0.18603569269180298,2.1763172149658203,1.545447
23,2.2806017,-0.061604515,-0.16997764,0.4581544,0.6907684,0.14312703907489777,2.0728490352630615,1.6268549
24,2.3353567,-0.04471716,-0.31774062,0.4144545,0.6631501,0.1787661612033844,2.2158432006835938,2.2414126
25,2.4821222,-0.0048335874,-0.23724164,0.4136855,0.45344985,0.1639890819787979,2.037240505218506,1.7010338
26,2.325559,-0.04360611,-0.23645212,0.4714583,0.6343024,0.13288797438144684,2.11625337600708,1.6554855
27,2.2911348,0.085831046,-0.12078881,0.2946554,0.8468697,0.08574662357568741,2.1176722049713135,1.6291779
28,2.2087128,-0.09629667,-0.1614725,0.44905427,0.805537,0.1450277864933014,2.453305721282959,1.3700603
29,2.3833869,-0.077452816,-0.3008285,0.68684137,0.83427864,0.11931197345256805,2.0425775051116943,1.6712939
30,2.3049023,-0.033485454,-0.23528226,0.4899153,0.76123524,0.1437445729970932,2.107614517211914,1.9045467
31,2.1642423,-0.13735646,-0.18833682,0.44144535,0.88119495,0.08675725013017654,2.342085838317871,1.4062607
32,2.2707138,-0.062362425,-0.2213336,0.46989623,0.7873393,0.1308910995721817,2.0891776084899902,1.5311947
33,2.1206646,0.0062609147,-0.10573679,0.40060377,0.79082924,0.09585796296596527,2.1970767974853516,1.4700627
34,2.1252148,-0.029370934,-0.011959941,0.39474773,0.86591417,0.0711810365319252,2.473951816558838,1.0266718
35,2.415604,-0.16689047,-0.19709605,0.47707796,0.7048043,0.15167030692100525,2.0239994525909424,2.1041944
36,2.1737068,0.08722053,-0.14180192,0.34792882,0.41150674,0.1671365201473236,2.0960190296173096,1.631471
37,2.291756,-0.012382425,-0.30075234,0.57745993,0.680221,0.17952339351177216,2.0742604732513428,1.8652595
38,2.3463867,-0.021505497,-0.21364377,0.4699825,0.59969634,0.16219647228717804,2.05365252494812,1.637252
39,2.38306,-0.017950144,-0.26760057,0.40869635,0.75193435,0.08170469105243683,2.121295690536499,1.3009033
40,1.9991735,0.030293508,-0.11359938,0.40380916,0.8454645,0.07894626259803772,2.1920700073242188,1.44325
41,2.0962226,-0.027923485,0.060454123,0.22362164,0.73199457,0.1449880301952362,2.390547275543213,1.365641
42,2.225902,-0.02038324,-0.074775755,0.3456623,0.6498724,0.1490563154220581,2.1273789405822754,1.945495
43,2.3293262,-0.13550116,-0.1254807,0.38127366,0.8557055,0.0720122680068016,2.067768096923828,1.508007
44,2.2891889,-0.04859034,-0.18266214,0.48359242,0.744514,0.14492185413837433,2.02902889251709,1.9126251
45,2.311698,-0.057461407,-0.24959357,0.5300517,0.70240074,0.16894863545894623,2.3157687187194824,1.5138681
46,2.2620046,-0.031848684,-0.19648641,0.39296487,0.7066893,0.14169736206531525,2.170206308364868,1.6644384
47,2.2573552,0.050702754,-0.1774411,0.32583514,0.4321771,0.1643608659505844,2.275855541229248,1.6063418
48,2.4693894,-0.10116193,-0.11251736,0.2498381,0.26259956,0.14785726368427277,2.0185632705688477,1.7810313
49,2.3227634,0.016262038,-0.090895705,0.3902179,0.7569262,0.08992764353752136,2.049506187438965,1.3071697
50,2.454495,-0.16573995,-0.16975075,0.43106166,0.79563284,0.08686993271112442,2.0367555618286133,1.5532268
51,2.1152034,0.05702611,-0.08179742,0.3243843,0.6259201,0.17703494429588318,2.19639253616333,1.6815592
52,2.3548777,0.027307117,-0.1580022,0.35210127,-0.30577976,0.20103006064891815,2.002934694290161,2.0963876
53,2.326244,0.003707888,-0.15897435,0.36188757,0.34531713,0.17824165523052216,2.079561710357666,1.7129802
54,2.1866767,0.024885552,-0.29891506,0.59022474,0.84127194,0.11483540385961533,2.1253507137298584,1.4289696
55,2.2823708,-0.080673836,-0.19105323,0.4780975,0.6504738,0.18044985830783844,2.1894500255584717,2.3590856
56,2.3630707,-0.09315132,-0.2979345,0.5015629,0.80807155,0.10296185314655304,2.0107457637786865,1.5639839
57,2.4965005,-0.123910435,-0.16048607,0.35903028,0.6138482,0.07901888340711594,2.0674993991851807,1.4156157
58,2.2953773,0.04985382,-0.15671937,0.35872385,0.78991234,0.10758714377880096,2.0718300342559814,1.5318755
59,2.3645906,-0.104235865,-0.033385966,0.22032961,0.61414117,0.1333640068769455,2.02370285987854,1.815424
60,2.166612,0.064018734,-0.0797006,0.31241566,0.3369611,0.18732130527496338,2.126187562942505,1.6090022
61,2.331953,-0.14344683,-0.19060338,0.36152947,0.4627963,0.13866019248962402,2.038405179977417,1.7551829
62,2.3813875,-0.0772979,-0.20055416,0.43235344,0.33523893,0.21019716560840607,2.0328640937805176,1.9948384
63,2.1442175,-0.026389612,-0.08168722,0.42370147,0.740904,0.16647027432918549,2.310032367706299,1.5472202
64,2.1635528,-0.081558846,-0.26871225,0.6538893,0.8416046,0.13208243250846863,2.477958917617798,1.1740406
65,2.4596965,-0.02548751,-0.2059506,0.36102155,0.47212255,0.11892270296812057,2.0,1.5464764
66,2.2431273,-0.025687834,-0.18433724,0.40608594,0.75979596,0.13392387330532074,2.107100248336792,1.6749233
67,2.4692268,-0.1249228,-0.22670288,0.40263277,0.15588161,0.1984909325838089,2.0140445232391357,2.0696113
68,2.2535884,-0.07940302,-0.10297302,0.3938439,0.8162377,0.08516795188188553,2.1522319316864014,1.4261205
69,2.3296397,-0.08566102,-0.3005625,0.46251732,0.8219274,0.11685510724782944,2.121168375015259,1.617036
70,2.4342027,-0.0018308808,-0.25193486,0.5172583,0.6752562,0.16663165390491486,2.015261650085449,1.8568094
71,2.1112602,-0.066859506,-0.19700623,0.5941645,0.81132805,0.1565040647983551,2.5039515495300293,1.2550383
72,1.9825501,0.07229627,-0.1597753,0.48601466,0.74387646,0.11588537693023682,2.406334400177002,1.3010683
73,2.2365263,0.013670215,-0.16439609,0.35331175,0.56632125,0.17396968603134155,2.084912061691284,1.8626546
74,2.147182,0.004172906,0.001949297,0.22260588,0.7621974,0.10711175203323364,2.2086288928985596,1.435191
75,2.2445703,0.016727315,-0.035201542,0.23295595,0.56897444,0.14715242385864258,2.1521103382110596,1.5000151
76,2.1036248,-0.10250802,-0.02540486,0.385646,0.8505185,0.10573334246873856,2.157015800476074,1.5063543
77,2.108224,-0.03543741,-0.29616976,0.4981724,0.85587823,0.12574154138565063,2.304537773132324,2.017445
78,2.1603618,0.007054498,-0.16109191,0.47892424,0.72364014,0.12593960762023926,2.104005813598633,1.3313142
79,2.6602364,-0.18645366,-0.22639975,0.5022441,0.27630612,0.0660809576511383,2.0,1.5586472
80,2.1183617,0.10979489,-0.048526123,0.2982922,0.771954,0.1049509197473526,2.3349814414978027,1.2077942
81,2.446144,-0.18167403,-0.2566978,0.5004337,0.61627764,0.1770196259021759,2.180776834487915,1.7083546
82,2.2824829,-0.08630672,-0.30744848,0.60895884,0.669359,0.2126164585351944,2.121037244796753,2.7068665
83,2.023953,0.03898922,-0.1352879,0.3684722,0.82886726,0.09589364379644394,2.685821056365967,1.4390639
84,2.38916,-0.025224054,-0.058338657,0.2973156,0.6985755,0.12354109436273575,2.0,2.0004745
85,2.350955,0.017141044,-0.40443903,0.6267357,0.75840145,0.17032040655612946,2.0366103649139404,1.8092097
86,2.0973153,0.019879043,-0.0398035,0.43486255,0.8739696,0.06972278654575348,2.1570653915405273,1.4680727
87,2.4956684,-0.13378729,-0.30401298,0.5246552,0.7674332,0.14254453778266907,2.028385639190674,2.0425816
88,2.3182476,0.04277607,-0.12462274,0.42905724,0.6190463,0.13986681401729584,2.0763745307922363,1.4015793
89,2.1150322,-0.056241523,-0.098595075,0.40871817,0.83476025,0.12627871334552765,2.199932098388672,1.7074406
90,2.3352895,-0.070350654,-0.32669353,0.58988434,0.61402154,0.1850488930940628,2.0638973712921143,1.6793177
91,2.2011573,-0.03383324,-0.26140857,0.50051785,0.7744795,0.14958302676677704,2.3637783527374268,1.6023604
92,2.3121452,-0.014566795,-0.1395088,0.29198122,0.5784212,0.1603868007659912,2.144247531890869,1.7972589
93,2.6104627,-0.21754088,-0.16812806,0.4132512,0.6095889,0.09897348284721375,2.0,1.5405749
94,2.2328148,0.13035773,-0.07420785,0.37841806,0.8297685,0.12221620231866837,2.0956079959869385,1.3502697
95,2.2928596,0.014065363,-0.17296164,0.3768585,0.57854813,0.14787714183330536,2.0552115440368652,1.6345208
96,2.381324,-0.13433535,-0.21116592,0.43742865,0.4793976,0.1913316696882248,2.032165288925171,1.6573902
97,2.2894075,0.047645386,-0.06641679,0.21544912,0.038780574,0.15427692234516144,2.0440423488616943,1.7059616
98,2.3367288,-0.12015251,-0.23098926,0.34754965,0.64531356,0.1704200804233551,2.200688600540161,1.7807318
99,2.284525,-0.06739789,-0.19225408,0.53073657,0.85516495,0.10069690644741058,2.155055284500122,1.4151721
100,2.14894,-0.047461882,-0.042325307,0.24747638,0.6830789,0.15203167498111725,2.2679390907287598,1.9099857
