,posterior_g1,posterior_g2,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
154,1.8419672,0.05516293,0.8441601,0.277513,3.9314642,0.27329844
155,2.4422038,0.05595663,0.8465413,0.44321465,3.172517,0.41886488
156,1.9294074,0.07493776,0.85235953,0.25782275,4.122858,0.2144738
157,1.9766129,0.06253013,0.84415454,0.40500724,3.4868212,0.2835343
158,2.108375,0.046650816,0.85032725,0.38131392,3.658348,0.29914063
159,2.0479379,0.028798025,0.84773386,0.3152474,3.452595,0.30600023
160,2.1625504,0.047841843,0.8521525,0.47567394,3.34453,0.32653356
161,1.7459444,0.059222933,0.65004176,0.3713849,4.1088777,0.23085678
162,1.6915154,0.06726821,0.66082644,0.4783241,4.0565147,0.24021284
163,2.060582,0.020581992,0.8562761,0.2888328,3.884106,0.26614437
164,2.142627,0.07721668,0.83738685,0.46904206,3.332591,0.33516645
165,2.3700378,0.06918698,0.83799636,0.48947567,2.8832257,0.40179318
166,1.7766494,0.06834155,0.8348945,0.28816786,4.1911726,0.27197036
167,2.1650665,0.041087545,0.8374029,0.41868573,3.3137913,0.3177989
168,2.2316625,0.05510601,0.85014915,0.4594966,3.127405,0.39491
169,2.4588156,0.07473711,0.84532213,0.5055138,3.3547833,0.32394898
170,1.8867435,0.041280825,0.8456524,0.2861981,3.6494777,0.25720724
171,2.2717156,0.106379144,0.85016286,0.35331765,3.482437,0.3138787
172,2.4274745,0.06287613,0.85074663,0.41572157,3.105353,0.37687403
173,2.2915657,0.09038601,0.816565,0.47957817,3.0972667,0.3818669
174,2.0133548,0.032604363,0.84626806,0.37393823,4.181323,0.23044334
175,2.2456968,0.060234644,0.84110385,0.42002112,3.345201,0.31512764
176,2.1035218,0.04142985,0.8315805,0.4288325,3.622447,0.27568167
177,2.212608,0.086710654,0.837366,0.45199224,3.4203136,0.32179248
178,2.1446106,0.07460141,0.85118526,0.41192976,3.6694272,0.2964187
179,2.0315897,0.03184688,0.84876245,0.36460644,3.6508336,0.26173598
180,1.9600047,0.08173717,0.8506565,0.31468144,3.849389,0.24524634
181,2.338683,0.038619503,0.8576711,0.39606684,2.8557308,0.37876394
182,1.9874785,0.095276,0.82974887,0.36541456,3.932545,0.2698887
183,2.3636687,0.029018905,0.8371735,0.45924518,3.2603123,0.32641187
184,2.1194992,0.065217115,0.84454906,0.42327675,3.4787393,0.3064182
185,1.9661634,0.07790064,0.8559876,0.35098967,3.6067562,0.26904318
186,2.02684,0.054686587,0.85614324,0.3167357,3.5421164,0.3242854
187,2.239039,0.060529463,0.84895015,0.3991716,3.2738883,0.34344503
188,1.9725661,0.06152807,0.8459616,0.32975692,3.6351652,0.2468683
189,2.4344776,0.06393617,0.79493535,0.61905223,3.5142777,0.2693291
190,2.4508939,0.06573,0.85127383,0.4651315,3.438689,0.32024452
191,2.076517,0.0764793,0.8533882,0.4151978,3.877799,0.28586832
192,2.188601,0.049077295,0.84988254,0.43309855,3.49365,0.30217257
193,2.2325807,0.042796995,0.84726644,0.37017953,3.3405411,0.340776
194,2.3503006,0.02988071,0.83339614,0.49596855,3.5195854,0.29293698
195,2.105227,0.060974136,0.8518364,0.37845498,3.7529082,0.27946144
196,2.325728,0.03820568,0.84110874,0.52809674,3.4837976,0.32111582
197,1.9683731,0.097175345,0.851423,0.31770894,3.7465777,0.27139938
198,2.269646,0.078937426,0.84772307,0.46520123,3.710138,0.283701
199,2.0554717,0.10103811,0.85242265,0.3157255,3.8900335,0.2344685
200,2.1682343,0.070821,0.8586597,0.38102558,3.2999268,0.3137894
201,2.3297365,0.01573607,0.8557028,0.40240467,3.37653,0.32751116
202,1.9583523,0.073906764,0.8577222,0.33469594,3.9333081,0.22876228
203,2.1835628,0.063220896,0.850158,0.44042796,3.5992649,0.27579847
204,2.1260116,0.0540258,0.85736555,0.3476978,3.269437,0.33058682
205,1.9267846,0.049845215,0.83529216,0.32808107,4.360317,0.18361446
206,2.3487716,0.05451002,0.8347715,0.4749083,3.2409606,0.32454762
207,2.2622879,0.064580016,0.83342934,0.4139074,3.674865,0.29341227
208,1.764379,0.06992412,0.71558976,0.38036832,4.5467896,0.22974074
209,2.124342,0.04111038,0.8428885,0.42648178,3.2866147,0.35192904
210,2.1151083,0.0028701962,0.846297,0.39651823,4.001066,0.21777138
211,2.3232996,0.09380171,0.83131033,0.50252944,3.6808403,0.2911645
212,1.9679192,0.1011772,0.8449171,0.3452414,3.7568898,0.2614303
213,1.9234961,0.07142495,0.84026015,0.282975,3.996402,0.23416393
214,2.0815773,0.059553258,0.8443781,0.4126673,3.830163,0.27158368
215,2.0093956,0.06032158,0.80884147,0.40766078,3.6586902,0.27574638
216,2.230327,0.0474941,0.84944266,0.39106122,3.0494044,0.3589714
217,2.0671015,0.12097987,0.83847225,0.37417173,3.416459,0.30667624
218,2.1424508,0.09610571,0.8555929,0.39223838,3.3428447,0.31474715
219,2.241662,0.020928737,0.8458016,0.44432223,3.3980145,0.32819554
220,2.104389,0.037065916,0.85432273,0.30417275,3.741794,0.29604504
221,1.9293982,0.061690792,0.8548306,0.27268478,3.936639,0.2636471
222,2.0648167,0.07499854,0.84541893,0.41116333,4.051911,0.25923485
223,2.1268768,0.026049213,0.84795564,0.34586746,3.4804606,0.2833452
224,2.0497048,0.0597609,0.84702486,0.3369812,3.8286114,0.2688202
225,2.147024,0.054276504,0.8491656,0.36841965,3.2367823,0.3781967
226,1.9513628,0.057133596,0.8557755,0.32166883,3.8363295,0.24162017
227,2.1869652,-2.1503265e-05,0.85563284,0.34282055,3.3199463,0.35971627
228,2.222801,0.11075955,0.85626775,0.38934985,3.5118563,0.30236948
229,1.8518618,0.092814706,0.8187416,0.3302914,3.9427974,0.22430842
230,2.403729,0.045931503,0.84236073,0.5038855,3.3429961,0.31597725
231,2.2310507,0.07232511,0.8523694,0.45953783,3.3666275,0.33071867
232,2.2465131,0.067214094,0.8464144,0.46916065,3.6465762,0.27433392
233,2.1186209,0.06389033,0.8571087,0.31134802,3.3748553,0.3449725
234,2.3311899,0.051998362,0.8510928,0.45203018,3.4270172,0.32478073
235,2.3058553,0.10304542,0.8531417,0.4043755,3.6574042,0.28835583
236,2.035511,0.072137535,0.8509634,0.36811382,3.7049215,0.27841055
237,2.3994334,0.06682014,0.83320665,0.47218642,3.5252225,0.30727094
238,1.7877371,0.08586143,0.7714275,0.35225338,4.2331276,0.20994891
239,2.2177598,0.07818432,0.836752,0.39929482,3.6328967,0.3082328
240,2.159849,0.06091631,0.85020876,0.42052796,3.5179594,0.30990112
241,2.125227,0.052500177,0.8526364,0.41318908,3.4300795,0.2900962
242,2.0774522,0.08444459,0.85636467,0.34642833,3.3520308,0.27620617
243,1.9650756,0.03774522,0.85504186,0.31275544,3.8829467,0.26631904
244,1.8484906,0.027317265,0.8433507,0.2829826,3.8549404,0.2184299
245,2.427686,0.092979066,0.8416392,0.5372565,3.5638912,0.29775175
246,2.3117096,0.07058501,0.8511031,0.47594264,3.4460578,0.29851305
247,2.04663,0.014065576,0.8322795,0.41367552,3.6711996,0.28417784
248,2.1822217,0.096602604,0.8419184,0.47394443,3.4756885,0.3064518
249,2.166729,0.049486175,0.8325749,0.4782115,4.086509,0.25728187
250,1.9192227,0.061264552,0.84927803,0.35025185,4.3321404,0.20053023
251,1.9480654,0.08816888,0.8396842,0.4007495,4.230893,0.19676694
252,2.0616584,0.053607117,0.8535891,0.29819402,3.7582664,0.2668562
253,2.069797,0.050284017,0.85328037,0.35858464,3.6722374,0.27161273
254,1.9459846,0.07233469,0.8584231,0.2771515,3.8731537,0.26307335
255,2.122486,0.11165649,0.84264207,0.4660916,3.3651505,0.28272408
256,2.0899978,0.115793385,0.8508899,0.35874677,3.7212467,0.2658522
257,2.1993394,0.045004368,0.84507895,0.4245337,2.9797728,0.34887096
258,2.2213433,0.051494893,0.84777147,0.39301208,3.5387213,0.3476895
259,2.1715145,0.03727062,0.8490503,0.36794573,2.7777607,0.44750887
260,1.9681329,0.07666595,0.84537584,0.37576285,3.7974358,0.26146656
261,1.8956861,0.047859192,0.82955897,0.33395088,4.11724,0.21345471
262,2.4042418,0.045161013,0.85317,0.45875058,3.0358684,0.39266154
263,2.2327614,0.0758571,0.85148937,0.41623497,3.157455,0.35531607
264,2.023757,0.07041367,0.84371173,0.38199663,3.9510705,0.24244739
265,1.8970268,0.037627492,0.8532418,0.2119012,3.9397688,0.24431218
266,2.080074,0.072940305,0.8453544,0.43602756,3.6643517,0.2623515
267,2.0760112,0.026232116,0.8443772,0.3935508,3.7508578,0.23452456
268,2.1437678,0.06947778,0.8323965,0.498036,3.7650402,0.2525669
269,1.9625396,0.08447121,0.8513637,0.33920613,4.1651855,0.24476317
270,2.0204463,0.0019314272,0.8588935,0.26950932,3.4656405,0.29068035
271,2.0475843,0.039937936,0.85348743,0.34893748,3.6762803,0.2732183
272,1.8576505,0.057661477,0.811292,0.30243367,4.172101,0.21945667
273,2.021766,0.032393042,0.8460346,0.31762147,3.4414759,0.30521628
274,2.0316575,0.09007041,0.85721165,0.35399705,3.225669,0.33836305
275,2.1254969,0.042969093,0.84586734,0.40963846,3.5024807,0.2947272
276,1.901165,0.054904066,0.8412753,0.32276127,3.8955188,0.2247188
277,2.4692872,0.0071498384,0.8308892,0.4491058,3.1724477,0.3534953
278,2.0623796,0.10245769,0.86101174,0.29147917,3.1604462,0.3269708
279,2.1489313,0.057567667,0.84110755,0.37168092,3.6887422,0.27013406
280,2.1238441,0.07037337,0.8370909,0.42173406,3.3829706,0.30261093
281,2.1375494,0.05364125,0.84155256,0.42351273,3.6025763,0.27646258
282,1.7405434,0.073834,0.7979051,0.27639684,3.9320521,0.2549039
283,1.8835385,0.06125313,0.8451063,0.29328063,3.916622,0.23839436
284,2.1928349,0.05731789,0.84764874,0.4162563,3.4421895,0.33207178
285,2.4857044,0.097181,0.8345937,0.5241819,3.1917636,0.35839528
286,2.2585204,0.07747609,0.8243306,0.49772242,3.5556474,0.27330968
287,2.0739334,0.04937318,0.8415642,0.30135453,3.6191692,0.3104435
288,2.2534592,0.026949938,0.8425455,0.48459527,3.14633,0.3403471
289,2.3199644,0.08191689,0.84800583,0.4290221,3.472357,0.30328387
290,2.1467512,0.07065529,0.8520218,0.3682416,3.3668916,0.31133875
291,2.4291227,0.062457085,0.858486,0.41037115,3.0541093,0.37623215
292,2.0780466,0.11201943,0.8561936,0.39380306,3.6185176,0.31177583
293,2.3177748,0.047722872,0.8259869,0.47285056,3.4385679,0.29533255
294,2.0489163,0.043532398,0.8517827,0.35277957,3.3252935,0.2883809
295,2.0719113,0.019815817,0.8613071,0.32914105,3.8541608,0.2643798
296,2.0004253,0.09022809,0.8498357,0.31311193,3.949544,0.26738808
297,2.2778666,0.038052704,0.8505442,0.39841762,3.250177,0.343667
298,2.1277099,0.052212905,0.84665257,0.46536142,3.4860952,0.31322837
299,2.086772,0.06583943,0.85055417,0.35426643,3.6227818,0.29945803
300,2.1552634,0.045330174,0.8429543,0.3995997,3.4934838,0.29979855
301,2.2357123,0.013602406,0.8480763,0.43341002,3.34747,0.3421895
302,2.1207864,0.067908354,0.8528351,0.4122997,3.8193436,0.26873112
303,2.1038697,0.109496385,0.84814155,0.42549324,3.5143638,0.31118068
304,2.3412752,0.041479696,0.8451732,0.34757745,3.2435846,0.37248364
305,2.2089834,0.025657121,0.85383964,0.3826346,3.112438,0.34582958
306,2.15662,0.060783077,0.85419315,0.43771905,3.6073225,0.29701787
307,2.2973523,0.08232744,0.85103583,0.38069475,3.1819346,0.33596697
308,1.9775463,0.10316968,0.85650116,0.30968866,3.425392,0.287493
309,1.9888884,0.04623648,0.8330116,0.39611375,4.444197,0.22308087
310,1.9918213,0.054399103,0.8431455,0.3773904,3.6465971,0.27038354
311,2.1242301,0.072693974,0.8543997,0.299712,3.7191248,0.30373707
312,1.989423,0.039630055,0.8515433,0.37467805,4.145431,0.23010595
313,2.1363173,0.020206276,0.85676366,0.3046401,3.7603345,0.25165042
314,2.1543248,0.059467252,0.84657407,0.35173947,3.3675132,0.3141869
315,2.1285067,0.018056124,0.8575617,0.31440043,3.288875,0.3253509
316,1.9801416,0.037191916,0.8380669,0.33624697,3.7056186,0.28183645
317,1.914011,0.05966941,0.85575724,0.26553056,4.1310096,0.22554508
318,2.0683959,0.06200176,0.84920764,0.38736808,3.3783777,0.29617697
319,2.109391,0.02067102,0.8220522,0.45353663,3.7647817,0.24845998
320,1.9246325,0.102592796,0.82941025,0.3370295,3.6719337,0.2764934
321,2.1169755,0.09617531,0.85023165,0.35275286,3.412705,0.32898116
322,2.1462355,0.05656808,0.8551596,0.3450638,3.2554917,0.35675135
323,2.0965798,0.0421819,0.83108705,0.4279926,3.705744,0.25706887
324,2.0835397,0.045838866,0.85387164,0.35869583,3.8213565,0.24684803
325,2.2371047,0.07350863,0.8497419,0.4184005,3.3395827,0.3283757
326,2.0703359,0.09266767,0.83886814,0.42449605,3.9849997,0.25688043
327,1.8512747,0.056994304,0.84380084,0.28575277,4.122325,0.23279072
328,2.22391,0.068181016,0.85311866,0.3809748,3.4510818,0.34636086
329,2.1705077,0.058193013,0.83775705,0.4174525,3.58811,0.28479797
330,2.1187768,0.08593756,0.86067265,0.3390768,3.553424,0.31523895
331,2.1619275,0.07198824,0.8404187,0.40593687,3.4867485,0.289754
332,2.0505898,0.02965537,0.85097104,0.37228402,3.6418164,0.3030781
333,1.8716241,0.116937585,0.8185003,0.4087272,3.7386568,0.25348797
334,1.9864881,0.0976154,0.86250573,0.27197638,3.6604369,0.29673937
335,2.3765807,0.0328361,0.8508048,0.462996,3.3811731,0.34220102
336,1.9015903,0.09666414,0.84209895,0.3206607,4.0374317,0.23331825
337,2.4588847,0.038485285,0.8344204,0.5564094,3.2762601,0.30731732
338,2.0010924,0.04478245,0.8525098,0.30542025,3.8365204,0.24874371
339,2.160666,0.10616998,0.85311484,0.44308323,3.4007368,0.3145732
340,2.1867394,0.05916338,0.85554385,0.409447,3.39688,0.3315359
341,2.2034264,0.067258365,0.8553113,0.3867504,3.4401255,0.32950982
342,2.176707,0.068534896,0.84104556,0.45279267,3.233514,0.34080827
343,2.1552098,0.025053993,0.8418888,0.3991346,3.6452436,0.27403826
344,2.0252135,0.040702246,0.84528375,0.36007446,3.8231494,0.26722848
345,2.3407743,0.044008825,0.83064085,0.4925491,3.3928168,0.33071965
346,2.112428,0.069094166,0.8372691,0.40479866,3.4185078,0.30937648
347,2.2990785,0.03197341,0.84984237,0.3960228,3.7643075,0.25214174
348,2.1342404,0.07545724,0.84402764,0.38323864,3.5983033,0.28830633
349,2.0160792,0.03449603,0.8418209,0.42238417,3.8073657,0.22578101
350,1.9311895,0.06065777,0.8464084,0.30817798,3.7502396,0.24590543
351,2.408962,0.06938378,0.8458136,0.43053332,3.0251973,0.3416301
352,2.1212611,0.08030283,0.85333186,0.3621412,3.1732364,0.33298016
353,1.7656845,0.068385325,0.7167315,0.4175111,4.337375,0.22234027
354,2.3257713,0.052526735,0.8329874,0.45679426,3.168326,0.35092223
355,2.1506007,0.11660476,0.8574144,0.35395235,3.1694534,0.35046437
356,2.0984383,0.07384358,0.83480513,0.45682976,3.7647839,0.26913342
357,2.1026638,0.054343745,0.8551443,0.3494014,3.6143243,0.28345037
358,1.9566647,0.034881633,0.83399326,0.3608832,4.2073984,0.21779346
359,2.075818,0.05560465,0.8445909,0.41938868,3.5517204,0.28425932
360,2.1546683,0.05430075,0.8446931,0.43516034,3.2922597,0.3325094
361,1.9083241,0.072209015,0.8394531,0.26897925,4.0284815,0.24391586
362,1.9584767,0.075686954,0.84199536,0.32842323,4.052865,0.23135881
363,1.9423043,0.092484385,0.84336054,0.37040895,3.7166357,0.22184694
364,2.3538191,0.06839063,0.81275135,0.51321906,3.301245,0.32702655
365,2.17707,0.08740861,0.8586826,0.3865085,3.080923,0.3486293
366,2.1406918,0.052647885,0.8413631,0.39964828,3.8664408,0.25801358
367,2.2790406,0.03203386,0.8389702,0.46548375,3.5569067,0.29980975
368,2.2611246,0.046882868,0.83986723,0.44656825,3.6639407,0.29095113
369,2.427288,0.026545012,0.8458897,0.35233176,3.2237332,0.34395012
370,2.4330056,0.033664398,0.8398744,0.51459885,3.2702193,0.3297024
