,posterior_g1,posterior_g2,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,1.8447834,0.054884527,0.4224976897239685,0.022984514012932777,7.533269,2.1034572
1,1.9026116,0.12899126,0.5382633209228516,0.05,6.3075037,2.3049533
2,1.937226,0.05190901,0.35147956013679504,0.05,5.318719,2.5170634
3,2.0785596,0.041009635,0.7120290398597717,0.05,3.4424918,2.160105
4,1.7562433,0.12251792,-0.5903210043907166,0.12618735432624817,7.5202837,1.299258
5,2.052237,0.06416758,0.8934274911880493,0.05,3.7712564,2.113692
6,2.1033852,0.006990152,0.684878408908844,0.05,3.3160331,1.9704493
7,2.0139668,0.0071063857,0.9818493723869324,0.05,5.019073,2.473265
8,1.884301,0.04370662,0.7484999299049377,0.05,7.064938,2.8700733
9,1.8615477,0.04513069,0.6759209036827087,0.05,6.995495,2.1058204
10,2.0820909,0.009665278,0.99,0.05,3.5818775,2.4748507
11,2.0479398,0.0030414576,0.99,0.05,3.950538,2.3876545
12,2.0866296,0.013682579,0.10000549256801605,0.05,3.5089343,2.145131
13,1.8600794,0.093760565,0.5207153558731079,0.0064034187234938145,6.8507624,2.5692177
14,1.9651493,0.0018751358,0.819298505783081,0.05,6.4566956,2.2308922
15,1.8818054,0.04975558,0.12075227499008179,0.0222924817353487,7.078164,2.554297
16,1.9679984,0.0022080597,0.9476079344749451,0.05,6.086416,2.3679502
17,2.1135793,-0.045761593,0.99,0.05,3.6084545,2.1533008
18,1.8690838,0.10481267,0.7521827220916748,0.05,6.4936433,2.1261392
19,1.9085467,0.017605154,-0.4853183925151825,0.003624068573117256,7.001496,2.5660722
20,1.8722384,0.102209926,-0.33549055457115173,0.05,6.3795304,2.8810685
21,1.9341393,0.056702577,-0.8722617626190186,0.05,5.9081244,2.3489542
22,2.0646143,0.05856594,0.99,0.05,3.5818002,1.8826798
23,1.8335959,0.09864081,0.6471623182296753,0.030197544023394585,7.2653637,2.5995624
24,1.9289951,0.10412613,0.6168181300163269,0.05,5.350672,2.7554812
25,1.9839526,0.0088354405,-0.024809306487441063,0.05,6.035604,2.4476132
26,2.0710707,-0.008982814,-0.25960180163383484,0.05,3.9805417,2.0321188
27,1.8440635,0.039221913,0.23108984529972076,0.05767268314957619,7.286606,2.5828083
28,1.9203168,0.12947935,0.571088433265686,0.05,5.606208,2.4104772
29,2.0375776,0.021010427,-0.7098766565322876,0.05,4.083366,1.9383624
30,2.081059,-0.010158132,0.13230392336845398,0.05,3.864324,2.0004241
31,1.9948095,0.013744706,0.5126869082450867,0.05,5.051921,2.1125076
32,1.9943247,-0.020520482,0.4376680552959442,0.05,5.4330606,2.477604
33,1.861923,0.014097285,-0.28845298290252686,0.04617476835846901,7.491596,2.2844214
34,1.8038839,0.0706895,-0.1391739845275879,0.07832018285989761,7.477701,1.8152801
35,2.079001,0.054105893,0.6499098539352417,0.05,3.306127,1.9649903
36,1.9827195,0.052275073,0.30949708819389343,0.05,5.0079055,2.3581488
37,2.014837,0.021256316,-0.6703561544418335,0.05,4.6172795,2.70093
38,1.9051338,0.052114677,-0.24373233318328857,0.001937227789312601,6.313665,2.2337565
39,1.7975961,0.012572147,0.6323894262313843,0.02118447795510292,7.5424466,1.07593
40,1.8131799,0.051290102,0.2761383056640625,0.034844011068344116,7.5089717,1.4083904
41,1.7331326,0.076044686,-0.5379703640937805,0.07362494617700577,7.510869,0.80588824
42,2.1405556,0.010015819,0.7907876968383789,0.05,3.188444,2.1822858
43,2.0094244,0.040093664,0.9835538268089294,0.05,4.309201,2.5762796
44,2.0521245,-0.040483616,0.4753057658672333,0.05,4.44665,2.1223643
45,2.0540504,-0.03423693,-0.2548225224018097,0.05,4.7846713,2.246109
46,1.9980134,0.025099317,0.9465395212173462,0.05,4.9478297,2.0291018
47,1.9723347,0.027550567,0.99,0.05,5.308909,2.2674463
48,1.8331523,0.047146626,0.25275272130966187,0.09850401431322098,7.440078,1.8242668
49,1.9670576,0.026878333,0.952528715133667,0.05,5.873176,2.6000707
50,1.915529,0.073249534,-0.5369248986244202,0.05,5.754983,2.3823879
51,1.9525955,0.0144005455,0.1059410497546196,0.05,5.972931,2.6909955
52,1.793372,0.123530425,0.793521523475647,0.02780449576675892,7.455985,1.2362992
53,1.9950436,0.07030477,0.99,0.05,4.581465,2.3805041
54,2.1658223,-0.0041711866,0.0012352503836154938,0.05,2.90106,2.210439
55,1.9298557,0.10592973,0.09996937215328217,0.05,5.0303383,2.4603443
56,1.960673,-0.003940805,0.29461735486984253,0.05,5.5847106,2.7167215
57,1.8803115,0.0077277212,-0.09647123515605927,0.04009892791509628,7.446269,1.6820495
58,1.8945829,0.03241526,0.10199739784002304,0.05,6.7991242,1.811032
59,1.9638544,0.08064328,0.14574070274829865,0.05,5.781037,2.0702884
60,1.9051354,0.082845144,-0.6361424922943115,0.05,6.583888,2.4925034
61,1.8819776,0.053201232,-0.38662415742874146,0.05,7.151045,2.2708535
62,2.0571845,0.027491871,0.5887088179588318,0.05,3.804372,1.9648046
63,1.6906999,0.103475004,-0.8104638457298279,0.06285874545574188,7.545706,0.5926547
64,1.8073978,0.077931054,-0.13228362798690796,0.05,7.334063,1.6035471
65,2.1293082,0.02855565,0.99,0.05,3.1350431,2.400437
66,2.0084617,0.08861994,0.6775525212287903,0.05,3.9749227,2.2102425
67,1.9933531,0.02914745,0.6821774840354919,0.05,5.015503,2.582146
68,1.9991133,0.0728552,-0.29791778326034546,0.05,4.540004,2.4657698
69,2.0725994,0.0004339349,-0.7137276530265808,0.05,4.1253085,1.8285896
70,2.0533748,0.03085036,-0.25787413120269775,0.05,3.8153837,2.0483887
71,1.9604291,0.10546149,0.9459508061408997,0.05,5.107553,2.58589
72,1.8485631,0.13139707,-0.022149238735437393,0.0017338949255645275,6.8387275,1.8576193
73,2.0524087,0.07550766,0.99,0.05,3.5223303,2.3310006
74,1.9674139,0.10372781,-0.007372358813881874,0.05,4.7032146,2.2773259
75,1.9199522,0.11531399,0.15342199802398682,0.05,5.859013,2.3125653
76,1.921851,0.065296106,-0.04825383797287941,0.006345789879560471,5.6348853,2.8706477
77,1.7045377,0.18914054,-0.6354162096977234,0.1419576108455658,7.493992,0.71368533
78,1.9752867,0.031154525,0.36746054887771606,0.05,5.364091,2.337833
79,1.9353062,0.034615975,0.8440004587173462,0.05,6.525777,2.3019972
80,1.7902713,0.070165806,0.5346562266349792,0.06148247793316841,7.4802017,1.8849535
81,2.0681448,0.05372156,-0.12258512526750565,0.05,3.4683948,1.9403527
82,1.768396,0.12281663,0.17202089726924896,0.07276318967342377,7.5085187,1.0691189
83,2.0007975,-0.04005193,-0.3160722255706787,0.05,5.5171294,2.0313597
84,1.9758099,0.025443371,-0.7533544301986694,0.05,5.400002,2.5495796
85,1.9725488,0.08603408,0.6799218058586121,0.05,4.4034057,2.5891533
86,1.8297293,0.11115512,0.19904005527496338,0.022443199530243874,7.387982,1.8518097
87,1.8756189,0.025331248,0.16461539268493652,0.0335656963288784,7.384164,2.3547318
88,2.2855904,-0.016140865,0.4173264503479004,0.05,2.459904,2.0001667
89,1.9608371,0.08056624,0.007643983233720064,0.05,5.2018676,2.6068544
90,1.945866,0.0016921404,-0.578262209892273,0.05,6.2172904,2.9062085
91,1.7691672,0.081539154,-0.6557088494300842,0.028116412460803986,7.5209103,0.8358521
92,1.9107698,-0.0024086505,0.19001896679401398,0.037639372050762177,7.135588,2.81113
93,1.9969052,0.04699784,0.2510775625705719,0.05,5.0490904,2.4747748
94,2.0649226,0.04304803,0.13880373537540436,0.05,3.6328943,2.4572406
95,1.9965867,-0.08847336,0.6041789650917053,0.05,7.1220303,2.3366249
96,2.1737175,-0.006970766,0.30916500091552734,0.05,2.909597,1.9672468
97,2.0464017,0.06342031,0.99,0.05,3.7300901,2.2379475
98,1.8706892,0.033231076,-0.7705680131912231,0.04802825301885605,7.490897,2.8396375
99,1.9989245,-0.0047272025,-0.6991347074508667,0.05,5.2133675,2.3170836
100,1.9729438,0.065567665,0.6173490285873413,0.05,4.951264,2.4273512
101,1.9575152,0.077216536,-0.30117201805114746,0.05,5.4541655,2.3666794
102,1.9545534,0.089673564,0.15711186826229095,0.00976403895765543,5.7271647,2.1935318
103,1.9457862,0.048398785,0.21204258501529694,0.05,4.965609,2.4047837
104,2.1372044,-0.06962007,0.3675125539302826,0.05,3.4017496,1.9880425
105,2.0596867,0.029003311,0.99,0.05,3.7584617,2.2767224
106,1.9740627,0.010119093,0.24322018027305603,0.05,5.4772196,2.6635017
107,2.0966744,-0.0055867247,-0.99,0.05,3.8043184,2.4554415
108,1.9741355,0.04738966,0.42159464955329895,0.05,5.1203356,2.788775
109,1.9184479,0.022302993,-0.38267412781715393,0.05,6.314018,2.3580365
110,1.844953,0.13166434,0.235504150390625,0.007441593334078789,6.870204,1.5755317
111,2.0725918,0.019234002,0.99,0.05,3.829373,2.2769024
112,1.9776556,0.1052021,0.05055025964975357,0.05,4.569216,1.9566852
113,1.9820818,-0.020561986,-0.6246408820152283,0.05,5.410721,2.392027
114,1.9324514,0.052710094,0.6689408421516418,0.05,6.0190864,2.3684022
115,1.9256511,0.085338265,-0.640912652015686,0.05,6.080717,2.6785333
116,2.0270445,0.034754053,0.15739674866199493,0.05,4.0718145,2.6808882
117,1.9368871,0.063535996,0.41265150904655457,0.05,5.6774225,2.6317844
118,2.0047681,0.05949707,-0.02286423370242119,0.05,4.4856257,2.2311513
119,2.1816516,-0.074182674,0.670122504234314,0.05,3.2034686,2.1787305
120,1.9671042,0.033136904,0.99,0.05,5.650748,2.3932595
121,2.0896919,0.013265707,-0.99,0.05,3.6826928,2.0308814
122,1.8977203,0.08719631,0.6567693948745728,0.05,6.4066944,2.5329924
123,1.9886622,0.062334307,0.9804213643074036,0.05,4.672514,2.6466696
124,2.1636927,-0.009443505,0.99,0.05,3.0603194,1.8790759
125,1.9483502,0.035227444,0.9406978487968445,0.05,5.8694525,2.857905
126,2.0867722,0.06629322,0.99,0.05,3.518219,2.0151112
127,1.8584378,0.056383736,-0.24282671511173248,0.10344572365283966,7.4544716,2.4144573
128,1.9127654,0.013297556,0.08991296589374542,0.05,6.7811317,2.5267131
129,1.9354894,0.021219732,0.8991901278495789,0.05,6.5475726,2.3454762
130,2.0857086,0.021077082,0.7316014766693115,0.05,3.3574986,2.1103783
