,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
97,0.72234577,1.7648382,-0.15217778,0.26791102,1.8151356,0.8306657,0.47197613,3.5966632,0.34435037
98,1.3112142,0.8250307,-0.18006259,0.30006576,0.8345325,0.83042186,0.5067755,3.61694,0.35282576
99,1.2621025,1.0023366,-0.21875975,0.39237154,1.1602896,0.84805125,0.48451462,3.7860532,0.3471101
100,0.73144424,1.4532464,-0.18080996,0.3623318,1.5365907,0.83906716,0.45636553,3.8584838,0.33652952
101,-0.1927342,2.6799688,-0.14685608,0.34557813,2.701758,0.79221666,0.5532202,3.7370114,0.27814
102,1.793961,0.4180055,-0.23539254,0.29493538,0.4065795,0.83981174,0.45700908,3.4169788,0.35184565
103,1.8251063,0.8213753,-0.13275732,0.24643713,0.9791034,0.8446172,0.50243354,3.5361276,0.33856156
104,-0.44261014,2.613425,-0.24567652,0.36943775,2.5979226,0.8266062,0.44335246,3.7010472,0.33910504
105,-0.23889509,2.888118,-0.108833365,0.31979045,2.9567327,0.8483794,0.5187947,3.5544143,0.33822992
106,-0.85184574,3.4268703,-0.2385118,0.29188555,3.3546753,0.8364403,0.4699275,3.2332854,0.40997833
107,2.7877808,-0.30662805,-0.1604558,0.34105206,-0.17924464,0.8360783,0.5603739,3.482947,0.38009375
108,0.6465622,1.7845534,-0.19660391,0.19973238,1.9928313,0.8568651,0.40895587,3.218032,0.35483217
109,2.5425687,-0.3271478,-0.16914967,0.27086383,-0.34480783,0.8472015,0.488393,3.766353,0.31939957
110,1.1761698,1.0610989,-0.17371963,0.3456817,1.1768647,0.8494767,0.533819,3.6144736,0.33010912
111,1.7050657,0.66760254,-0.16343878,0.104881436,0.70501214,0.84655565,0.48946074,3.4766338,0.3125328
112,-0.6867752,3.0852013,-0.12530658,0.25037637,3.2383914,0.83147097,0.52901125,3.3987052,0.35255462
113,2.064271,0.13828017,-0.14021406,0.29273918,0.27372494,0.8351563,0.4804692,3.82921,0.30476758
114,2.144244,0.032288983,-0.2008991,0.34915414,-0.013043471,0.8103832,0.56156653,3.620924,0.3293313
115,1.4088467,1.0588346,-0.17628221,0.26426163,1.1813413,0.8266158,0.52199984,3.985567,0.27598205
