,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
159,-0.008304267,2.0316072,-1.3369484,0.1591873,1.9682953,1.2586926,0.7060741,0.04779580235481262,3.816814661026001,0.56170034
160,2.6327662,-0.71875435,1.099733,0.29027554,-0.649617,-1.1162136,0.8203638,0.07741536945104599,3.664400100708008,0.66599786
161,0.63112366,1.3829973,0.9163969,0.16898444,1.4194927,-0.9389605,1.0716182,0.04967959597706795,5.049494743347168,0.30296788
162,0.4463032,1.7241828,-0.69302255,0.2919483,1.6888956,0.5661455,1.1446376,0.06800220906734467,4.34497594833374,0.37087524
163,3.1652136,-1.1497675,-1.3010802,0.26506406,-1.1561519,1.1949321,0.81763685,0.08131147921085358,3.7765092849731445,0.62221855
164,1.4882096,0.66268337,-1.4613277,0.12655567,0.6354025,1.3569388,0.997498,0.05,4.653840065002441,0.2944085
165,0.4951379,1.6882579,-2.900702,0.11630727,1.8545352,2.9002497,1.0722991,0.052532296627759933,3.5332391262054443,0.4542763
166,2.3125007,-0.311408,1.6272409,0.18292567,-0.20663854,-1.6288235,1.0491128,0.05,4.378934383392334,0.33519715
167,0.4708539,1.6641917,-0.045633808,0.18701208,1.703456,-0.037486166,1.1634917,0.033805619925260544,4.131969928741455,0.3573803
168,0.6214153,1.3069079,0.7795166,0.20494135,1.3280954,-0.87263507,0.6793225,0.053763922303915024,4.649400234222412,0.508671
169,1.7266399,0.20044447,1.421436,0.26617816,0.25018334,-1.4024713,0.8537032,0.050928302109241486,4.3617658615112305,0.44795057
170,-0.0708223,2.1990392,1.6684754,0.3388911,2.1730602,-1.7697148,1.1050918,0.04779750853776932,4.423519611358643,0.37506443
171,-1.4962627,3.3944302,0.20410405,0.06332061,3.496262,-0.24483663,0.51583666,0.03713376820087433,4.134496688842773,0.4547028
172,2.3494635,-0.25076586,1.7411429,0.24964106,-0.3041069,-1.7788798,1.0680606,0.06579361110925674,3.986849308013916,0.48279488
173,1.1606356,1.0376828,0.7361379,0.22676997,0.94867325,-0.8391928,1.0065573,0.055684369057416916,3.8870527744293213,0.44294015
174,3.405981,-1.349463,0.49246904,0.16990325,-1.1607097,-0.4636898,0.96797997,0.03721727430820465,3.765871047973633,0.4243288
175,1.4676772,0.533765,-0.13351293,0.24235545,0.6146435,-0.040230602,0.8648569,0.052626047283411026,4.463197708129883,0.4177684
176,-0.02017951,2.1534886,0.30404085,0.04891076,2.111822,-0.36356586,0.93233824,0.043698858469724655,4.099016189575195,0.34441578
