,posterior_g1,posterior_g2,posterior_g3,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
2121,2.144151,0.05547631,0.064511865,1.1158516,0.04412148892879486,4.2041497,0.311288
2122,2.181941,-0.004153947,0.041784134,1.0950556,0.05128397047519684,4.060083,0.3191394
2123,2.1987448,0.07440094,-0.030081728,1.0752956,0.02200174145400524,3.9261389,0.34082884
2124,2.1714504,0.04330807,0.006389115,1.0534066,0.03474251180887222,4.155864,0.32364765
2125,2.0771482,0.018283285,-4.2667452e-05,0.9376653,0.0601094514131546,3.9391882,0.40195462
2126,2.1751885,0.037871815,-0.032548234,0.91276354,0.05777911841869354,4.384511,0.3726485
2127,2.034072,0.020208538,0.08470019,0.7656427,0.05,3.8661778,0.36700606
2128,1.963756,0.044752046,0.028193638,0.79043597,0.018955953419208527,4.2420726,0.32919005
2129,2.2991233,0.023399744,0.040815737,1.1500708,0.05,3.9170353,0.28199822
2130,2.0761895,0.020315897,0.021639423,0.8392239,0.034299254417419434,4.1923676,0.37813824
2131,1.9270303,0.05496139,-0.0012684282,0.54106957,0.05168607085943222,4.0629272,0.45637205
2132,1.922915,0.06511043,0.085007295,0.5132375,0.0651535615324974,4.0797234,0.44472072
2133,2.0167642,0.03281081,0.02346583,0.6893539,0.07159845530986786,3.928662,0.4277939
2134,2.1559923,0.045726147,-0.03058521,0.94287705,0.052605804055929184,3.8653724,0.4348472
2135,2.1331675,0.01966818,-0.018793121,0.9314517,0.03776707127690315,4.178891,0.27625644
2136,2.2048402,0.055982694,-0.07634072,1.0050803,0.05,3.9913614,0.3741594
2137,2.0992773,0.076362945,0.06359933,0.8641915,0.043466631323099136,3.2882054,0.4919814
2138,2.1309373,0.03706616,-0.0033913471,0.9079235,0.055027324706315994,4.1341796,0.3508468
2139,1.9902699,0.07237318,0.02817437,0.572423,0.08653668314218521,3.228261,0.60282177
2140,1.9158285,-0.0026939483,-0.019477045,0.42564848,0.04263446107506752,4.8510137,0.36085978
2141,1.7777617,-0.024281653,0.022418099,0.1607599,0.03153304383158684,6.6405373,0.3860398
2142,2.0373785,0.01892512,0.015516385,0.78740627,0.05130346119403839,4.014129,0.4010122
2143,1.894228,0.12202698,0.014446906,0.56600094,0.048237089067697525,4.6557255,0.35032883
2144,2.0762672,0.015816767,0.06747047,0.78624505,0.06630036979913712,3.7037146,0.46589994
2145,1.9158618,0.08137998,0.004634747,0.54247063,0.06290815770626068,3.8933728,0.49899206
2146,1.9900836,0.05376443,0.06464637,0.6194839,0.07732612639665604,3.6195836,0.52431005
2147,2.2360954,0.024387266,-0.010308462,1.0339838,0.05,4.0410876,0.30200282
2148,2.1701999,0.08916412,-0.01720356,1.1057522,0.05,4.225536,0.28058255
2149,2.1766443,0.00492866,-0.02571053,0.9019086,0.05646706745028496,4.0425353,0.4301449
2150,2.0958772,-0.013563927,-0.009142104,0.84288436,0.05,4.2682323,0.27260038
2151,1.8596424,0.042444613,-0.08562732,0.21054055,0.05,5.935806,0.36682248
2152,1.9757512,0.045795158,-0.0052901814,0.5450294,0.05663608759641647,3.7692318,0.45746565
2153,2.0533264,0.040478874,0.031623553,0.7762596,0.07531595975160599,3.703706,0.49173525
2154,2.2064862,0.041960936,-0.026215006,1.0820771,0.05,4.1614814,0.3000485
