,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
41,1.8665863,0.46368152,-0.09098561,0.2070065,0.5089831,-0.036792506,0.6782823801040649,0.05,2.2479973,2.499064
42,1.2602582,0.9489681,1.0895791,0.27031904,0.864567,-1.0481966,0.99,0.05,2.6840763,1.8629469
43,2.162365,0.0033411488,1.4551656,0.4233611,0.22797893,-1.7450664,0.3736840784549713,0.05,2.583137,2.1177356
44,1.4834911,0.59260094,0.7039002,0.42195454,0.7377995,-0.75227374,0.629361093044281,0.05,2.5336578,2.2246952
45,3.5770357,-1.2675416,0.53864783,0.4007082,-1.3966473,-0.58227533,0.21394243836402893,0.05,2.482326,1.6956197
46,2.3397977,-0.047974996,-2.9993002,0.09992317,-0.1416856,3.0663376,0.99,0.05,2.5391533,2.1032355
47,0.750765,1.2889665,-0.8395362,0.18577076,1.5145056,0.971892,0.99,0.05,2.6559675,1.7826833
48,1.9624104,0.19999,-2.0396304,0.36279592,0.2161393,1.9542909,-0.99,0.05,2.895976,2.0572257
49,1.6908269,0.60567284,-2.5620062,0.087650076,0.63458693,2.4987469,0.6969819664955139,0.05,2.3521702,2.1463032
50,-1.2363044,3.3372047,-1.8942754,0.26677388,3.4422238,1.8582342,-0.8436886668205261,0.05,2.8146598,2.172832
51,3.8785796,-1.675833,-0.17482968,0.43168977,-1.6463704,-0.03159418,0.99,0.05,2.7496796,2.3061657
52,1.6498164,0.4849002,-1.9257414,0.2348893,0.5864768,1.7869482,0.6528102159500122,0.05,2.9010134,2.3200586
53,1.6634104,0.5190838,2.146613,0.14785287,0.53612727,-2.0347385,0.99,0.05,2.493997,1.7893076
54,2.217104,-0.19926323,-1.5774165,0.15611249,-0.022476815,1.3086798,0.99,0.05,5.4322667,1.7515585
55,1.70597,0.4026255,1.4442588,0.1505354,0.39215556,-1.4167583,0.09397530555725098,0.05,3.05893,2.1890445
56,2.8947551,-0.82415503,0.060886413,0.26493278,-0.8501419,-0.11037903,0.99,0.05,3.4376385,2.1089487
57,-0.5219726,2.4837468,2.06358,0.33220914,2.8268538,-2.1758351,-0.35177913308143616,0.05,3.071766,1.8859673
58,-0.39043242,2.4172504,-0.9379691,0.31883594,2.5886993,0.8072739,0.09005777537822723,0.05,3.1994622,2.224898
59,1.3970091,0.74058527,-1.4197884,0.1561211,0.8437858,1.3366275,0.7339004278182983,0.05,2.807151,2.075321
60,1.2285202,0.98881924,0.35990998,0.18724254,1.0182631,-0.38059896,0.298644095659256,0.05,2.2685025,2.2817369
61,0.47186306,1.5285622,1.3875779,0.20994203,1.8016633,-1.4841299,0.507249653339386,0.05,3.2457511,2.152369
62,1.2338389,0.77907705,0.042445324,0.39574152,1.0391755,-0.20068404,0.516139030456543,0.05,3.1232789,1.9119571
63,0.18635862,1.9360828,-2.3983305,0.22727719,2.1341622,2.0982552,0.44840922951698303,0.05,3.328407,1.7859557
64,-1.2280684,3.5476506,-0.25566936,0.27723905,3.3787756,0.14083576,0.4545689821243286,0.05,2.652193,1.7808355
65,2.9183652,-0.6952069,1.1368175,0.33432657,-0.6798776,-1.1387975,0.99,0.05,2.2743764,2.0347657
66,0.8857412,1.3677106,-0.3964848,0.19106694,1.3024856,0.40378845,0.99,0.05,2.4506633,1.9143578
67,1.9493116,0.12929091,2.3418272,0.29881597,0.27057126,-2.4229677,0.4135313928127289,0.05,2.785827,2.2078838
68,1.0312713,1.1579313,0.033035204,0.16813526,1.3225559,-0.29052827,-0.22692705690860748,0.05,3.0463853,1.7100275
69,-0.026089748,2.2213128,-0.43115792,0.26107258,2.2416604,0.20451441,0.8884623050689697,0.05,3.0656748,2.2489083
70,-0.09133508,2.0231023,-2.268307,0.4954396,2.3161666,2.0312142,0.0879572331905365,0.05,3.8114908,2.0584435
71,0.5867395,1.7272356,-2.5179183,-0.21072872,1.6643358,2.6812224,-0.2255120873451233,0.05,2.6830096,1.8301374
72,3.1969883,-0.9904352,-0.69104034,0.080889046,-1.015454,0.63975745,0.6909552216529846,0.05,2.655457,2.2010243
73,0.6638623,1.5052425,-1.4085735,0.16280793,1.5833602,1.4072646,0.5682533383369446,0.05,2.6331644,2.1559458
74,3.0880792,-0.8790455,1.3129848,0.47581556,-0.84236115,-1.567024,0.99,0.05,2.5689626,2.2774508
75,3.9545913,-1.7258717,0.5050233,0.26039025,-1.6241353,-0.9175003,0.7383542060852051,0.05,3.2738488,1.5594327
76,0.37378147,1.8669877,-0.63789225,0.22251119,1.6702791,0.5230221,0.99,0.05,3.3593414,1.9107584
77,0.9346394,1.2713703,1.2050806,0.35907942,1.3972255,-1.3340579,-0.6025195717811584,0.05,2.3005738,2.294386
78,3.9918005,-1.7050043,0.25065023,0.29471996,-1.8121852,-0.45025182,-0.6313254833221436,0.05,2.7929535,1.9007391
79,1.5289193,0.55133915,0.6433606,0.22472735,0.7767224,-0.7782013,-0.5616225004196167,0.05,2.9834108,2.3168712
80,0.19666123,1.8638858,-0.80495477,0.39377287,2.026692,0.58717096,0.145720437169075,0.05,3.2291737,2.1309123
81,0.53728145,1.6236001,-1.0283666,0.3901577,1.7481433,0.8845297,0.2796197533607483,0.05,2.758091,2.128655
82,3.475056,-1.4147077,-1.9715015,0.04430842,-1.290768,2.0200133,-0.99,0.05,2.98024,2.0673156
83,4.6605535,-2.5636456,3.4570959,0.23703016,-2.5353346,-3.6529531,0.055022258311510086,0.05,3.573993,2.1377301
84,1.2791204,0.75233644,-1.0364848,0.116166435,0.7541217,0.8817782,-0.1383432000875473,0.05,4.8410954,2.7815583
85,1.4604632,0.72483337,2.5031004,0.33279157,0.6906267,-2.4663363,0.8589102029800415,0.05,2.8372152,1.840907
86,-0.4211393,2.3631566,1.5767031,0.31495002,2.400636,-1.7474512,-0.16660603880882263,0.05,5.753198,2.4742734
87,4.122247,-2.047453,-0.28410125,0.17656194,-1.983498,0.07251564,-0.05387018248438835,0.05,4.0826483,2.0278735
88,1.2951119,0.82811403,0.07851734,0.46286413,0.8795559,-0.30316532,0.28623729944229126,0.05,3.1358378,1.9628147
89,2.7936528,-0.6083641,0.7259281,0.19983137,-0.52975434,-0.68252236,-0.13307467103004456,0.05,2.505243,2.1838531
90,2.2109807,-0.26200292,-1.2287521,0.2762832,0.032400377,1.3040354,0.99,0.05,3.1528695,1.9933907
91,-0.62559795,2.8521633,1.1952065,0.48715135,2.7733686,-1.3561999,0.99,0.05,2.6038558,1.9769832
92,2.2707832,-0.106398545,-1.3214151,0.27064317,0.0066602523,1.1725883,-0.48763686418533325,0.05,2.5437858,2.236307
93,2.1020381,0.06801042,-1.7613411,0.4236118,0.08023223,1.6142384,0.6982808709144592,0.05,2.7448747,1.9556569
94,1.1505836,1.0620573,-2.41474,-0.15735178,1.0579681,2.622843,0.20121479034423828,0.05,2.7179925,1.7561439
95,0.45213786,1.7312624,-0.65042365,0.26253483,1.716511,0.61423945,0.99,0.05,2.7243178,1.8504115
96,2.890953,-0.7425844,0.03003949,0.03215805,-0.69671166,-0.00027172684,0.824895441532135,0.05,2.9170048,2.2855508
97,0.034504704,2.131271,-1.5598588,-0.0025325774,1.8988036,1.6801056,0.99,0.05,3.8133147,1.8852218
98,4.093113,-1.9895118,-1.4268132,0.16981065,-1.9569803,1.4591899,-0.2409830242395401,0.05,3.0282667,2.0722573
99,0.95642674,1.1515273,-1.9992676,0.07674271,1.3240621,2.0806568,-0.47692713141441345,0.05,2.7978606,2.0893576
100,2.3351896,-0.13915363,-1.505902,0.11235804,-0.0637872,1.4554256,0.47218990325927734,0.05,2.6970167,2.1422343
101,1.9844362,0.094681144,0.9123132,0.5216022,0.28538653,-1.0397373,0.6992324590682983,0.05,2.7361,1.9580626
102,2.3887765,-0.2296921,-0.3733895,0.13581133,-0.12572959,0.38173103,0.6074061393737793,0.05,2.5163555,2.2167783
103,1.0092763,1.1526216,-2.2020507,0.7093045,1.1363529,1.7374871,0.99,0.05,3.397419,1.9210316
104,0.7253495,1.213743,1.0945973,0.4148149,1.3921264,-1.3013015,0.7625370025634766,0.05,4.220459,2.3067377
105,3.0512223,-0.71516585,-0.30716723,0.31644976,-0.8280208,0.13656272,0.99,0.05,2.4681883,1.9254948
106,0.24284764,1.727217,-1.8446708,0.3288655,1.8901515,1.81127,0.36397305130958557,0.05,3.3996296,1.835566
107,1.7938995,0.2930865,-1.5305011,0.30914506,0.39575636,1.4105971,0.3590681552886963,0.05,3.0551708,2.3228896
108,1.80413,0.44494966,-0.98810154,0.44151488,0.3810184,0.779364,0.99,0.05,2.9309905,1.9525257
109,2.3528557,-0.2051107,-1.4889971,-0.05662618,-0.14550631,1.7671845,0.99,0.05,2.5499165,1.7791708
110,1.3080372,0.817196,-2.1417344,0.2918047,0.89203274,2.0983977,0.99,0.05,2.6788793,2.1256218
111,2.8475003,-0.73511684,-1.7470875,0.431392,-0.5174044,1.4337378,0.99,0.05,3.0265026,2.0404406
112,1.1014937,0.95855093,0.35695773,0.3570025,1.0967474,-0.36287847,0.99,0.05,2.77916,1.9710627
113,-0.08039781,2.2150738,1.3564279,0.16188836,2.366284,-1.2438761,0.9743624925613403,0.05,2.4764695,1.6866925
114,1.0830915,1.2100307,1.6455743,0.17855886,1.3233181,-1.8445463,0.14279744029045105,0.05,2.4572678,2.174748
115,0.99041563,1.2067518,1.7854469,0.3906391,1.1550477,-1.7865533,0.99,0.05,2.6773748,1.6985326
116,2.3414598,-0.2624809,0.22981152,0.11196696,-0.42317936,-0.07022354,-0.5964222550392151,0.05,3.7204802,1.6603905
117,-1.0899413,3.2389143,1.5883557,0.27908856,3.3276625,-1.5916747,0.7752591371536255,0.05,2.6035213,1.9621456
118,1.1407119,0.8645183,-0.5231957,0.28969413,1.0032883,0.511523,0.9527766108512878,0.05,3.2138722,2.198946
119,0.049066566,1.8622824,-0.14152047,0.48485374,2.1456826,0.051887147,0.99,0.05,3.3611515,1.8962606
120,1.4693135,0.74181694,2.2321556,0.22708015,0.858876,-2.4125211,-0.19373075664043427,0.05,2.5389907,2.1696866
121,0.7207964,1.414919,-1.9726027,0.103337035,1.2554402,1.9486039,-0.4181663990020752,0.05,4.027091,1.81321
122,1.3073583,0.8397879,-0.8464624,0.35114166,0.94531786,0.6149378,0.99,0.05,2.8220913,2.3499272
123,3.0655925,-0.90038246,-0.5964423,0.15912373,-0.8472539,0.59052736,0.99,0.05,2.7447307,2.1645124
124,2.0679462,-0.11100023,2.983222,0.40365994,0.037073884,-3.061122,-0.02642212063074112,0.05,3.6821134,2.099536
125,2.2524507,-0.17362131,-2.1474137,0.18608883,-0.07235007,2.1876464,-0.5346609950065613,0.05,2.9022236,1.7599155
126,0.7621303,1.1201912,2.2631445,0.3989062,1.2863327,-2.3655832,0.34937483072280884,0.05,4.800895,2.48268
127,0.3017794,1.9944206,0.5451174,0.085657455,1.9332883,-0.4851484,0.16783274710178375,0.05,2.2017713,1.9326481
128,-0.09621869,2.2569647,2.044278,0.38650626,2.3679018,-2.2884634,0.99,0.05,2.7447517,2.2030892
129,3.4510424,-1.2196691,2.2388868,0.3108115,-1.1775751,-2.38398,-0.44811058044433594,0.05,2.596818,2.04322
130,1.4365919,0.6700883,-1.572947,0.46197984,0.8208993,1.556557,0.99,0.05,2.7076168,1.8751917
131,1.3256946,0.735146,2.1461556,0.3950502,0.9519751,-2.4659264,-0.7246187925338745,0.05,3.411474,1.8882048
132,-0.10496668,2.5350013,3.3627722,0.20111524,2.3311708,-3.5236135,0.99,0.05,2.5454102,1.785266
133,1.6374369,0.60550904,3.016084,0.07875539,0.6606882,-3.114071,0.99,0.05,2.6775153,1.9633962
134,3.288918,-0.9741411,0.16486208,0.12143831,-0.9467133,-0.3259226,0.7203534245491028,0.05,2.4483886,2.0757723
135,-0.41160047,2.6329393,-1.6767569,0.2506393,2.720728,1.5150536,0.3388240933418274,0.05,2.5376077,2.1786199
136,1.5966449,0.50416493,1.2977138,0.19779202,0.6108942,-1.3149087,0.99,0.05,2.8427448,2.1389914
137,1.503104,0.6087779,-0.29173726,0.63121444,0.67001086,-0.03701862,0.4325917661190033,0.05,3.1275647,1.9439669
138,1.1158795,0.95786506,0.8652214,0.39449814,1.0115291,-1.0013258,-0.9361025094985962,0.05,3.1524165,2.3844237
139,-0.48737463,2.4806178,-0.28656483,-0.06671677,2.696607,0.3614748,0.99,0.05,3.7759702,1.8317131
140,0.1746452,1.8968602,0.13221373,0.3149025,1.9398607,-0.13967256,0.7578343152999878,0.05,3.1301627,1.9394581
141,0.08107897,1.920412,0.8816818,0.24384852,2.0109036,-0.93711966,0.99,0.05,3.7231593,2.4047084
142,2.6286857,-0.5265601,1.6084242,0.3755985,-0.57451004,-1.6592422,0.99,0.05,3.2661011,1.9867717
143,1.7053858,0.56418645,1.7446922,0.24625304,0.5481458,-1.9633029,-0.664177656173706,0.05,2.7322848,2.167789
144,2.476556,-0.34771466,1.9356527,0.25732186,-0.36502746,-2.0761423,0.32190224528312683,0.05,3.279206,2.2667263
145,2.6127558,-0.42165637,-0.89551663,0.28297016,-0.37880537,0.7820959,0.5846924781799316,0.05,2.643651,1.9101948
146,-0.31613737,2.6892912,0.17857409,0.00206485,2.5361576,-0.011047449,0.5996684432029724,0.05,2.2736576,1.6423979
147,0.81063575,1.3868078,-1.6407934,0.08411569,1.4193091,1.5702124,-0.3843398094177246,0.05,2.8989482,2.0096385
148,1.4878857,0.7081006,0.82078767,0.19121411,0.8738941,-0.96551204,0.99,0.05,2.649981,2.1997588
149,1.2594242,0.937196,-1.5735773,0.26355276,1.0891658,1.4203556,0.8520128130912781,0.05,2.6155267,2.366464
150,0.31880096,1.8702273,-1.9786185,0.072965525,1.8743466,2.0740972,-0.746391773223877,0.05,2.6393898,2.2655654
151,3.4003835,-1.2496762,2.7418451,0.13768215,-1.0145732,-2.5242422,0.99,0.05,2.3664632,1.5716867
152,-0.023086246,2.2890484,-1.5087497,0.32858032,2.3326447,1.3910897,-0.15040406584739685,0.05,2.33516,2.3543837
153,1.2511669,0.9898397,1.4822998,0.09057785,0.93684626,-1.4661816,-0.4577310383319855,0.05,2.494742,2.2614183
154,1.5150646,0.4334007,0.016340544,0.4987629,0.5938546,-0.2194253,0.41835418343544006,0.05,3.992953,2.2837658
155,3.6439338,-1.4493946,-2.7162604,0.33337122,-1.3365374,2.5327442,0.6246788501739502,0.05,2.6339219,2.2029483
156,2.3726716,-0.22014663,0.12834005,0.5946208,-0.20254096,-0.4040205,0.99,0.05,2.9163003,1.9607722
157,1.2518187,0.884428,0.95434606,-0.007651245,0.9830325,-0.9174696,-0.6376925706863403,0.05,2.898169,2.170349
158,1.6013067,0.61195105,-1.0142943,0.07197633,0.612375,1.0249337,0.1612304449081421,0.05,2.7714517,2.212511
159,3.1746478,-0.8855681,-0.4110605,0.537781,-0.92488164,0.26659316,0.99,0.05,2.5028152,1.8333051
160,-0.14432399,2.3984654,1.933778,0.23657984,2.2761059,-1.8659908,0.5219867825508118,0.05,2.4678247,1.6583719
161,0.82282066,1.4289833,-1.922509,0.5060518,1.4387363,1.6440504,0.99,0.05,2.8180544,2.0259936
162,3.3303065,-1.2002717,0.5678867,0.50981146,-1.051386,-0.869122,0.758587121963501,0.05,2.835352,2.1378706
163,0.29896373,1.7194066,1.5909369,0.20870759,1.8181885,-1.6341531,-0.525722861289978,0.05,3.2924364,2.2323964
164,-0.39412585,2.5701547,-0.7367497,0.17972238,2.5693817,0.7857002,-0.2728310227394104,0.05,2.691229,1.86209
165,3.7588236,-1.7467514,-1.7743509,0.49186018,-1.5591358,1.5220935,-0.7294355630874634,0.05,3.517298,2.1761355
166,2.221472,-0.057545558,-0.8624219,0.19496171,0.045456618,0.75230753,0.7129033207893372,0.05,2.5213711,2.1241496
167,2.3496125,-0.2274881,-0.40782252,0.28788424,-0.1610054,0.49360245,0.050525642931461334,0.05,2.5753338,2.0975442
168,2.2898932,-0.106142335,0.76548034,0.51416916,-0.10151691,-0.7891207,0.99,0.05,2.5291142,1.7230955
169,1.4402342,0.5844917,1.2659036,0.07259864,0.6801659,-1.1079336,0.5055739879608154,0.05,2.9272406,1.91884
170,0.33829477,1.724446,0.31260028,0.2576199,1.8343763,-0.36244506,-0.1618664413690567,0.05,3.0603032,2.2755468
171,1.5885628,0.5160637,-0.66424316,0.258033,0.5661218,0.5992402,0.7876743078231812,0.05,2.879342,2.35973
172,1.2158917,1.0255165,-0.18950686,0.08579564,1.0382223,0.10948337,0.8471390604972839,0.05,2.8022304,2.1847823
173,1.1918399,1.0023559,0.8394824,0.16480304,1.1833814,-0.81761944,-0.7536208033561707,0.05,2.2627728,2.202388
174,0.814308,1.2070469,-2.0450985,-0.09786704,1.2921128,2.3194551,0.99,0.05,3.542672,1.815213
175,3.1960227,-1.0909898,-2.7975354,0.39053595,-0.82842404,2.5608137,0.99,0.05,2.6368635,1.9585737
176,2.0499637,0.1815211,0.06925144,0.4780164,0.29665437,-0.33786547,0.5455378293991089,0.05,2.3979545,1.9917723
177,2.5337489,-0.40536997,-0.9499253,0.29683048,-0.40477765,0.7509711,0.548369288444519,0.05,3.568256,2.1922507
178,1.3231114,0.69170225,-2.5746899,0.25708082,0.89266986,2.3888035,0.23209598660469055,0.05,3.7685232,1.7733793
179,3.7656715,-1.7643297,2.7237833,0.12274284,-1.6957461,-2.737278,0.3690098524093628,0.05,3.7762542,2.281319
180,1.4116662,0.79925317,-0.7110908,0.04962133,0.85167915,0.5133973,0.3615889847278595,0.05,3.041772,1.7518826
181,-0.7252608,3.0496488,1.0880547,0.3714085,3.098972,-1.5432836,0.99,0.05,2.8912754,1.8504406
182,-0.70487976,2.7119472,0.9158824,0.52625227,2.9144278,-1.1634064,-0.5102519392967224,0.05,3.375261,2.1710687
183,0.26417315,1.885209,2.9343219,0.37254018,1.8057241,-2.9031644,0.722929835319519,0.05,2.7883937,1.7106744
184,1.7011842,0.41529968,-0.7957867,0.1695073,0.54419285,0.83743006,0.99,0.05,2.5915284,2.0254614
185,-0.51406807,2.3422363,0.80835617,0.28863263,2.8496373,-0.9516862,0.7838850617408752,0.005326862912625074,3.927682,0.98021114
186,-1.8514098,3.8322957,-2.6968107,0.48024452,4.0019326,2.3802023,-0.982450008392334,0.05,4.5930853,2.123312
187,1.1017451,0.96244353,2.5662506,0.39235514,1.105574,-2.6271675,-0.2309907227754593,0.05,2.844895,1.8744633
188,1.0007603,1.3091861,-4.837857,-0.072872676,1.247476,4.973299,0.004619640298187733,0.05,2.557701,1.902336
189,0.60639185,1.567157,0.6581584,0.3500602,1.6525089,-0.6648622,0.99,0.05,2.4834085,2.1420124
190,2.492408,-0.3965298,2.9073462,0.2949236,-0.44727153,-2.8178396,0.99,0.05,2.9122791,1.7921993
191,-0.87544143,2.8916583,-0.3574064,0.39072332,3.2658322,0.2941887,0.99,0.05,2.7125378,1.863527
192,1.0366325,1.2299201,-0.77278686,0.15388916,1.3136598,0.68241423,0.7197073101997375,0.05,2.2324212,2.2826645
193,0.33525273,1.5870993,1.2874498,0.26113608,1.685178,-1.5195909,0.6584963798522949,0.05,6.6433206,2.940386
194,0.82471025,1.3816141,0.02049139,0.2614576,1.3157023,0.07884418,-0.99,0.05,2.5635042,1.5297902
195,3.2938387,-1.1614387,-3.1871686,0.30218178,-1.0529712,3.0168948,0.99,0.05,3.1874273,2.2225819
196,-0.61515003,2.7570128,1.6852714,0.0992125,2.732772,-1.7353127,-0.18637502193450928,0.05,3.1958764,2.011142
197,1.5033497,0.591142,1.9406043,0.20153762,0.61187124,-1.9370718,-0.9559637904167175,0.05,3.0582392,1.9978536
198,3.419582,-1.0768925,0.5377714,0.3482085,-1.1377642,-0.63587487,-0.8335039019584656,0.05,2.260883,1.9783819
199,2.0687864,0.14572869,-0.6746081,0.2788254,0.25915483,0.6335898,0.99,0.05,2.3448973,2.2254014
200,0.25386137,1.7761611,-1.1750395,0.44839302,2.016848,0.9033051,0.99,0.05,3.1384394,2.0916765
201,-0.38510445,2.398068,1.7662655,0.4429868,2.4904249,-2.1970038,0.9496139287948608,0.05,6.3064227,2.1325858
202,2.2269404,-0.25677255,1.2223346,0.48294103,-0.0872432,-1.5908645,0.06771516799926758,0.05,5.0657015,1.9776771
203,0.22499391,1.6972632,-0.48125568,0.30936396,1.8286437,0.41476113,0.9863617420196533,0.05,4.145933,2.299231
204,1.1151773,0.86450714,-4.266709,0.18946105,1.1226968,4.1823654,0.03280983492732048,0.05,3.7741935,1.8634582
205,0.3899182,1.8228314,-0.9103029,0.32110798,1.9236695,0.69296384,0.6596888899803162,0.05,2.5532598,2.1989918
206,-0.44100985,2.581032,1.3763944,0.5880946,2.6013544,-1.6782868,0.99,0.05,3.3244543,2.1905813
207,3.2165923,-1.3310148,1.0507526,0.15869989,-1.0330398,-0.8169103,0.6532355546951294,0.05,3.0929441,1.3922817
208,2.3130362,-0.12610309,-0.95312655,0.27926797,-0.19237442,0.71089655,0.99,0.05,3.6198707,2.2159019
209,2.5308774,-0.36379108,1.666522,0.40106744,-0.26217324,-1.8637708,0.37126585841178894,0.05,2.8151271,2.1645913
210,1.2143584,0.89597464,0.78493094,0.31895104,1.0126082,-0.83604807,-0.9610944986343384,0.05,2.792785,2.1796129
211,0.06049118,2.2059941,-0.15773001,0.20759639,2.0012379,0.09152545,0.39620229601860046,0.05,3.000325,1.7022841
212,0.8194159,1.3067358,-1.1723531,0.47820508,1.2710379,1.1759756,0.99,0.05,2.9556024,1.6372042
213,1.6283273,0.6757742,-0.50666696,0.6413041,0.63778025,0.09490999,0.99,0.05,2.7666142,2.0270817
214,0.94252384,1.2142718,0.13299075,0.36592373,1.2984917,-0.28886157,0.5948015451431274,0.05,2.7020357,2.099787
215,2.707756,-0.6077688,1.6541103,0.16936603,-0.43359286,-1.6160356,0.7245158553123474,0.05,2.649195,1.8975896
216,0.028021576,2.4714565,2.0760186,0.36449277,2.4526901,-2.2401912,0.99,0.05,2.067266,2.2396505
217,3.2952983,-1.2082813,2.1951132,0.33628997,-1.1188505,-2.1970408,0.5771698951721191,0.05,2.7673392,1.8584152
218,1.4136091,0.70028126,-0.142755,0.31576145,0.7988928,0.029113794,-0.6120023131370544,0.05,2.7282934,2.101755
219,0.050826706,2.1706803,-0.06810476,0.15841918,2.1121645,0.05854321,0.03083510883152485,0.05,2.6691957,2.049412
220,1.3345174,0.92192024,0.87099755,0.014815409,0.89663893,-0.7444022,0.5167577266693115,0.05,2.4614286,1.9972068
