,posterior_phi,posterior_sigma,posterior_g1
2467,-0.8027877,0.40814015,1.6656337
2468,-0.81260353,0.41361237,1.9327831
2469,-0.7606037,0.400149,1.6222813
2470,-0.78025824,0.35645136,1.87633
2471,-0.77000016,0.409647,1.6977301
2472,-0.6880531,0.42547736,1.85722
2473,-0.7454575,0.45392412,1.7973356
2474,-0.8475048,0.38326356,1.9595643
2475,-0.78695387,0.4074186,1.9321617
2476,-0.74737823,0.40715152,1.7415606
2477,-0.709458,0.39045596,1.9333626
2478,-0.79709524,0.39526805,1.9702613
2479,-0.7515363,0.41725284,1.6876876
2480,-0.8703033,0.39885566,1.748954
2481,-0.69961166,0.4534748,1.9450243
2482,-0.81158316,0.37032586,1.804513
2483,-0.6451711,0.45313796,1.854173
2484,-0.7726198,0.4169408,1.781888
2485,-0.7397479,0.44829583,1.7427541
2486,-0.7719235,0.41834795,1.8719807
2487,-0.7837196,0.3968335,1.773602
2488,-0.806871,0.37248352,1.8507906
2489,-0.7665554,0.4134928,1.7538623
2490,-0.66525,0.45228648,1.8300235
2491,-0.6368871,0.4659951,1.9530654
2492,-0.7701329,0.42899555,1.9776083
2493,-0.72450066,0.4576341,1.8672411
2494,-0.72886056,0.42374563,2.0325024
2495,-0.69553226,0.48477873,1.8806813
2496,-0.8531282,0.36949623,1.8681287
2497,-0.7641966,0.40593907,1.7622073
2498,-0.6658029,0.4623446,1.7411329
2499,-0.7553741,0.44437733,1.9151952
2500,-0.63823354,0.5011566,1.8586376
2501,-0.72747386,0.44562605,1.8651602
2502,-0.6737146,0.43255815,1.7440811
2503,-0.7521458,0.43313456,1.7434574
2504,-0.60427225,0.46698907,1.9310863
2505,-0.68952113,0.4117743,1.919635
2506,-0.77877074,0.3974245,1.9149452
2507,-0.72352546,0.4754764,1.7337558
2508,-0.6536853,0.46439376,1.8930492
2509,-0.81397706,0.3961006,1.6647251
2510,-0.8124986,0.4000541,1.8335934
2511,-0.7773473,0.37764218,1.8631302
2512,-0.74684167,0.4209667,1.7846442
2513,-0.8981436,0.36757848,1.9436606
2514,-0.7687925,0.42337903,1.9029146
2515,-0.7136195,0.44380018,1.7958044
2516,-0.7589461,0.39183503,1.8232715
2517,-0.5955845,0.49520698,1.8026618
2518,-0.6131665,0.48813573,1.7765462
2519,-0.7489749,0.43591288,1.8284967
2520,-0.7453445,0.4269129,1.779892
2521,-0.69739497,0.44279885,1.8092655
2522,-0.7282162,0.43473408,1.8755071
2523,-0.7476319,0.42307562,1.8781468
2524,-0.71001977,0.4325581,1.8934429
2525,-0.7140368,0.40527567,1.8281317
2526,-0.7393548,0.42396346,1.8536922
2527,-0.793244,0.3867121,1.9854535
2528,-0.7654247,0.4230947,1.7777399
2529,-0.7992289,0.41693345,1.7220663
2530,-0.63740826,0.42796043,1.8694705
2531,-0.70481336,0.4137295,1.8330778
2532,-0.7699792,0.40299392,1.8130059
2533,-0.7329872,0.3640222,1.8601398
2534,-0.6992178,0.46706173,1.9552753
2535,-0.78356117,0.38122204,1.9772768
2536,-0.77849275,0.39269274,1.8363726
2537,-0.7293076,0.42521715,1.9914136
2538,-0.7386577,0.41530326,1.7116873
2539,-0.6913717,0.4159373,1.9983943
2540,-0.7085384,0.45265493,1.7366923
2541,-0.780617,0.4425607,1.8881311
2542,-0.76234686,0.37581244,1.7440197
2543,-0.732748,0.40765253,1.7446997
2544,-0.8395472,0.37612018,1.8750226
2545,-0.7548944,0.4257211,1.7070357
2546,-0.75335836,0.34450802,1.8879821
2547,-0.78865445,0.38318568,2.0895796
2548,-0.7187391,0.43128368,1.8113736
2549,-0.6438986,0.48636967,1.8568095
2550,-0.62301487,0.49184242,1.8505906
2551,-0.7046849,0.45068654,1.8330348
2552,-0.751258,0.41614717,1.8638136
2553,-0.7338479,0.43213034,1.9094374
2554,-0.8087039,0.43909025,1.8580458
2555,-0.8730019,0.3583301,1.804881
2556,-0.77827615,0.37893537,1.7191024
2557,-0.7447045,0.40250978,1.771347
2558,-0.7704688,0.42475572,2.0182672
2559,-0.66118276,0.44454172,1.7158011
2560,-0.7086642,0.39980763,1.7781696
2561,-0.6449578,0.47531933,1.7019583
2562,-0.6550974,0.49296772,1.908883
2563,-0.7019377,0.42410475,1.8740791
2564,-0.84202105,0.36253795,1.7588011
2565,-0.71730256,0.42035043,1.9434878
2566,-0.70760804,0.45625103,1.9108744
2567,-0.666948,0.46372706,1.7328365
2568,-0.71884835,0.43896243,1.9453422
2569,-0.74027085,0.4398076,1.9791455
2570,-0.7284408,0.41706836,1.8811095
2571,-0.65097874,0.48089832,1.8203753
2572,-0.66238785,0.45085257,1.7876933
2573,-0.7880111,0.42745724,1.9882972
2574,-0.79951733,0.36877635,1.9447745
2575,-0.7577806,0.39536473,1.8940713
2576,-0.792843,0.42113957,1.9374279
2577,-0.75624526,0.39926246,1.8685383
2578,-0.83720237,0.39790675,1.9167477
2579,-0.7481629,0.42764384,1.7347841
2580,-0.8564347,0.3830817,1.6934292
2581,-0.67189306,0.46221468,1.8346417
2582,-0.72219133,0.4507422,1.823962
2583,-0.6881991,0.46180356,1.8585619
2584,-0.7506496,0.39041978,1.777697
2585,-0.71552193,0.44137877,1.9853128
2586,-0.7660665,0.45675555,1.8733588
2587,-0.7234932,0.45260972,1.6590383
2588,-0.88508505,0.37340665,1.784523
2589,-0.7160978,0.41416952,1.7914938
2590,-0.69335073,0.45460898,1.8607637
2591,-0.8173962,0.3795506,1.9535402
2592,-0.6991852,0.41473195,1.9375546
2593,-0.73450667,0.40292773,1.7451663
2594,-0.8000562,0.43328542,1.9607154
2595,-0.68489635,0.4343878,1.5716977
2596,-0.7730797,0.41384444,1.8354615
2597,-0.7825694,0.43321663,1.7717277
2598,-0.71906906,0.40633702,1.6561227
2599,-0.73582494,0.43001044,1.8446428
2600,-0.81492966,0.37516922,1.8408244
2601,-0.6246595,0.47489622,1.7205057
2602,-0.7021047,0.4483317,1.8685532
2603,-0.7108638,0.39827836,1.9161203
2604,-0.65917975,0.45839098,1.8060373
2605,-0.7995022,0.3949771,1.8804293
2606,-0.6760006,0.4575103,1.7786556
2607,-0.73576856,0.44293383,1.8622298
2608,-0.8736667,0.3797154,1.7676035
2609,-0.77643424,0.45984674,1.8810176
2610,-0.84039545,0.36338282,1.9389689
2611,-0.78515613,0.39398843,1.7248737
2612,-0.7692283,0.43119055,1.8793306
2613,-0.7299167,0.40480906,1.8383372
2614,-0.75440633,0.42684793,1.7115159
2615,-0.7425278,0.41491738,1.8926071
2616,-0.73191553,0.38500836,1.8696177
2617,-0.6893159,0.4745815,1.6696248
2618,-0.8096624,0.40487212,1.7727474
2619,-0.7198536,0.41728193,1.8142797
2620,-0.7998907,0.36711586,1.9310683
2621,-0.77575517,0.42316067,1.845917
2622,-0.73197055,0.41973796,1.5317403
2623,-0.7069989,0.42521825,1.705782
2624,-0.6877693,0.45393068,1.8933744
2625,-0.6659263,0.48138982,1.9648434
2626,-0.74712396,0.4217891,1.8317814
2627,-0.75031567,0.4360809,1.9176929
2628,-0.86627376,0.37558794,1.7963767
2629,-0.6860441,0.46982062,1.8929768
2630,-0.7308261,0.45200962,1.9501832
2631,-0.76044875,0.4112193,1.9008442
2632,-0.77087957,0.39271003,1.9320768
2633,-0.84012353,0.38801175,1.8697593
2634,-0.869163,0.33804807,1.7515011
2635,-0.7313812,0.43264332,1.7687389
2636,-0.83372766,0.39418525,1.7554986
2637,-0.74079895,0.44322246,1.848476
2638,-0.84418666,0.37662557,1.7280935
2639,-0.75817525,0.41820967,2.0136063
2640,-0.82970417,0.38231826,1.8848095
2641,-0.7962657,0.37434232,1.7877396
2642,-0.74067533,0.41176385,1.958389
2643,-0.85454124,0.38441357,1.7421654
2644,-0.83270156,0.35329247,1.9092333
2645,-0.6487933,0.49928474,1.7856911
2646,-0.74267596,0.42471302,1.8154043
2647,-0.67640954,0.44351763,1.784025
2648,-0.75363815,0.40351406,1.9869041
2649,-0.85848457,0.34737274,2.0170648
2650,-0.6895651,0.42016926,1.9131924
2651,-0.6582837,0.4811253,1.9166367
2652,-0.84194684,0.39538702,1.8507187
2653,-0.7192297,0.4237139,1.7696577
2654,-0.7923824,0.37324318,1.9228489
2655,-0.74312425,0.41188556,1.8845723
2656,-0.76309115,0.37984708,1.7949011
2657,-0.76125765,0.42255515,1.9340887
2658,-0.8467894,0.36900058,1.7969908
2659,-0.7779822,0.38963398,1.8660575
2660,-0.8713652,0.36573195,1.8129479
2661,-0.61545855,0.503025,1.8815751
2662,-0.7019043,0.45899242,1.7936238
2663,-0.731945,0.43891627,1.8550243
2664,-0.6987905,0.43489826,1.9369324
2665,-0.82765806,0.37709785,1.8380973
2666,-0.83645195,0.36772147,1.7745974
2667,-0.718307,0.44865724,1.8088424
2668,-0.84694403,0.36916748,1.6840951
2669,-0.71289337,0.44287935,1.7373842
2670,-0.7993735,0.39008057,1.8168815
2671,-0.7567597,0.4314769,1.7680404
2672,-0.74281967,0.39656362,1.7939466
2673,-0.72524446,0.4648236,1.8433348
2674,-0.7868562,0.35907206,1.9093804
2675,-0.68847114,0.48983592,1.7301323
2676,-0.7803908,0.3903535,1.766536
2677,-0.7388048,0.44749108,1.79992
2678,-0.7245154,0.42555925,1.9462442
2679,-0.65594935,0.44421017,1.89173
2680,-0.8055363,0.41420573,2.1123793
2681,-0.71851283,0.44335842,1.9176558
2682,-0.7876331,0.38469812,1.8967111
2683,-0.8482017,0.3683668,1.8411148
2684,-0.65088856,0.4764655,1.7551875
2685,-0.8179368,0.3777776,2.0465486
2686,-0.69850326,0.4084851,1.7916627
2687,-0.84503585,0.3419771,1.9186547
2688,-0.7731154,0.44175994,1.7236993
2689,-0.752649,0.38076162,1.9630567
2690,-0.79016864,0.4036583,1.8202227
2691,-0.70353043,0.47804,1.7845954
2692,-0.78229356,0.41296795,1.8838884
2693,-0.7738007,0.35845494,1.8643194
2694,-0.6995764,0.43487576,1.7977847
2695,-0.6267717,0.4595355,1.8724699
2696,-0.7550177,0.42375958,1.8688307
2697,-0.7909249,0.39975837,1.9968026
2698,-0.7929,0.3774483,1.7901438
2699,-0.78625906,0.40928194,1.7657061
2700,-0.72652864,0.392331,1.8608913
2701,-0.7015809,0.41421905,1.7490126
2702,-0.7338242,0.43242252,1.7982887
2703,-0.7826332,0.40070966,1.674578
2704,-0.7653302,0.42501932,1.8025848
2705,-0.7382667,0.40323898,1.8220366
2706,-0.6746457,0.44345227,1.8389422
2707,-0.7296791,0.4566788,1.8449279
2708,-0.77105933,0.40364772,1.8509353
2709,-0.7570383,0.43822247,1.784344
2710,-0.78295463,0.40477696,1.7845912
2711,-0.77095103,0.40214977,1.8731334
2712,-0.6391804,0.4563967,1.8689288
2713,-0.71276605,0.44145188,1.6599889
2714,-0.60327363,0.49071994,1.8331699
2715,-0.8131584,0.4058525,1.830858
2716,-0.71308887,0.4323962,1.7246712
2717,-0.8182006,0.4126505,1.7027425
2718,-0.74462914,0.43764785,1.9096991
2719,-0.75201553,0.42014402,1.7462348
2720,-0.7452752,0.36970994,1.7460532
2721,-0.78690016,0.4117627,1.8631307
2722,-0.8030038,0.40625176,1.7732348
2723,-0.7470281,0.3997384,1.754093
2724,-0.7871617,0.3889688,1.9374919
2725,-0.7192972,0.39476374,1.7922263
2726,-0.7000948,0.46711063,1.8037547
2727,-0.6700644,0.4584759,1.9332402
2728,-0.7820756,0.42494604,1.813945
2729,-0.7738958,0.44224566,1.8845692
2730,-0.8112826,0.40350142,1.7903911
2731,-0.7685116,0.38657945,1.7654545
2732,-0.739024,0.4416818,1.8146874
2733,-0.6952967,0.45363578,1.9408509
2734,-0.77421993,0.40322864,1.7714641
2735,-0.677323,0.47714314,1.8335303
2736,-0.76909816,0.36669138,1.9480802
2737,-0.7046034,0.44459662,1.796734
2738,-0.75844085,0.37309918,1.9986407
2739,-0.7585357,0.38606283,1.8063745
2740,-0.8399548,0.3913559,1.6778121
2741,-0.6609306,0.41287905,1.8501908
2742,-0.80118287,0.39459932,1.8501924
2743,-0.678794,0.47849786,1.8508153
2744,-0.6360909,0.4294805,1.8188593
2745,-0.8635681,0.39529234,1.6993686
2746,-0.72038674,0.41313374,1.8932325
2747,-0.69872606,0.43315834,1.8242834
2748,-0.677628,0.4268192,1.8747727
2749,-0.85176945,0.37661308,1.8321233
2750,-0.67816436,0.44079116,1.9218673
2751,-0.80121696,0.3957194,1.786686
2752,-0.76281166,0.40552676,1.833418
2753,-0.7845238,0.38257635,1.7841572
2754,-0.7449813,0.42624047,1.8487638
2755,-0.7657504,0.3705301,1.8309965
2756,-0.7642274,0.41407487,1.8898675
2757,-0.84670866,0.36480126,1.9004703
2758,-0.79699594,0.40235725,1.8162266
2759,-0.694689,0.43240067,1.8389325
2760,-0.7709096,0.41649476,1.8111035
2761,-0.7599994,0.35985884,1.7723169
2762,-0.8058968,0.37854367,1.7747611
2763,-0.7730703,0.42492318,1.7698594
2764,-0.82493424,0.35637403,1.925536
2765,-0.7417529,0.4011482,1.8557483
2766,-0.5635543,0.51744825,1.6901135
2767,-0.7288356,0.45567387,1.730156
2768,-0.80532724,0.41352975,1.8781683
2769,-0.79698056,0.3749027,1.8162864
2770,-0.7751507,0.40506953,1.7882978
2771,-0.7275391,0.4289506,1.7163635
2772,-0.8288733,0.3859029,1.8532591
2773,-0.6909125,0.4398798,1.8194255
2774,-0.7638436,0.3974152,1.6908423
2775,-0.7958957,0.3878904,1.8800654
2776,-0.7369968,0.3708318,1.8685402
2777,-0.73140526,0.40791297,1.9182879
2778,-0.75817853,0.38244846,1.6609881
2779,-0.6715118,0.44080147,1.9250357
2780,-0.73073626,0.40326822,1.7546331
2781,-0.74799025,0.40104192,1.7885538
2782,-0.64899164,0.4799156,1.7305789
2783,-0.78209317,0.40800235,1.8462027
2784,-0.7322274,0.4202798,1.8572675
2785,-0.7750129,0.4329283,2.0159926
2786,-0.670986,0.4309899,1.9009084
2787,-0.8303623,0.35309157,1.8609605
2788,-0.7973981,0.3940379,1.7385026
2789,-0.64933336,0.483802,1.802273
2790,-0.84246707,0.3611928,1.8308212
2791,-0.83288836,0.3447426,1.7966324
2792,-0.7589682,0.4188645,1.7241968
2793,-0.7992327,0.37236974,1.8236328
2794,-0.7033948,0.46576905,1.608489
2795,-0.82622516,0.43071806,1.7320079
2796,-0.8349833,0.39012632,1.8288695
2797,-0.6784658,0.43949676,1.8289273
2798,-0.7450155,0.43949404,1.856259
2799,-0.7454173,0.42623746,1.8704175
2800,-0.6505673,0.46304232,1.8378363
2801,-0.7676158,0.3890631,1.7723421
2802,-0.82258195,0.37153584,1.9595345
2803,-0.80053264,0.36615378,1.8396921
2804,-0.78785276,0.38431826,1.9837602
2805,-0.80353975,0.41080716,1.675131
2806,-0.7206661,0.44151527,1.9913315
2807,-0.8079279,0.39437836,1.8575364
2808,-0.7100436,0.4599996,2.011759
2809,-0.71985626,0.42397735,1.8338076
2810,-0.8130638,0.38685772,1.8011256
2811,-0.8449623,0.3721049,1.9179245
2812,-0.7309691,0.43829295,1.8123171
2813,-0.8048702,0.36010492,1.8523328
2814,-0.7644706,0.40619823,1.8084893
2815,-0.7064097,0.40822387,1.8098601
2816,-0.6866031,0.45590755,1.8281895
2817,-0.7960846,0.37882408,1.9709667
2818,-0.7535421,0.40947998,1.9316412
2819,-0.85900277,0.35854512,1.8420058
2820,-0.72139317,0.45504218,1.6859125
2821,-0.70301604,0.44496787,1.8308538
2822,-0.89273024,0.3470619,1.7829677
2823,-0.7235512,0.42268848,1.9063902
2824,-0.80490124,0.39481336,1.7831845
2825,-0.770092,0.41005275,1.842543
2826,-0.6869184,0.42245093,1.963663
2827,-0.7824602,0.3803413,1.6941485
2828,-0.70866954,0.44711086,1.8719465
2829,-0.7751598,0.41763565,1.8510842
2830,-0.75403976,0.3944596,1.8560901
2831,-0.83866024,0.3526352,1.8476919
2832,-0.8610065,0.3944524,1.8608856
2833,-0.82485443,0.3871706,1.8621238
2834,-0.6836967,0.45439428,1.768515
2835,-0.75961703,0.42812264,1.8377789
2836,-0.7234892,0.4344945,1.7123109
2837,-0.79916763,0.3920072,1.8182069
2838,-0.7283832,0.44788396,1.9088671
2839,-0.7453259,0.43412626,1.9725344
2840,-0.7284273,0.41467273,1.8585073
2841,-0.71080565,0.40118963,1.8677744
2842,-0.72485465,0.42609674,1.8982096
2843,-0.72466743,0.44116858,1.8138516
2844,-0.76645577,0.399452,1.853731
2845,-0.8132907,0.3757411,1.8238626
2846,-0.78693175,0.41159448,1.962076
2847,-0.6869284,0.45897898,1.9389778
2848,-0.79601675,0.3750337,1.7359573
2849,-0.7149575,0.45353886,1.7911263
2850,-0.73553854,0.4181483,1.9612875
2851,-0.72996444,0.42400655,1.7693987
2852,-0.71288526,0.410393,1.8850867
2853,-0.852291,0.32665032,1.7238784
2854,-0.6331151,0.47825038,1.8752567
2855,-0.72215116,0.42453578,1.8633584
2856,-0.84588706,0.39045432,2.0102003
2857,-0.7181438,0.42875755,1.8836292
2858,-0.769791,0.40040484,1.8565412
2859,-0.66313833,0.44462892,1.8053641
2860,-0.7623618,0.4128528,1.8060695
2861,-0.8172782,0.37899038,1.8866446
2862,-0.7751658,0.4018795,1.9092382
2863,-0.8209645,0.38089648,1.7997159
2864,-0.790676,0.3995465,1.8550606
2865,-0.8263038,0.39007777,1.9023685
2866,-0.74202746,0.40223283,1.7196002
2867,-0.76514274,0.4225355,1.8068658
2868,-0.7536043,0.40098956,1.9207275
2869,-0.768259,0.41287827,1.8166322
2870,-0.6368718,0.44266257,1.838044
2871,-0.7175489,0.38636234,1.8163807
2872,-0.8111502,0.3812153,1.8449438
2873,-0.75478107,0.41390046,1.6689582
2874,-0.7526672,0.39573807,1.9294136
2875,-0.72648853,0.42027882,1.9104049
2876,-0.7058409,0.43799147,1.906002
2877,-0.6272267,0.4664339,1.8693422
2878,-0.8568212,0.41903946,1.7334894
2879,-0.90775216,0.37680206,1.8520747
2880,-0.7475478,0.38159806,1.7266002
2881,-0.7730118,0.3825243,1.8466574
2882,-0.73971266,0.4175939,1.8559762
2883,-0.6725466,0.45445567,1.778131
2884,-0.75395924,0.42630446,1.8501484
2885,-0.803213,0.4047667,1.9652851
2886,-0.6725711,0.47563177,1.7642887
2887,-0.732511,0.38062763,1.915081
2888,-0.8301406,0.40320683,1.7738299
2889,-0.7385844,0.42590064,1.9192816
2890,-0.60875154,0.48919877,1.7365235
2891,-0.92247087,0.3462948,1.9437182
2892,-0.7441623,0.41418847,1.8878564
2893,-0.6422317,0.48234665,1.8104149
2894,-0.7445497,0.4013705,1.7360922
2895,-0.7881002,0.42024425,1.9220216
2896,-0.73270094,0.42498368,1.8242751
2897,-0.77923816,0.4112019,1.8733432
2898,-0.8187891,0.39281595,1.9954666
2899,-0.773552,0.36296344,1.8550105
2900,-0.8981494,0.3808903,1.9036185
2901,-0.85967386,0.36387193,1.7764803
2902,-0.83698076,0.36076957,1.8141605
2903,-0.82256985,0.38862446,1.7053485
2904,-0.7313029,0.42427424,1.7892779
2905,-0.74802357,0.42723328,1.6031959
2906,-0.84956944,0.34610248,1.726864
2907,-0.6720526,0.45969853,1.9057701
2908,-0.7047201,0.4541604,1.9689641
2909,-0.74278253,0.39802384,1.932847
2910,-0.7232512,0.45890197,1.895092
2911,-0.7399224,0.4073221,1.8077071
2912,-0.7490659,0.43313456,1.7616602
2913,-0.7809644,0.39371756,1.7857755
2914,-0.80688936,0.40904257,1.807291
2915,-0.88918006,0.37437573,1.8449211
2916,-0.824373,0.38214204,1.806868
2917,-0.8580174,0.37274855,1.8036385
2918,-0.6722047,0.44877946,1.8439236
2919,-0.7265864,0.46470982,1.6270115
2920,-0.7008477,0.45533955,1.900723
2921,-0.73446864,0.4237653,1.9738175
2922,-0.8182303,0.40370205,2.011974
2923,-0.6541387,0.47923568,1.8128558
2924,-0.7760024,0.41574338,1.8060377
2925,-0.7429851,0.42095923,1.73857
2926,-0.73983127,0.43585384,1.9078884
2927,-0.74230295,0.39997342,1.7624038
2928,-0.7666594,0.41094503,1.8488231
2929,-0.8099072,0.40454695,1.8761492
2930,-0.72580874,0.40146598,1.9816095
2931,-0.7480412,0.40308926,1.8189789
2932,-0.7602688,0.41129574,1.7565727
2933,-0.84955823,0.3890644,1.810793
2934,-0.78756803,0.4055608,1.8826404
2935,-0.7471349,0.42808127,1.8380859
2936,-0.7340935,0.40861753,1.8181323
2937,-0.6970104,0.4089517,1.6581773
2938,-0.7759354,0.41712886,1.8544805
2939,-0.7648379,0.41295812,1.8842828
2940,-0.7135047,0.42194316,1.8574206
2941,-0.90413654,0.35928094,1.8622242
2942,-0.7371301,0.45540196,1.75331
2943,-0.74334365,0.3827523,1.8186978
2944,-0.7984147,0.45225486,1.7074934
2945,-0.812819,0.40732652,1.6904112
2946,-0.7723851,0.3639943,1.9155722
2947,-0.748786,0.36923274,1.8955656
2948,-0.7974388,0.36201248,1.8627497
2949,-0.77646035,0.4163467,1.7254908
2950,-0.6466792,0.46421683,1.8887436
2951,-0.71715254,0.44950518,1.9494069
2952,-0.8203732,0.35504577,1.7952507
2953,-0.7040706,0.46225628,1.8912356
2954,-0.79704523,0.41129455,1.7989377
2955,-0.72105175,0.40327573,1.9132795
2956,-0.76703686,0.3921712,1.8157346
2957,-0.72391796,0.46901545,1.8375994
2958,-0.7810026,0.44048122,1.8051013
2959,-0.7270222,0.41597947,1.7477883
2960,-0.5952518,0.5253889,1.8275083
2961,-0.5097911,0.52132726,1.9645278
2962,-0.8461756,0.34072042,1.7922685
2963,-0.77499914,0.41369733,1.7528731
2964,-0.8984024,0.37938258,1.7977037
2965,-0.7892223,0.41626745,1.775013
2966,-0.7120834,0.44401368,1.8297288
2967,-0.7981112,0.38934004,1.7722969
2968,-0.8101374,0.36547962,1.9943062
2969,-0.8218205,0.37033755,1.7953749
2970,-0.7812338,0.3893174,1.8121334
2971,-0.7055782,0.43573526,1.8817549
2972,-0.7591933,0.39735585,1.8068967
2973,-0.6562327,0.48390698,1.8851446
2974,-0.7960948,0.396395,1.679631
2975,-0.710371,0.43981373,1.8778265
2976,-0.60027885,0.48510033,1.83363
2977,-0.73792833,0.43720135,1.9124353
2978,-0.7773915,0.4242456,1.556482
2979,-0.8152058,0.3575457,1.7715546
2980,-0.7275548,0.4112009,1.7780968
2981,-0.80610406,0.39260197,1.8430524
2982,-0.718784,0.4522932,1.9379635
2983,-0.78697544,0.38798118,1.8281205
2984,-0.8232778,0.38955653,1.8181424
2985,-0.81798685,0.35816425,1.8144009
2986,-0.67188954,0.45205975,1.8839744
2987,-0.7894341,0.38194692,1.859631
2988,-0.69513613,0.43731174,1.7584449
2989,-0.75681317,0.41296402,1.7640878
2990,-0.6786571,0.475953,1.7247622
2991,-0.76404166,0.41312024,1.7982334
2992,-0.7695552,0.40190217,1.8813612
2993,-0.64838284,0.43677813,1.8200927
2994,-0.81785727,0.3624023,1.8888966
2995,-0.8024196,0.40061435,1.8091114
2996,-0.81496483,0.3815239,1.8915176
2997,-0.70260936,0.41997987,1.947399
2998,-0.82023925,0.40091756,1.7633548
2999,-0.81679964,0.38943323,1.9283612
3000,-0.64971405,0.46046066,1.7798436
3001,-0.69741136,0.47456574,1.7572763
3002,-0.7323042,0.4497085,1.8457197
3003,-0.79068756,0.41290757,1.9413065
3004,-0.8754614,0.37383506,1.7287617
3005,-0.8491529,0.356086,1.8594973
3006,-0.80089885,0.4042872,1.908252
3007,-0.69896924,0.4387932,1.7981385
3008,-0.8505406,0.35370237,1.7256305
3009,-0.8566971,0.35230228,1.8535429
3010,-0.8197662,0.39577952,1.8685468
3011,-0.71766996,0.39373058,1.8114288
3012,-0.7141281,0.40490782,2.0499313
3013,-0.76973104,0.41888693,1.7634187
3014,-0.68997365,0.45170727,1.9602892
3015,-0.7441866,0.42368805,1.8550761
3016,-0.75010496,0.4308536,1.8242387
3017,-0.72914237,0.42959812,1.9315145
3018,-0.7446144,0.43198514,1.9669349
3019,-0.75106585,0.40913808,1.944895
3020,-0.7376955,0.4332108,1.7800055
3021,-0.77124226,0.40108314,1.944853
3022,-0.7370484,0.41768214,1.7822577
3023,-0.7301541,0.4219651,1.898181
3024,-0.5231833,0.5064293,1.8579323
3025,-0.7869198,0.4046433,1.8374171
3026,-0.7750604,0.41086975,1.6719096
3027,-0.784703,0.4363313,1.883871
3028,-0.71919,0.4397406,2.0711575
3029,-0.7779428,0.38481075,1.8117232
3030,-0.7826548,0.39461514,1.8738147
3031,-0.730988,0.43858373,1.7385913
3032,-0.84380335,0.36408353,1.9311877
3033,-0.7958309,0.3985481,1.8694111
3034,-0.732388,0.43134472,1.83085
3035,-0.6393554,0.4681883,1.8176422
3036,-0.7511619,0.4055842,1.8254321
3037,-0.7448895,0.4313025,1.8434325
3038,-0.6408858,0.48616788,1.8019551
3039,-0.8036554,0.37663093,1.8489546
3040,-0.77805525,0.38049924,1.7969271
3041,-0.8044654,0.4164108,1.9541994
3042,-0.7677481,0.414976,1.835111
3043,-0.728472,0.45396772,1.9201173
3044,-0.7616877,0.40716407,1.8124974
3045,-0.7181448,0.44821796,1.8005387
3046,-0.7472325,0.41604006,1.7796273
3047,-0.74209094,0.41264477,1.7851882
3048,-0.7553852,0.3931628,1.869342
3049,-0.828846,0.38047296,1.9530464
3050,-0.7489948,0.4090156,1.9357581
3051,-0.7442829,0.41646063,1.972032
3052,-0.69371736,0.4618263,1.8150556
3053,-0.6697379,0.4464796,1.9558034
3054,-0.67715985,0.4747468,1.7410506
3055,-0.7404453,0.4505191,1.9023364
3056,-0.7046674,0.42026356,1.876301
3057,-0.8208267,0.3741138,1.7659692
3058,-0.74329203,0.42560524,1.7913715
3059,-0.7420505,0.40282747,1.8721493
3060,-0.74697024,0.42311203,1.9053092
3061,-0.7723941,0.43623513,1.9799165
3062,-0.7573748,0.41725987,1.8251814
3063,-0.7038732,0.45958844,1.8675388
3064,-0.8199378,0.38755763,1.7499384
3065,-0.672388,0.4576968,1.8344121
3066,-0.80245185,0.40268075,1.7462691
3067,-0.6512118,0.47105017,1.9937041
3068,-0.72111523,0.4431229,1.7870743
3069,-0.78365153,0.42608473,1.7661618
3070,-0.67038345,0.43185002,1.8960665
3071,-0.726797,0.4331781,1.8236059
3072,-0.7715051,0.42072424,1.9241536
3073,-0.7126368,0.42995453,1.906646
3074,-0.7795603,0.37135902,1.79306
3075,-0.765342,0.40001124,1.8495322
3076,-0.7733246,0.4135323,1.9313642
3077,-0.798417,0.38772294,1.8274977
3078,-0.77995324,0.4152476,1.967942
3079,-0.7234352,0.40072265,1.8950046
3080,-0.6593018,0.4501525,1.7025255
3081,-0.65195155,0.49969664,1.7866703
3082,-0.71193486,0.43740365,1.6021051
3083,-0.7694098,0.4101885,1.778121
3084,-0.7046962,0.451753,1.9245356
3085,-0.7259138,0.44123942,1.7758632
3086,-0.7298777,0.41716647,1.8937292
3087,-0.7456064,0.39650616,1.8200951
3088,-0.74938154,0.38288784,1.9846836
3089,-0.75724036,0.42780963,1.8415536
3090,-0.78528696,0.40120348,1.8777474
3091,-0.7753097,0.40305263,1.9812112
3092,-0.6503125,0.46028027,1.8306305
3093,-0.7458072,0.4024192,1.8464433
3094,-0.8615277,0.35960734,1.7689118
3095,-0.8154115,0.35683095,1.8766339
3096,-0.7361967,0.44816977,1.9097995
3097,-0.7067358,0.41989225,1.9177411
3098,-0.8523641,0.3792405,1.7728524
3099,-0.75264573,0.38900012,1.8975801
3100,-0.842417,0.37479067,1.6767184
3101,-0.7433074,0.40361676,1.7883902
3102,-0.81709397,0.38324413,1.9434818
3103,-0.85291475,0.40303096,1.885413
3104,-0.7140489,0.40613815,1.9333959
3105,-0.7246759,0.4509499,1.9192514
3106,-0.71498966,0.41895875,2.001171
3107,-0.8034441,0.40326756,1.7685502
