,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
217,0.49250218,1.7830487,-0.15334682,0.30352756,1.748441,1.1663924,0.04280553385615349,4.579595,0.34576106
218,2.089505,0.24321754,-0.14275752,0.2432307,0.21614586,1.1711776,0.06256308406591415,3.7568214,0.46272665
219,3.6016538,-1.3234371,-0.19140048,0.27681178,-1.1468729,1.041139,0.04319096729159355,3.1555736,0.5714172
220,2.9518714,-0.6912669,-0.1117306,0.19212587,-0.80369425,1.0808171,0.0690402016043663,4.1671963,0.44841784
221,1.584003,0.7778784,-0.18389584,0.32070494,0.73388493,1.1745616,0.064115509390831,3.0943274,0.5488325
222,0.7194753,1.3980396,-0.1686913,0.3162374,1.4726562,1.1225746,0.05,4.5133333,0.2905571
223,-0.34485325,2.5849817,-0.2101343,0.31875178,2.6839054,1.156282,0.05,4.00029,0.37607217
224,1.0135379,1.1300641,-0.07063386,0.32107908,1.1221344,1.1253972,0.05,4.20229,0.34494293
225,2.7594254,-0.43341425,-0.1914528,0.38687643,-0.5855608,0.9331686,0.06625117361545563,2.9632893,0.6801652
226,1.6211321,0.5548019,-0.22285293,0.43320113,0.77424484,1.2319329,0.05,4.0187182,0.2946101
227,1.2179375,0.86662006,-0.108032994,0.39753273,1.0433272,1.1669563,0.05470234528183937,4.0445447,0.37195528
228,0.7707973,1.3735471,-0.07710169,0.32011998,1.3478382,1.2214342,0.06312446296215057,4.389214,0.36125237
229,0.8853353,1.1847034,-0.20282476,0.30790904,1.4743654,0.9200717,0.05,3.0009031,0.5560892
230,2.4854066,-0.268076,-0.29069626,0.3918338,-0.19462708,1.0731015,0.05,3.8026352,0.32890597
231,2.5248857,-0.43094057,-0.13760754,0.32377094,-0.37181056,1.0523239,0.05,4.2772603,0.3415478
232,4.0751367,-2.0581174,-0.033321008,0.21716993,-1.9488708,0.9663467,0.05,4.004888,0.37562308
233,0.35611168,1.7954478,-0.14402346,0.35760698,1.8924093,1.2423806,0.02783111296594143,4.5668225,0.30045992
